time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
11403,-0.0500,0.1312,0.3903,5.54,7.53,-3.48,0.4148,9.9741,idle
11423,-0.0486,0.1345,0.3860,2.87,4.43,-3.51,0.4116,6.3381,idle
11443,-0.0438,0.1381,0.3861,0.15,4.00,-3.33,0.4124,5.2058,idle
11463,-0.0463,0.1389,0.3840,-2.24,2.79,-2.18,0.4110,4.1963,idle
11483,-0.0454,0.1307,0.3918,-3.86,1.63,-1.18,0.4156,4.3555,idle
11503,-0.0497,0.1305,0.3960,-5.27,0.05,-1.54,0.4199,5.4884,idle
11523,-0.0488,0.1290,0.3969,-5.68,-1.77,-0.75,0.4201,5.9960,idle
11543,-0.0631,0.1255,0.4060,-5.94,-4.76,-0.27,0.4296,7.6181,idle
11563,-0.0658,0.1169,0.4070,-6.47,-8.47,0.82,0.4285,10.6948,idle
11583,-0.0577,0.1069,0.4081,-5.92,-10.85,1.27,0.4258,12.4308,idle
11603,-0.0481,0.1071,0.4014,-4.75,-10.05,1.25,0.4182,11.1817,idle
11623,-0.0415,0.1096,0.4038,-3.73,-8.26,1.10,0.4205,9.1272,idle
11643,-0.0372,0.1046,0.4042,-2.87,-4.89,0.92,0.4192,5.7398,idle
11663,-0.0338,0.1030,0.4020,-1.97,-1.39,0.15,0.4163,2.4150,idle
11683,-0.0502,0.1044,0.4061,-1.15,0.06,0.02,0.4223,1.1468,idle
11703,-0.0531,0.1066,0.4119,-1.47,-1.48,-0.03,0.4287,2.0838,idle
11723,-0.0436,0.1033,0.4067,-0.76,-1.51,-0.52,0.4219,1.7711,idle
11743,-0.0505,0.1029,0.4087,0.56,-2.43,-1.08,0.4245,2.7179,idle
11763,-0.0400,0.1031,0.4042,1.39,-3.73,-1.59,0.4190,4.2812,idle
11783,-0.0454,0.1038,0.3984,2.38,-3.57,-1.68,0.4142,4.6104,idle
11803,-0.0400,0.1024,0.3999,3.02,-2.96,-2.27,0.4147,4.8047,idle
11823,-0.0479,0.1035,0.3982,3.73,-1.76,-2.64,0.4142,4.8924,idle
11843,-0.0547,0.1052,0.4012,4.24,-2.27,-2.31,0.4184,5.3388,idle
11863,-0.0560,0.1027,0.3953,4.64,-3.05,-1.89,0.4122,5.8693,idle
11883,-0.0503,0.1121,0.3926,4.61,-3.94,-1.62,0.4113,6.2764,idle
11903,-0.0353,0.1101,0.3855,4.32,-3.08,-1.98,0.4025,5.6672,idle
11923,-0.0428,0.1179,0.3890,4.03,-0.84,-1.48,0.4088,4.3753,idle
11943,-0.0457,0.1215,0.3901,3.24,-0.27,-1.11,0.4111,3.4342,idle
11963,-0.0420,0.1178,0.3870,2.96,0.12,-1.24,0.4067,3.2120,idle
11983,-0.0469,0.1195,0.3943,2.66,-0.27,-1.15,0.4147,2.9058,idle
12003,-0.0488,0.1177,0.3931,2.58,-1.45,-1.13,0.4132,3.1682,idle
12023,-0.0427,0.1196,0.3925,2.44,-1.97,-0.87,0.4125,3.2562,idle
12043,-0.0433,0.1189,0.3895,1.85,-2.20,-0.53,0.4096,2.9209,idle
12063,-0.0350,0.1196,0.3906,1.25,-1.66,-0.76,0.4100,2.2179,idle
12083,-0.0354,0.1219,0.3883,0.92,0.14,-1.04,0.4085,1.3913,idle
12103,-0.0389,0.1200,0.3898,0.58,0.64,-1.16,0.4097,1.4471,idle
12123,-0.0524,0.1207,0.3901,0.03,-0.66,-0.82,0.4117,1.0543,idle
12143,-0.0463,0.1168,0.3862,-0.67,-1.98,-0.85,0.4062,2.2630,idle
12163,-0.0447,0.1185,0.3868,-1.36,-2.08,-0.46,0.4071,2.5233,idle
12183,-0.0411,0.1173,0.3826,-2.61,-0.50,-0.76,0.4023,2.7663,idle
12203,-0.0459,0.1187,0.3831,-2.66,1.47,-0.12,0.4036,3.0364,idle
12223,-0.0502,0.1132,0.3944,-2.35,1.53,0.50,0.4134,2.8483,idle
12243,-0.0424,0.1132,0.4025,-1.76,0.31,0.17,0.4202,1.7900,idle
12263,-0.0341,0.1064,0.4010,-0.29,0.50,-0.98,0.4163,1.1370,idle
12283,-0.0376,0.1115,0.3926,1.37,2.08,-1.88,0.4098,3.1186,idle
12303,-0.0486,0.1141,0.3958,1.91,1.54,-1.65,0.4147,2.9561,idle
12323,-0.0468,0.1149,0.4054,2.21,0.24,-1.48,0.4239,2.6746,idle
12343,-0.0422,0.1160,0.4042,2.63,0.60,-1.69,0.4226,3.1815,idle
12363,-0.0492,0.1183,0.4033,2.40,0.34,-2.11,0.4232,3.2089,idle
12383,-0.0521,0.1217,0.4015,1.68,-0.67,-1.42,0.4228,2.2995,idle
12403,-0.0466,0.1215,0.4032,1.13,-2.02,-0.72,0.4237,2.4192,idle
12423,-0.0453,0.1162,0.4083,1.10,-1.73,-0.58,0.4269,2.1263,idle
12443,-0.0504,0.1157,0.4026,1.74,-1.98,-0.46,0.4219,2.6792,idle
12463,-0.0471,0.1152,0.4003,1.18,-3.13,-0.43,0.4192,3.3705,idle
12483,-0.0441,0.1154,0.4034,1.27,-2.81,0.06,0.4219,3.0823,idle
12503,-0.0393,0.1145,0.3923,1.63,-1.34,-0.27,0.4106,2.1329,idle
12523,-0.0443,0.1169,0.3939,1.48,-0.15,0.03,0.4133,1.4891,idle
12543,-0.0480,0.1194,0.3887,0.92,-0.52,-0.32,0.4094,1.1006,idle
12563,-0.0563,0.1146,0.3883,-0.18,-1.60,0.37,0.4088,1.6546,idle
12583,-0.0521,0.1117,0.3927,-0.72,-3.77,0.11,0.4116,3.8401,idle
12603,-0.0475,0.1080,0.3967,-0.40,-3.86,-0.17,0.4139,3.8866,idle
12623,-0.0397,0.1088,0.3920,0.12,-2.17,-0.58,0.4087,2.2475,idle
12643,-0.0389,0.1119,0.3917,0.69,-1.13,-1.08,0.4093,1.7098,idle
12663,-0.0524,0.1150,0.3979,1.31,-0.40,-0.84,0.4175,1.6083,idle
12683,-0.0568,0.1193,0.3998,1.53,-2.41,-0.76,0.4210,2.9551,idle
12703,-0.0520,0.1140,0.3992,1.08,-2.96,-0.53,0.4184,3.1989,idle
12723,-0.0502,0.1132,0.3938,1.05,-2.85,-0.32,0.4128,3.0600,idle
12743,-0.0433,0.1156,0.3962,1.04,-1.95,-0.18,0.4150,2.2204,idle
12763,-0.0553,0.1160,0.4000,0.89,-1.53,0.26,0.4201,1.7839,idle
12783,-0.0504,0.1195,0.4032,1.07,-1.74,0.56,0.4235,2.1191,idle
12803,-0.0558,0.1130,0.4003,1.18,-2.73,0.81,0.4196,3.0830,idle
12823,-0.0387,0.1134,0.3965,1.53,-3.54,0.56,0.4142,3.8982,idle
12843,-0.0435,0.1112,0.3964,2.12,-1.50,-0.05,0.4140,2.5969,idle
12863,-0.0496,0.1135,0.3903,2.38,-0.82,-0.67,0.4094,2.6083,idle
12883,-0.0569,0.1217,0.3884,1.77,-2.63,-0.23,0.4110,3.1756,idle
12903,-0.0490,0.1199,0.3879,0.53,-3.97,0.41,0.4090,4.0264,forward
12923,-0.0392,0.1177,0.3837,0.05,-2.27,0.76,0.4032,2.3999,forward
12943,-0.0380,0.1139,0.3878,0.06,-1.21,0.27,0.4060,1.2385,forward
12963,-0.0475,0.1112,0.3921,-0.02,-1.04,-0.61,0.4103,1.2046,forward
12983,-0.0516,0.1117,0.3912,0.61,-1.89,-1.04,0.4101,2.2438,forward
13003,-0.0590,0.1168,0.3926,0.84,-2.98,-0.82,0.4138,3.2012,forward
13023,-0.0496,0.1210,0.3884,-0.11,-3.63,-0.08,0.4098,3.6360,forward
13043,-0.0421,0.1116,0.3864,-0.23,-1.47,-0.09,0.4043,1.4863,forward
13063,-0.0409,0.1174,0.3899,0.05,0.84,-0.15,0.4092,0.8547,forward
13083,-0.0547,0.1158,0.3887,-0.08,1.34,-0.60,0.4092,1.4715,forward
13103,-0.0527,0.1195,0.3915,-0.69,-1.19,-0.76,0.4127,1.5725,forward
13123,-0.0454,0.1173,0.3956,-0.96,-2.32,-0.64,0.4151,2.5926,forward
13143,-0.0406,0.1169,0.3945,-0.63,-1.74,-1.01,0.4135,2.1063,forward
13163,-0.0444,0.1171,0.3945,0.00,-0.78,-1.01,0.4139,1.2734,forward
13183,-0.0544,0.1162,0.3944,-0.15,-1.59,-1.36,0.4148,2.0954,forward
13203,-0.0557,0.1127,0.3967,0.53,-2.53,-0.55,0.4162,2.6477,forward
13223,-0.0555,0.1115,0.3943,0.76,-3.60,-0.43,0.4135,3.7078,forward
13243,-0.0405,0.1177,0.3937,0.29,-4.18,-0.50,0.4129,4.2234,forward
13263,-0.0402,0.1158,0.3867,0.20,-2.60,-0.64,0.4057,2.6808,forward
13283,-0.0432,0.1162,0.3910,0.02,-1.30,-0.70,0.4102,1.4756,forward
13303,-0.0470,0.1133,0.3899,-0.53,-0.72,-1.07,0.4087,1.3938,forward
13323,-0.0542,0.1128,0.3892,-1.62,-2.29,-1.10,0.4088,3.0119,forward
13343,-0.0452,0.1146,0.3958,-1.66,-2.44,-1.50,0.4145,3.3128,forward
13363,-0.0393,0.1183,0.3826,-2.43,-0.29,-1.18,0.4024,2.7127,forward
13383,-0.0411,0.1185,0.3936,-3.02,1.56,-1.60,0.4131,3.7594,forward
13403,-0.0485,0.1249,0.4059,-3.10,2.14,-1.40,0.4274,4.0183,forward
13423,-0.0586,0.1412,0.4344,-3.25,0.20,-0.18,0.4606,3.2631,forward
13443,-0.0642,0.1602,0.4523,-2.75,-3.85,2.17,0.4841,5.2013,forward
13463,-0.0640,0.1761,0.5023,0.37,-7.31,5.57,0.5361,9.2015,forward
13483,-0.1320,0.1896,0.5785,8.79,-13.71,12.61,0.6229,20.5991,forward
13503,-0.2126,0.1742,0.7179,26.66,-33.77,25.85,0.7687,50.1910,forward
13523,-0.2150,0.1132,0.7986,50.89,-58.90,41.68,0.8347,88.2939,forward
13543,-0.1342,0.0601,0.8105,81.68,-65.27,48.60,0.8238,115.2946,forward
13563,-0.0487,0.0591,0.8104,120.49,-53.54,52.14,0.8140,141.7834,forward
13583,0.0310,0.0930,0.7773,161.16,-33.83,51.80,0.7835,172.6286,forward
13603,0.0433,0.1351,0.6897,202.08,-4.11,54.26,0.7041,209.2745,forward
13623,0.0120,0.1219,0.5825,227.51,4.02,54.46,0.5953,233.9728,forward
13643,-0.0844,0.1403,0.4810,242.12,-10.70,52.75,0.5080,248.0323,forward
13663,-0.0312,0.1415,0.3644,250.87,-34.75,57.59,0.3921,259.7300,forward
13683,0.0441,0.1335,0.2711,258.72,-40.02,54.99,0.3054,267.5073,forward
13703,0.0424,0.1399,0.2010,260.60,-37.45,56.95,0.2486,269.3611,forward
