time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
11523,0.1188,-0.0264,0.4015,-16.99,18.17,-13.85,0.4195,28.4704,idle
11543,0.1000,-0.0361,0.4143,-14.82,18.92,-12.41,0.4277,27.0489,idle
11563,0.0811,-0.0372,0.4183,-11.65,17.30,-10.44,0.4277,23.3229,idle
11583,0.0693,-0.0364,0.4211,-8.15,13.10,-7.69,0.4284,17.2413,idle
11603,0.0593,-0.0406,0.4310,-3.34,6.60,-5.65,0.4370,9.3053,idle
11623,0.0657,-0.0372,0.4198,1.07,-0.58,-2.66,0.4265,2.9216,idle
11643,0.0808,-0.0328,0.4225,4.47,-5.10,-0.60,0.4314,6.8093,idle
11663,0.0972,-0.0309,0.4164,6.81,-6.63,1.31,0.4287,9.5912,idle
11683,0.1041,-0.0314,0.4062,8.14,-6.81,3.21,0.4206,11.0843,idle
11703,0.1115,-0.0277,0.4059,7.69,-6.49,3.02,0.4218,10.5094,idle
11723,0.1154,-0.0242,0.4016,7.31,-7.57,2.96,0.4185,10.9360,idle
11743,0.1281,-0.0219,0.3990,5.95,-6.00,2.73,0.4197,8.8837,idle
11763,0.1289,-0.0188,0.4067,3.89,-4.73,1.59,0.4271,6.3307,idle
11783,0.1277,-0.0162,0.4109,2.46,-3.57,1.04,0.4306,4.4590,idle
11803,0.1262,-0.0195,0.4093,1.27,-2.52,-0.02,0.4288,2.8199,idle
11823,0.1205,-0.0154,0.4113,0.89,-1.15,-0.14,0.4288,1.4540,idle
11843,0.1194,-0.0160,0.4108,0.60,-0.92,-0.47,0.4281,1.1906,idle
11863,0.1099,-0.0115,0.4146,0.99,-2.23,-1.02,0.4290,2.6457,idle
11883,0.1118,-0.0060,0.4091,1.51,-2.76,-1.57,0.4241,3.5204,idle
11903,0.1144,-0.0087,0.4136,2.66,-3.11,-0.76,0.4292,4.1641,idle
11923,0.1095,-0.0071,0.4093,3.95,-3.80,0.37,0.4238,5.4974,idle
11943,0.1063,-0.0077,0.4083,4.90,-5.69,0.90,0.4220,7.5669,idle
11963,0.1121,-0.0062,0.4130,5.44,-8.87,0.41,0.4279,10.4111,idle
11983,0.1204,-0.0078,0.4048,6.00,-9.74,-0.43,0.4224,11.4481,idle
12003,0.1238,-0.0040,0.4038,6.05,-6.69,-0.64,0.4224,9.0377,idle
12023,0.1113,-0.0015,0.4078,5.79,-5.44,0.00,0.4228,7.9386,idle
12043,0.1104,0.0022,0.4105,5.76,-7.08,1.44,0.4251,9.2396,idle
12063,0.1207,-0.0006,0.4072,5.16,-8.06,1.02,0.4247,9.6258,idle
12083,0.1229,-0.0009,0.4087,4.61,-7.50,0.43,0.4268,8.8110,idle
12103,0.1221,0.0004,0.4039,3.66,-6.27,0.70,0.4220,7.3002,idle
12123,0.1223,0.0000,0.4104,3.36,-5.85,1.08,0.4282,6.8299,idle
12143,0.1196,-0.0024,0.4135,3.33,-5.71,1.01,0.4304,6.6855,idle
12163,0.1228,-0.0031,0.4132,3.25,-4.81,0.89,0.4311,5.8726,idle
12183,0.1208,-0.0022,0.4199,3.05,-5.48,0.49,0.4370,6.2931,idle
12203,0.1261,0.0027,0.4133,3.63,-7.27,0.93,0.4321,8.1781,idle
12223,0.1338,0.0022,0.4042,3.05,-6.49,0.56,0.4257,7.1933,idle
12243,0.1371,-0.0005,0.4097,2.93,-4.87,-0.06,0.4320,5.6847,idle
12263,0.1320,-0.0016,0.4143,2.61,-3.53,-0.85,0.4348,4.4704,idle
12283,0.1274,0.0016,0.4100,2.23,-3.02,-0.99,0.4294,3.8847,idle
12303,0.1285,0.0016,0.4119,2.09,-2.63,-0.82,0.4315,3.4569,idle
12323,0.1252,0.0013,0.4143,2.12,-1.51,-1.25,0.4328,2.8905,idle
12343,0.1284,0.0055,0.4137,1.73,-1.02,-1.51,0.4332,2.5114,idle
12363,0.1261,-0.0029,0.4108,1.68,-0.95,-1.50,0.4297,2.4403,idle
12383,0.1318,0.0015,0.4130,1.57,-0.34,-1.71,0.4335,2.3472,idle
12403,0.1285,-0.0021,0.4094,0.84,0.41,-2.08,0.4291,2.2773,idle
12423,0.1317,-0.0004,0.4100,1.22,1.11,-2.02,0.4307,2.6068,idle
12443,0.1251,-0.0026,0.4156,1.39,2.18,-2.17,0.4341,3.3759,idle
12463,0.1218,-0.0055,0.4178,2.00,1.48,-2.44,0.4353,3.4871,idle
12483,0.1198,0.0031,0.4166,2.34,-0.66,-2.23,0.4335,3.2948,idle
12503,0.1208,-0.0023,0.4103,2.72,-2.76,-2.34,0.4277,4.5252,idle
12523,0.1284,-0.0015,0.4095,3.28,-2.93,-2.41,0.4292,5.0185,idle
12543,0.1289,-0.0009,0.4064,2.85,-0.78,-3.05,0.4263,4.2521,idle
12563,0.1202,0.0001,0.4103,2.79,-0.05,-2.29,0.4275,3.6128,idle
12583,0.1232,-0.0016,0.4032,3.15,-0.11,-2.31,0.4216,3.9009,idle
12603,0.1210,0.0010,0.4071,2.67,-0.37,-2.38,0.4247,3.5979,idle
12623,0.1156,0.0092,0.4104,2.49,-1.25,-2.23,0.4265,3.5677,idle
12643,0.1213,0.0045,0.4080,2.08,-1.53,-2.12,0.4256,3.3385,idle
12663,0.1241,0.0015,0.4083,1.66,-0.32,-2.29,0.4268,2.8490,idle
12683,0.1166,0.0062,0.4111,1.57,0.17,-1.86,0.4274,2.4434,idle
12703,0.1132,0.0045,0.4058,1.51,0.72,-1.50,0.4213,2.2445,idle
12723,0.1136,0.0042,0.4138,1.83,-0.34,-1.08,0.4292,2.1551,idle
12743,0.1125,0.0042,0.4100,2.26,-1.10,-0.50,0.4252,2.5627,idle
12763,0.1125,0.0082,0.4058,2.20,-2.72,-0.44,0.4212,3.5234,idle
12783,0.1150,0.0084,0.4044,2.11,-3.28,0.11,0.4205,3.9019,idle
12803,0.1202,0.0087,0.4070,1.98,-3.13,0.35,0.4245,3.7226,idle
12823,0.1199,0.0066,0.4066,1.40,-2.63,0.60,0.4240,3.0369,idle
12843,0.1232,0.0103,0.4042,1.04,-1.60,0.21,0.4226,1.9218,idle
12863,0.1179,0.0085,0.4025,0.44,-1.68,0.14,0.4195,1.7422,idle
12883,0.1180,0.0083,0.4072,0.60,-3.13,-0.02,0.4241,3.1859,idle
12903,0.1200,0.0105,0.4130,0.61,-3.01,0.11,0.4302,3.0709,idle
12923,0.1204,0.0096,0.4071,0.85,-2.17,0.44,0.4246,2.3721,idle
12943,0.1210,0.0079,0.4116,0.90,-1.65,0.82,0.4291,2.0518,idle
12963,0.1174,0.0132,0.4092,1.27,-2.99,0.61,0.4259,3.3065,idle
12983,0.1213,0.0084,0.4070,1.54,-5.01,0.43,0.4248,5.2571,idle
13003,0.1313,0.0066,0.4025,1.27,-5.11,0.26,0.4234,5.2755,idle
13023,0.1304,0.0094,0.4021,1.16,-3.92,-0.24,0.4228,4.0989,idle
13043,0.1237,0.0081,0.4052,0.58,-2.82,-0.31,0.4237,2.8995,idle
13063,0.1213,0.0070,0.4015,0.08,-2.79,-0.35,0.4195,2.8169,idle
13083,0.1204,0.0049,0.4084,0.29,-4.12,-0.82,0.4258,4.2138,idle
13103,0.1265,0.0031,0.4073,0.03,-4.72,-0.79,0.4265,4.7840,idle
13123,0.1250,0.0081,0.4067,0.09,-4.06,-1.11,0.4256,4.2122,idle
13143,0.1295,0.0055,0.4110,-0.02,-3.48,-1.16,0.4310,3.6692,idle
13163,0.1221,0.0088,0.4062,-0.05,-3.59,-0.85,0.4243,3.6885,idle
13183,0.1251,0.0012,0.4148,0.78,-4.49,-0.79,0.4333,4.6242,idle
13203,0.1191,0.0046,0.4108,1.21,-5.11,-0.67,0.4277,5.2976,idle
13223,0.1223,0.0068,0.4086,1.62,-5.33,-0.38,0.4265,5.5817,idle
13243,0.1227,0.0057,0.4128,1.59,-5.40,-0.06,0.4307,5.6333,idle
13263,0.1271,0.0063,0.4081,1.07,-5.01,0.06,0.4275,5.1208,idle
13283,0.1274,0.0104,0.4065,0.67,-4.37,0.43,0.4261,4.4384,idle
13303,0.1273,0.0070,0.4142,0.43,-2.73,0.64,0.4334,2.8394,idle
13323,0.1284,0.0059,0.4103,0.20,-2.09,0.90,0.4299,2.2860,idle
13343,0.1254,0.0072,0.4124,0.09,-1.76,0.87,0.4310,1.9617,idle
13363,0.1262,0.0011,0.4127,0.05,-2.66,0.89,0.4316,2.8006,idle
13383,0.1290,0.0038,0.4159,0.63,-3.28,0.79,0.4355,3.4346,idle
13403,0.1372,-0.0002,0.4087,1.28,-3.33,0.46,0.4311,3.5961,idle
13423,0.1364,0.0028,0.4069,1.56,-2.29,-0.03,0.4291,2.7696,forward
13443,0.1300,0.0035,0.4092,1.73,-2.53,-0.40,0.4294,3.0914,forward
13463,0.1304,0.0074,0.4044,1.50,-4.03,-0.26,0.4250,4.3071,forward
13483,0.1312,0.0098,0.4020,0.66,-4.73,-1.08,0.4230,4.8996,forward
13503,0.1403,0.0087,0.3973,0.24,-3.80,-1.48,0.4215,4.0871,forward
13523,0.1351,0.0092,0.3978,-0.27,-1.76,-1.33,0.4203,2.2186,forward
13543,0.1299,0.0082,0.4019,-0.63,-1.33,-1.22,0.4224,1.9099,forward
13563,0.1266,0.0087,0.4014,-1.02,-3.36,-0.98,0.4209,3.6445,forward
13583,0.1343,0.0104,0.3993,-1.42,-4.52,-1.65,0.4214,5.0157,forward
13603,0.1398,0.0052,0.3981,-1.28,-4.53,-2.18,0.4219,5.1934,forward
13623,0.1410,0.0029,0.3970,-1.33,-3.54,-2.15,0.4213,4.3525,forward
13643,0.1414,0.0060,0.4049,-1.34,-2.56,-3.04,0.4289,4.1969,forward
13663,0.1445,0.0068,0.4086,-1.86,-1.56,-4.43,0.4334,5.0494,forward
13683,0.1411,0.0028,0.4312,-2.47,-0.20,-5.13,0.4537,5.6983,forward
13703,0.1438,-0.0092,0.4596,-0.38,0.46,-5.63,0.4817,5.6650,forward
13723,0.1647,-0.0236,0.5043,5.07,4.27,-8.99,0.5310,11.1727,forward
13743,0.1847,-0.0431,0.5774,15.77,15.11,-14.43,0.6077,26.1787,forward
13763,0.1699,-0.0591,0.6432,32.63,29.18,-17.95,0.6679,47.3077,forward
13783,0.1199,-0.0645,0.6752,53.50,37.31,-16.85,0.6888,67.3661,forward
13803,0.0774,-0.0693,0.6934,78.90,39.76,-13.59,0.7011,89.3895,forward
13823,0.0461,-0.0844,0.7217,108.99,31.51,-9.85,0.7281,113.8827,forward
13843,0.0651,-0.0906,0.7147,140.76,14.53,-6.23,0.7234,141.6488,forward
13863,0.1012,-0.0791,0.6512,170.15,4.03,-5.08,0.6638,170.2763,forward
13883,0.1443,-0.0735,0.5842,196.23,0.84,-5.89,0.6063,196.3193,forward
13903,0.2240,-0.0676,0.5073,218.85,8.40,-15.97,0.5587,219.5974,forward
13923,0.2227,-0.0380,0.4281,234.60,25.59,-24.99,0.4840,237.3065,forward
13943,0.1605,0.0173,0.3350,245.13,35.42,-25.63,0.3718,248.9985,forward
13963,0.0607,0.0715,0.2842,250.93,26.90,-21.02,0.2993,253.2432,forward
13983,0.0250,0.0972,0.2371,253.56,-3.89,-19.28,0.2574,254.3192,forward
14003,0.0396,0.1416,0.1613,250.99,-31.05,-24.03,0.2182,254.0452,forward
14023,0.0529,0.2003,0.1106,241.18,-43.34,-26.53,0.2348,246.4719,forward
14043,0.0358,0.2561,0.0502,225.54,-45.94,-25.89,0.2634,231.6248,forward
14063,0.0286,0.2904,0.0135,210.26,-43.48,-25.66,0.2921,216.2367,forward
14083,0.0553,0.3378,-0.0363,192.21,-35.71,-27.01,0.3442,197.3594,forward
14103,0.0469,0.4023,-0.0836,168.35,-17.10,-27.39,0.4136,171.4196,forward
14123,0.0428,0.4310,-0.1011,139.76,0.11,-32.31,0.4448,143.4410,forward
14143,0.0011,0.4561,-0.0909,115.28,5.56,-22.96,0.4650,117.6782,forward
14163,0.0133,0.4449,-0.1108,91.45,-3.98,-13.97,0.4587,92.5970,forward
14183,0.0284,0.4352,-0.1493,66.96,-14.00,-9.65,0.4610,69.0868,forward
14203,0.0452,0.4248,-0.1958,41.66,-26.15,-6.99,0.4699,49.6866,forward
14223,0.0541,0.4333,-0.2532,9.33,-33.89,-2.87,0.5048,35.2704,forward
14243,0.0411,0.4644,-0.2886,-26.67,-40.24,1.15,0.5483,48.2938,forward
14263,0.0171,0.4923,-0.2751,-62.84,-47.16,3.21,0.5642,78.6333,forward
14283,0.0050,0.4945,-0.2621,-93.80,-52.92,6.64,0.5597,107.9025,forward
14303,0.0256,0.4984,-0.2653,-118.63,-42.95,16.53,0.5652,127.2396,forward
14323,0.0304,0.4775,-0.2610,-144.40,-24.11,27.92,0.5451,149.0347,forward
14343,-0.0033,0.4535,-0.2278,-170.61,-14.66,37.40,0.5075,175.2767,forward
14363,-0.0831,0.4430,-0.1647,-195.18,-23.54,47.37,0.4799,202.2178,forward
14383,-0.1299,0.4293,-0.1349,-218.72,-46.55,60.34,0.4684,231.6132,forward
14403,-0.1167,0.3877,-0.1132,-242.55,-67.89,76.69,0.4204,263.2882,forward
14423,-0.0293,0.3199,-0.0835,-261.83,-72.99,96.98,0.3320,288.5974,forward
14443,0.0701,0.2097,0.0714,-270.72,-58.40,105.13,0.2324,296.2271,forward
14463,0.1802,0.1256,0.2174,-268.70,-23.16,96.34,0.3090,286.3877,forward
14483,0.2303,0.1040,0.2069,-266.27,15.42,87.42,0.3266,280.6818,forward
14503,0.2687,0.0951,0.2461,-263.88,72.44,84.35,0.3766,286.3470,forward
14523,0.2654,-0.0101,0.4271,-251.34,126.56,73.31,0.5030,290.8041,forward
14543,0.1289,-0.1027,0.5665,-234.98,138.63,59.30,0.5900,279.1910,forward
14563,0.0293,-0.1669,0.6667,-203.88,88.15,55.42,0.6879,228.9289,forward
14583,0.0505,-0.1672,0.6835,-169.62,28.23,50.32,0.7054,179.1631,forward
14603,0.1746,-0.1908,0.6720,-134.46,2.90,41.05,0.7200,140.6156,forward
14623,0.2666,-0.1910,0.6163,-106.98,7.10,29.71,0.6982,111.2528,forward
14643,0.2715,-0.1749,0.6223,-84.43,20.47,19.92,0.7011,89.1297,forward
14663,0.1932,-0.1532,0.6434,-62.55,24.63,16.87,0.6891,69.3073,forward
14683,0.1495,-0.1859,0.6372,-38.82,6.52,11.80,0.6804,41.0988,forward
14703,0.1566,-0.1595,0.5480,-21.92,-7.36,4.49,0.5918,23.5573,forward
14723,0.1766,-0.1228,0.5060,-13.37,-4.98,-3.50,0.5498,14.6922,forward
14743,0.1449,-0.1272,0.5023,-7.31,-5.08,-3.94,0.5381,9.7387,forward
14763,0.1542,-0.1189,0.4794,-1.88,-9.85,-8.26,0.5174,12.9891,forward
14783,0.1655,-0.0905,0.4431,-0.32,-5.60,-12.21,0.4816,13.4414,forward
14803,0.1506,-0.0774,0.4199,1.34,2.90,-12.82,0.4528,13.2169,forward
14823,0.1196,-0.0706,0.4073,1.22,11.10,-11.59,0.4304,16.0923,forward
14843,0.1036,-0.0690,0.4103,1.85,8.18,-11.18,0.4287,13.9739,forward
14863,0.0853,-0.0634,0.4086,1.25,2.67,-10.58,0.4222,10.9839,forward
14883,0.0946,-0.0634,0.4093,2.15,-1.68,-7.91,0.4248,8.3664,forward
14903,0.1021,-0.0590,0.3943,3.85,-2.67,-7.50,0.4115,8.8393,forward
14923,0.0939,-0.0504,0.3964,4.18,-2.23,-6.02,0.4104,7.6584,forward
14943,0.0848,-0.0442,0.3920,3.74,-6.73,-4.11,0.4035,8.7286,left
14963,0.1047,-0.0480,0.3866,3.51,-10.75,-2.73,0.4034,11.6327,left
14983,0.1208,-0.0508,0.3929,3.27,-10.53,-2.84,0.4142,11.3891,left
15003,0.1390,-0.0562,0.3835,3.04,-5.98,-3.80,0.4118,7.7136,left
15023,0.1342,-0.0580,0.3833,2.29,-0.32,-4.93,0.4102,5.4466,left
15043,0.1218,-0.0513,0.3895,0.96,0.29,-5.44,0.4113,5.5272,left
15063,0.1149,-0.0511,0.3992,-0.73,-2.00,-6.34,0.4185,6.6843,left
15083,0.1078,-0.0491,0.4015,-1.37,-5.07,-6.50,0.4186,8.3594,left
15103,0.1184,-0.0518,0.4031,-1.53,-5.51,-6.66,0.4233,8.7759,left
15123,0.1179,-0.0536,0.4110,-1.24,-2.75,-6.98,0.4309,7.6001,left
15143,0.1199,-0.0520,0.4124,-0.69,1.27,-7.15,0.4326,7.2890,left
15163,0.1123,-0.0536,0.4188,1.19,2.90,-6.95,0.4369,7.6215,left
15183,0.1099,-0.0514,0.4160,2.32,5.89,-6.08,0.4333,8.7770,left
15203,0.1039,-0.0504,0.4176,3.62,7.15,-5.36,0.4333,9.6364,left
15223,0.1038,-0.0513,0.4318,5.36,6.56,-5.04,0.4470,9.8589,left
15243,0.0992,-0.0533,0.4379,6.41,5.50,-4.06,0.4521,9.3711,left
15263,0.1025,-0.0549,0.4406,7.34,5.08,-2.15,0.4557,9.1874,left
15283,0.0959,-0.0643,0.4562,8.41,6.49,-0.12,0.4706,10.6246,left
15303,0.0786,-0.0696,0.4763,10.98,10.00,2.93,0.4878,15.1357,left
15323,0.0342,-0.0781,0.4938,15.18,10.79,10.08,0.5011,21.1740,left
15343,0.0106,-0.0841,0.5255,23.79,11.80,18.75,0.5323,32.5047,left
15363,-0.0460,-0.0728,0.5609,35.85,18.72,31.95,0.5675,51.5407,left
15383,-0.1332,-0.0479,0.5774,49.02,17.36,52.32,0.5945,73.7700,left
15403,-0.2183,-0.0221,0.5652,62.18,6.44,78.49,0.6063,100.3430,left
15423,-0.2769,0.0052,0.5508,72.93,-10.66,108.27,0.6165,130.9808,left
15443,-0.2166,0.0029,0.5195,85.05,-24.60,136.90,0.5629,163.0363,left
15463,-0.1346,-0.0048,0.4685,91.07,-26.84,158.90,0.4875,185.1036,left
15483,-0.0756,-0.0225,0.4086,90.81,-16.89,177.33,0.4161,199.9418,left
15503,-0.0190,-0.0166,0.3403,80.53,-13.11,190.31,0.3413,207.0601,left
15523,0.0327,-0.0640,0.3400,67.54,-27.57,197.88,0.3475,210.8976,left
15543,0.0709,-0.1071,0.3159,57.19,-36.92,202.82,0.3410,213.9424,left
15563,0.1412,-0.1514,0.3540,46.85,-41.18,188.92,0.4101,198.9474,left
15583,0.2782,-0.2202,0.3745,47.56,-51.15,164.44,0.5159,178.6587,left
15603,0.4143,-0.2015,0.3146,45.95,-53.92,140.95,0.5579,157.7513,left
15623,0.4135,-0.0990,0.2673,39.42,-35.27,122.52,0.5022,133.4490,left
15643,0.3143,-0.0253,0.2621,28.78,-24.79,114.58,0.4100,120.7127,left
15663,0.2787,0.0131,0.2625,19.56,-34.02,104.41,0.3830,111.5412,left
15683,0.3209,0.0070,0.2783,11.53,-42.14,90.63,0.4249,100.6056,left
15703,0.4441,0.0082,0.2539,4.53,-34.53,72.32,0.5116,80.2711,left
15723,0.5442,-0.0333,0.2480,-2.98,-1.48,44.61,0.5990,44.7344,left
15743,0.5273,-0.0579,0.2666,-10.43,35.73,11.37,0.5937,38.9152,left
15763,0.4303,-0.0775,0.3231,-12.29,55.27,-19.51,0.5437,59.8849,left
15783,0.3529,-0.0922,0.3429,-9.77,46.18,-47.21,0.5006,66.7591,left
15803,0.3900,-0.1221,0.3368,-3.68,26.09,-79.51,0.5296,83.7638,left
15823,0.4347,-0.1323,0.3097,-3.40,17.24,-113.33,0.5499,114.6821,left
15843,0.4371,-0.1357,0.2793,-9.04,21.56,-144.14,0.5362,146.0205,left
15863,0.4111,-0.1522,0.3090,-17.22,27.10,-170.29,0.5363,173.2907,left
15883,0.3353,-0.1393,0.3545,-23.47,17.73,-189.92,0.5075,192.1869,left
15903,0.2629,-0.1089,0.3474,-31.02,-3.56,-203.28,0.4491,205.6668,left
15923,0.1813,-0.0564,0.3296,-38.78,-17.10,-205.77,0.3804,210.0901,left
15943,0.0406,0.0168,0.3595,-43.91,-12.90,-190.17,0.3622,195.5971,left
15963,-0.0714,0.0771,0.4171,-42.38,-14.29,-169.74,0.4302,175.5341,left
15983,-0.1206,0.1112,0.4763,-35.08,-22.84,-154.32,0.5038,159.8981,left
16003,-0.1066,0.1141,0.4919,-27.73,-38.89,-142.99,0.5161,150.7567,left
16023,-0.0164,0.0902,0.4360,-20.92,-31.97,-127.57,0.4456,133.1701,left
16043,0.0076,0.0753,0.4163,-17.39,3.47,-111.15,0.4231,112.5505,left
16063,-0.0525,0.0852,0.4357,-15.39,33.73,-91.83,0.4470,99.0321,left
16083,-0.1370,0.1034,0.4695,-12.14,37.13,-67.31,0.4999,77.8266,left
16103,-0.1564,0.1069,0.4946,-10.20,17.69,-45.62,0.5297,49.9814,left
16123,-0.1290,0.0997,0.5073,-6.70,-15.40,-32.31,0.5329,36.4123,left
16143,-0.0370,0.0845,0.4814,-2.20,-44.18,-22.78,0.4902,49.7580,left
