time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
24563,0.0303,-0.0242,0.4161,-4.69,0.98,-4.08,0.4179,6.2880,idle
24583,0.0327,-0.0254,0.4205,-4.85,-0.78,-3.39,0.4226,5.9720,idle
24603,0.0349,-0.0229,0.4154,-5.56,-0.44,-2.34,0.4175,6.0445,idle
24623,0.0277,-0.0291,0.4272,-5.31,0.11,-1.62,0.4291,5.5550,idle
24643,0.0312,-0.0284,0.4226,-5.76,-0.60,-1.60,0.4247,6.0044,idle
24663,0.0426,-0.0317,0.4149,-4.49,1.50,-2.27,0.4183,5.2498,idle
24683,0.0302,-0.0327,0.4293,-3.02,0.26,-2.49,0.4316,3.9241,idle
24703,0.0327,-0.0343,0.4291,-2.20,-2.37,-2.03,0.4317,3.8153,idle
24723,0.0327,-0.0342,0.4255,-0.70,-4.20,-1.97,0.4282,4.6903,idle
24743,0.0387,-0.0371,0.4240,0.12,-4.35,-1.83,0.4273,4.7227,idle
24763,0.0441,-0.0331,0.4211,0.98,-3.40,-1.31,0.4247,3.7775,idle
24783,0.0380,-0.0402,0.4135,2.27,-1.47,-1.91,0.4171,3.3113,idle
24803,0.0187,-0.0411,0.4207,5.04,-4.31,-2.78,0.4231,7.1861,idle
24823,0.0343,-0.0377,0.4156,6.40,-9.66,-3.53,0.4188,12.1142,idle
24843,0.0377,-0.0282,0.4132,6.43,-13.83,-2.79,0.4159,15.5063,idle
24863,0.0582,-0.0271,0.3999,4.76,-11.66,-2.27,0.4050,12.8030,idle
24883,0.0438,-0.0222,0.4056,3.22,-8.56,-1.79,0.4086,9.3234,idle
24903,0.0455,-0.0121,0.4017,1.10,-6.18,-3.25,0.4045,7.0721,idle
24923,0.0573,-0.0094,0.4056,-0.14,-4.31,-4.41,0.4098,6.1662,idle
24943,0.0444,-0.0178,0.4155,0.38,-1.04,-4.55,0.4183,4.6821,idle
24963,0.0406,-0.0254,0.4156,0.40,-1.30,-5.68,0.4184,5.8393,idle
24983,0.0304,-0.0265,0.4305,1.45,-4.38,-6.12,0.4324,7.6670,idle
25003,0.0444,-0.0255,0.4227,0.99,-6.00,-5.13,0.4258,7.9561,idle
25023,0.0375,-0.0316,0.4236,1.40,-2.98,-3.92,0.4264,5.1216,idle
25043,0.0215,-0.0319,0.4132,1.91,-1.31,-2.58,0.4150,3.4674,idle
25063,0.0118,-0.0266,0.4224,2.40,-7.51,-2.14,0.4234,8.1692,idle
25083,0.0323,-0.0262,0.4150,2.03,-10.67,-1.42,0.4171,10.9556,idle
25103,0.0308,-0.0226,0.4155,2.14,-7.30,0.82,0.4173,7.6488,idle
25123,0.0413,-0.0243,0.4061,0.98,-6.23,1.07,0.4089,6.3951,idle
25143,0.0471,-0.0247,0.4222,0.14,-5.42,1.83,0.4256,5.7228,idle
25163,0.0487,-0.0278,0.4237,-0.84,-6.41,2.31,0.4274,6.8656,idle
25183,0.0618,-0.0327,0.4135,-1.53,-4.40,1.71,0.4193,4.9586,idle
25203,0.0540,-0.0311,0.4156,-1.42,-3.89,2.32,0.4203,4.7495,idle
25223,0.0592,-0.0272,0.4193,-2.29,-5.13,1.57,0.4243,5.8337,idle
25243,0.0638,-0.0293,0.4100,-3.05,-4.79,0.23,0.4160,5.6883,idle
25263,0.0680,-0.0249,0.4067,-5.02,-1.48,-0.49,0.4131,5.2594,idle
25283,0.0603,-0.0320,0.4043,-6.27,2.61,-0.67,0.4100,6.8294,idle
25303,0.0522,-0.0341,0.4111,-6.76,5.89,-0.78,0.4158,9.0043,idle
