time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
15463,0.1943,-0.0376,0.3975,-2.17,1.16,-1.65,0.4440,2.9606,idle
15483,0.1831,-0.0360,0.4011,-1.63,0.47,-1.40,0.4424,2.2058,idle
15503,0.1714,-0.0365,0.4034,-1.37,-2.78,-1.15,0.4399,3.3045,idle
15523,0.1824,-0.0369,0.3969,-1.21,-5.04,-1.13,0.4383,5.3023,idle
15543,0.1833,-0.0350,0.3978,-0.46,-2.43,0.09,0.4394,2.4720,idle
15563,0.1750,-0.0352,0.3982,-0.21,-0.81,0.73,0.4364,1.1124,idle
15583,0.1722,-0.0367,0.3958,-0.12,-1.65,0.73,0.4332,1.8085,idle
15603,0.1779,-0.0387,0.4004,0.11,-4.34,1.02,0.4398,4.4562,idle
15623,0.1890,-0.0414,0.4006,1.08,-3.30,0.95,0.4449,3.5980,idle
15643,0.1842,-0.0397,0.3981,1.02,-1.98,0.67,0.4404,2.3317,idle
15663,0.1821,-0.0372,0.3923,0.98,-2.41,0.17,0.4341,2.6080,idle
15683,0.1825,-0.0397,0.3966,0.61,-3.34,-0.26,0.4384,3.4087,idle
15703,0.1864,-0.0449,0.3910,0.67,-3.59,-0.38,0.4355,3.6700,idle
15723,0.1885,-0.0428,0.3986,1.02,-1.85,-0.87,0.4430,2.2839,idle
15743,0.1803,-0.0431,0.3953,1.28,-2.34,-0.38,0.4366,2.6920,idle
15763,0.1833,-0.0406,0.3889,1.10,-3.60,-0.32,0.4319,3.7806,idle
15783,0.1945,-0.0443,0.3914,0.87,-3.07,0.23,0.4392,3.1979,idle
15803,0.1868,-0.0383,0.3909,0.08,-1.53,-0.31,0.4349,1.5588,idle
15823,0.1841,-0.0383,0.3931,-0.50,-2.79,-0.34,0.4357,2.8588,idle
15843,0.1891,-0.0374,0.3889,-0.82,-1.91,-0.37,0.4341,2.1109,idle
15863,0.1835,-0.0378,0.3911,-1.28,-1.08,-0.15,0.4337,1.6861,idle
15883,0.1781,-0.0383,0.3907,-1.53,-1.30,-0.60,0.4311,2.0903,idle
15903,0.1791,-0.0383,0.3984,-1.54,-2.78,-0.69,0.4385,3.2512,idle
15923,0.1890,-0.0381,0.3936,-0.93,-1.92,-0.44,0.4382,2.1826,idle
15943,0.1853,-0.0392,0.3955,-0.31,-0.78,-0.84,0.4385,1.1851,idle
15963,0.1783,-0.0430,0.4023,0.44,-2.49,-0.64,0.4422,2.6077,idle
15983,0.1859,-0.0370,0.3993,0.69,-3.63,-0.46,0.4420,3.7262,idle
16003,0.1921,-0.0389,0.3977,0.76,-1.40,-0.87,0.4434,1.8201,idle
16023,0.1785,-0.0386,0.4017,1.24,-0.47,-0.70,0.4413,1.4988,idle
16043,0.1794,-0.0391,0.4027,1.08,-1.73,-0.58,0.4426,2.1185,idle
16063,0.1875,-0.0422,0.4010,1.15,-2.38,-0.78,0.4447,2.7550,idle
16083,0.1888,-0.0402,0.3984,1.30,-0.76,-1.34,0.4427,2.0179,idle
16103,0.1823,-0.0406,0.3966,1.60,-0.12,-1.44,0.4384,2.1551,idle
16123,0.1803,-0.0360,0.3950,1.94,-1.24,-0.82,0.4357,2.4430,idle
16143,0.1874,-0.0435,0.3895,1.85,-2.26,-0.75,0.4344,3.0129,idle
16163,0.1870,-0.0416,0.3898,2.15,-2.58,-1.10,0.4343,3.5355,idle
16183,0.1841,-0.0365,0.3899,2.03,-2.44,-1.37,0.4327,3.4609,idle
16203,0.1826,-0.0364,0.3876,1.37,-2.34,-1.01,0.4300,2.8913,idle
16223,0.1842,-0.0392,0.3861,0.92,-2.38,-1.56,0.4296,2.9894,idle
16243,0.1825,-0.0371,0.3888,0.47,-0.37,-1.04,0.4311,1.1984,idle
16263,0.1735,-0.0389,0.3948,0.60,-1.16,-0.79,0.4330,1.5268,idle
16283,0.1836,-0.0383,0.3945,0.11,-3.39,-0.95,0.4368,3.5206,idle
16303,0.1918,-0.0392,0.3912,0.06,-2.64,-0.95,0.4375,2.8064,idle
16323,0.1874,-0.0400,0.3931,0.55,-0.40,-0.90,0.4373,1.1274,idle
16343,0.1768,-0.0389,0.3953,0.79,-2.08,-0.52,0.4347,2.2827,idle
16363,0.1862,-0.0408,0.3929,0.70,-3.18,-0.93,0.4367,3.3830,idle
16383,0.1854,-0.0425,0.3927,0.47,-2.41,-1.13,0.4363,2.7054,idle
16403,0.1832,-0.0364,0.3933,0.75,-2.23,-1.47,0.4354,2.7706,idle
16423,0.1862,-0.0383,0.3918,0.64,-2.17,-0.79,0.4355,2.3961,idle
16443,0.1873,-0.0358,0.3870,0.24,-0.63,-1.18,0.4314,1.3541,idle
16463,0.1852,-0.0387,0.3976,0.40,-0.98,-1.37,0.4403,1.7321,idle
16483,0.1805,-0.0391,0.3931,0.52,-2.35,-1.39,0.4343,2.7798,idle
16503,0.1858,-0.0416,0.3907,0.17,-2.09,-0.84,0.4347,2.2601,idle
16523,0.1887,-0.0435,0.3956,0.46,-0.24,-1.01,0.4405,1.1335,idle
16543,0.1793,-0.0381,0.3929,0.41,-0.38,-1.08,0.4336,1.2209,idle
16563,0.1826,-0.0365,0.3927,0.14,-1.71,-0.72,0.4346,1.8595,idle
16583,0.1864,-0.0420,0.3962,0.17,-2.21,-0.76,0.4399,2.3477,idle
16603,0.1879,-0.0397,0.3926,0.52,-1.08,-1.40,0.4370,1.8486,idle
16623,0.1796,-0.0402,0.3898,0.67,-0.37,-1.18,0.4310,1.4027,idle
16643,0.1797,-0.0402,0.3962,0.34,-2.12,-0.72,0.4369,2.2652,idle
16663,0.1818,-0.0396,0.3885,0.31,-2.78,-0.69,0.4308,2.8785,idle
16683,0.1873,-0.0405,0.3861,0.06,-1.91,-1.18,0.4310,2.2422,idle
16703,0.1838,-0.0375,0.3871,-0.08,-0.50,-0.37,0.4302,0.6276,idle
16723,0.1787,-0.0408,0.3929,-0.09,-1.44,-0.17,0.4336,1.4478,idle
16743,0.1805,-0.0438,0.3917,-0.31,-2.61,-0.40,0.4335,2.6583,idle
16763,0.1881,-0.0424,0.3943,-0.47,-2.47,-1.05,0.4389,2.7296,idle
16783,0.1897,-0.0408,0.3959,0.02,-1.68,-0.87,0.4409,1.8915,idle
16803,0.1833,-0.0420,0.3973,0.24,-0.78,-1.07,0.4396,1.3446,idle
16823,0.1768,-0.0402,0.3999,0.32,-1.04,-1.05,0.4391,1.5134,forward
16843,0.1853,-0.0382,0.4004,0.58,-2.18,-1.07,0.4428,2.4990,forward
16863,0.1843,-0.0431,0.3967,0.84,-1.28,-0.78,0.4396,1.7193,forward
16883,0.1823,-0.0387,0.3987,0.76,-0.37,-1.36,0.4401,1.6010,forward
16903,0.1827,-0.0413,0.3940,1.39,-1.28,-0.89,0.4363,2.0878,forward
16923,0.1841,-0.0455,0.3970,1.73,-0.93,-0.56,0.4399,2.0403,forward
16943,0.1827,-0.0441,0.3982,2.08,-1.39,-0.37,0.4403,2.5250,forward
16963,0.1833,-0.0457,0.3940,1.88,-2.03,-0.73,0.4370,2.8612,forward
16983,0.1763,-0.0347,0.3928,1.47,-3.34,-0.43,0.4320,3.6756,forward
17003,0.1891,-0.0378,0.3916,1.47,-2.53,-0.81,0.4365,3.0374,forward
17023,0.1859,-0.0370,0.3890,0.50,-0.34,-0.89,0.4328,1.0727,forward
17043,0.1776,-0.0376,0.3871,0.37,0.03,-0.85,0.4275,0.9307,forward
17063,0.1741,-0.0359,0.3973,0.12,-1.36,-0.82,0.4353,1.5940,forward
17083,0.1805,-0.0424,0.3969,0.56,-1.82,-0.69,0.4380,2.0228,forward
17103,0.1852,-0.0386,0.3917,1.21,-1.05,-0.41,0.4350,1.6536,forward
17123,0.1771,-0.0375,0.3975,1.88,-1.13,-0.46,0.4368,2.2389,forward
17143,0.1787,-0.0383,0.3939,1.68,-2.53,-0.41,0.4343,3.0681,forward
17163,0.1852,-0.0377,0.3953,1.51,-3.01,-0.44,0.4381,3.3951,forward
17183,0.1862,-0.0347,0.3892,1.50,-1.53,-0.67,0.4328,2.2407,forward
17203,0.1846,-0.0404,0.3939,1.21,-0.76,-0.43,0.4369,1.4900,forward
17223,0.1827,-0.0402,0.3922,1.28,-0.85,-0.58,0.4346,1.6469,forward
17243,0.1775,-0.0417,0.3938,0.99,-2.12,-0.76,0.4340,2.4639,forward
17263,0.1785,-0.0392,0.3911,1.18,-3.21,-0.61,0.4317,3.4690,forward
17283,0.1859,-0.0325,0.3882,0.98,-2.29,-0.20,0.4316,2.4977,forward
17303,0.1812,-0.0396,0.3992,0.32,-0.69,-0.18,0.4401,0.7800,forward
17323,0.1787,-0.0435,0.3953,0.24,-0.40,-0.64,0.4360,0.7927,forward
17343,0.1781,-0.0383,0.3959,0.44,-1.18,-0.49,0.4358,1.3478,forward
17363,0.1829,-0.0422,0.3937,0.41,-1.56,0.20,0.4361,1.6231,forward
17383,0.1831,-0.0410,0.4010,0.82,-1.05,-0.17,0.4427,1.3482,forward
17403,0.1812,-0.0372,0.3965,1.54,-1.02,-0.20,0.4375,1.8610,forward
17423,0.1791,-0.0352,0.3995,2.40,-1.21,0.27,0.4392,2.6973,forward
17443,0.1835,-0.0381,0.3999,2.35,-1.42,0.44,0.4416,2.7821,forward
17463,0.1827,-0.0383,0.3931,2.40,-1.76,-0.37,0.4352,2.9937,forward
17483,0.1775,-0.0364,0.3914,2.41,-1.95,-0.24,0.4313,3.1141,forward
17503,0.1832,-0.0345,0.3893,2.26,-2.18,0.24,0.4316,3.1514,forward
17523,0.1859,-0.0356,0.3855,1.34,-1.89,-0.14,0.4295,2.3255,forward
17543,0.1851,-0.0353,0.3889,0.84,-0.76,-1.08,0.4321,1.5693,forward
17563,0.1781,-0.0347,0.3923,0.44,-1.21,-0.82,0.4323,1.5266,forward
17583,0.1818,-0.0344,0.3901,0.24,-1.42,-0.52,0.4318,1.5314,forward
17603,0.1805,-0.0363,0.3971,0.17,-1.65,-0.70,0.4377,1.8000,forward
17623,0.1802,-0.0369,0.3905,-0.06,-1.98,-1.39,0.4316,2.4234,forward
17643,0.1833,-0.0421,0.3916,0.63,-1.40,-1.18,0.4344,1.9356,forward
17663,0.1760,-0.0376,0.3909,0.90,-2.53,-0.73,0.4303,2.7877,forward
17683,0.1774,-0.0367,0.3896,0.60,-3.82,-0.17,0.4297,3.8666,forward
17703,0.1881,-0.0388,0.3932,0.43,-3.83,-1.11,0.4376,4.0137,forward
17723,0.1844,-0.0366,0.3864,0.21,-2.82,-1.19,0.4297,3.0726,forward
17743,0.1804,-0.0386,0.3918,-0.27,-2.29,-1.10,0.4331,2.5551,forward
17763,0.1783,-0.0383,0.3938,-0.50,-1.92,-0.53,0.4340,2.0591,forward
17783,0.1782,-0.0393,0.3942,-0.96,-2.43,-0.87,0.4344,2.7523,forward
17803,0.1833,-0.0404,0.4021,-0.96,-2.53,-0.85,0.4438,2.8424,forward
17823,0.1851,-0.0400,0.3939,-0.75,-1.94,-0.78,0.4371,2.2193,forward
17843,0.1838,-0.0413,0.4030,0.43,-1.92,-0.37,0.4448,2.0044,forward
17863,0.1868,-0.0457,0.4091,0.56,-2.66,-0.73,0.4520,2.8130,forward
