time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
31343,0.0378,-0.0315,0.4210,0.55,-1.36,-0.89,0.4239,1.7124,idle
31363,0.0366,-0.0293,0.4252,0.75,-0.63,-0.95,0.4277,1.3592,idle
31383,0.0331,-0.0338,0.4240,0.84,-0.34,-0.64,0.4266,1.1086,idle
31403,0.0314,-0.0286,0.4220,0.99,-0.84,-0.26,0.4241,1.3256,idle
31423,0.0337,-0.0271,0.4160,1.05,-1.80,0.08,0.4183,2.0883,idle
31443,0.0350,-0.0276,0.4216,1.19,-2.27,-0.85,0.4240,2.7063,idle
31463,0.0332,-0.0247,0.4158,0.82,-2.38,-0.89,0.4178,2.6714,idle
31483,0.0314,-0.0283,0.4163,0.40,-2.55,-0.69,0.4184,2.6702,idle
31503,0.0304,-0.0281,0.4177,0.55,-2.75,-0.12,0.4198,2.8052,idle
31523,0.0312,-0.0284,0.4119,0.26,-2.87,-0.03,0.4140,2.8821,idle
31543,0.0317,-0.0315,0.4181,0.14,-2.61,-0.61,0.4205,2.6847,idle
31563,0.0355,-0.0293,0.4133,0.14,-2.26,-0.64,0.4159,2.3528,idle
31583,0.0336,-0.0312,0.4153,0.27,-1.95,-0.93,0.4178,2.1821,idle
31603,0.0293,-0.0316,0.4148,0.63,-1.15,-0.99,0.4170,1.6394,idle
31623,0.0242,-0.0306,0.4178,0.70,-1.40,-0.29,0.4197,1.5969,idle
31643,0.0233,-0.0320,0.4175,0.60,-3.11,0.21,0.4194,3.1781,idle
31663,0.0267,-0.0325,0.4181,0.53,-3.27,0.64,0.4202,3.3721,idle
31683,0.0342,-0.0283,0.4194,0.61,-2.72,0.70,0.4218,2.8725,idle
31703,0.0350,-0.0284,0.4186,0.56,-1.66,0.43,0.4210,1.8086,idle
31723,0.0342,-0.0287,0.4249,1.02,-0.93,-0.14,0.4273,1.3902,idle
31743,0.0308,-0.0287,0.4142,0.84,-0.79,-0.24,0.4163,1.1811,idle
31763,0.0332,-0.0291,0.4136,0.92,-1.54,-0.17,0.4159,1.8014,idle
31783,0.0317,-0.0282,0.4131,0.95,-2.08,-0.82,0.4153,2.4263,idle
31803,0.0328,-0.0304,0.4133,0.85,-1.71,-0.35,0.4157,1.9437,idle
31823,0.0352,-0.0304,0.4076,1.01,-0.70,-0.27,0.4102,1.2586,idle
31843,0.0302,-0.0288,0.4128,0.87,0.26,-0.44,0.4149,1.0103,idle
31863,0.0308,-0.0281,0.4181,0.40,0.37,-0.49,0.4202,0.7284,idle
31883,0.0264,-0.0319,0.4209,0.61,-0.03,-0.37,0.4229,0.7128,idle
31903,0.0250,-0.0325,0.4230,0.75,-1.39,-0.27,0.4250,1.6017,idle
31923,0.0304,-0.0352,0.4193,0.82,-2.73,0.29,0.4219,2.8692,idle
31943,0.0452,-0.0328,0.4171,0.43,-2.21,0.32,0.4208,2.2773,idle
31963,0.0432,-0.0302,0.4130,0.27,-0.02,-0.27,0.4163,0.3889,idle
31983,0.0306,-0.0291,0.4205,0.27,-0.92,-0.85,0.4226,1.2828,idle
32003,0.0303,-0.0317,0.4221,0.31,-2.58,-0.64,0.4244,2.6761,idle
32023,0.0315,-0.0327,0.4177,0.18,-2.96,-0.67,0.4202,3.0426,idle
32043,0.0355,-0.0295,0.4150,0.24,-2.56,-1.05,0.4176,2.7835,idle
32063,0.0352,-0.0264,0.4172,-0.11,-2.26,-1.10,0.4195,2.5150,idle
32083,0.0330,-0.0289,0.4198,-0.21,-3.19,-1.30,0.4221,3.4513,idle
32103,0.0352,-0.0310,0.4166,-0.05,-3.69,-1.89,0.4193,4.1517,idle
32123,0.0320,-0.0331,0.4226,-0.06,-3.54,-2.08,0.4251,4.1062,idle
32143,0.0322,-0.0332,0.4187,0.20,-2.69,-2.09,0.4213,3.4109,idle
32163,0.0284,-0.0311,0.4143,0.11,-1.65,-1.53,0.4164,2.2497,idle
32183,0.0238,-0.0267,0.4175,-0.17,-2.06,-1.40,0.4190,2.4998,idle
32203,0.0248,-0.0267,0.4176,-0.41,-3.18,-1.65,0.4192,3.6018,idle
32223,0.0302,-0.0275,0.4139,0.00,-3.74,-1.40,0.4159,3.9955,idle
32243,0.0303,-0.0320,0.4192,0.35,-3.10,-1.16,0.4215,3.3279,idle
32263,0.0317,-0.0334,0.4186,0.79,-1.74,-0.55,0.4211,1.9904,idle
32283,0.0302,-0.0295,0.4175,0.78,-1.15,-0.41,0.4196,1.4447,idle
32303,0.0265,-0.0287,0.4178,0.76,-1.88,-0.02,0.4197,2.0271,idle
32323,0.0292,-0.0273,0.4138,0.76,-2.02,-0.37,0.4157,2.1859,idle
