time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
10563,0.0719,0.0294,0.4077,1.08,-4.21,-0.20,0.4150,4.3555,idle
10583,0.0730,0.0341,0.4126,0.20,-3.83,-0.35,0.4204,3.8532,idle
10603,0.0801,0.0312,0.4136,-0.35,-2.73,-0.76,0.4224,2.8591,idle
10623,0.0752,0.0306,0.4138,-0.55,-1.10,-1.11,0.4217,1.6591,idle
10643,0.0623,0.0271,0.4187,-0.09,-0.85,-0.81,0.4242,1.1807,idle
10663,0.0609,0.0273,0.4188,0.18,-3.56,-0.24,0.4241,3.5703,idle
10683,0.0699,0.0294,0.4137,-0.17,-5.25,-0.95,0.4206,5.3392,idle
10703,0.0793,0.0294,0.4172,-0.53,-4.11,-1.36,0.4257,4.3587,idle
10723,0.0803,0.0293,0.4170,-0.09,-0.61,-1.31,0.4257,1.4509,idle
10743,0.0706,0.0291,0.4180,0.55,1.40,-1.02,0.4249,1.8224,idle
10763,0.0590,0.0281,0.4197,0.49,-0.26,-0.46,0.4247,0.7182,idle
10783,0.0613,0.0217,0.4159,0.56,-4.00,-0.50,0.4209,4.0710,idle
10803,0.0724,0.0258,0.4108,0.40,-4.56,-0.92,0.4179,4.6728,idle
10823,0.0734,0.0278,0.4167,0.47,-2.53,-0.78,0.4241,2.6932,idle
10843,0.0712,0.0234,0.4165,0.75,-1.62,-0.90,0.4232,1.9975,idle
10863,0.0673,0.0250,0.4142,1.11,-1.73,-0.55,0.4204,2.1261,idle
10883,0.0645,0.0306,0.4136,1.40,-2.49,-0.53,0.4197,2.9071,idle
10903,0.0717,0.0295,0.4153,1.73,-2.72,-0.24,0.4225,3.2282,idle
10923,0.0697,0.0249,0.4141,1.86,-2.78,-0.23,0.4206,3.3530,idle
10943,0.0696,0.0298,0.4109,1.77,-3.10,-0.61,0.4178,3.6214,idle
10963,0.0629,0.0267,0.4102,1.47,-4.06,0.17,0.4158,4.3207,idle
10983,0.0630,0.0256,0.4120,1.76,-5.83,0.63,0.4176,6.1227,idle
11003,0.0750,0.0328,0.4105,1.19,-5.51,0.09,0.4186,5.6394,idle
11023,0.0780,0.0306,0.4054,0.63,-3.45,-0.18,0.4140,3.5115,idle
11043,0.0767,0.0317,0.4056,0.02,-1.97,-0.09,0.4140,1.9717,idle
11063,0.0723,0.0298,0.4098,0.17,-2.70,0.00,0.4172,2.7075,idle
11083,0.0714,0.0330,0.4071,-0.06,-3.69,0.44,0.4146,3.7216,idle
11103,0.0785,0.0288,0.4060,-0.52,-4.26,-0.09,0.4145,4.2920,idle
11123,0.0769,0.0334,0.4078,-0.79,-3.59,-0.17,0.4164,3.6784,idle
11143,0.0781,0.0284,0.4155,-1.02,-3.15,-0.53,0.4238,3.3501,idle
11163,0.0770,0.0297,0.4167,-0.60,-2.43,-0.85,0.4248,2.6416,idle
11183,0.0696,0.0310,0.4241,-0.12,-2.76,-0.66,0.4309,2.8429,idle
11203,0.0686,0.0298,0.4183,0.18,-4.67,-0.38,0.4250,4.6909,idle
11223,0.0725,0.0345,0.4220,0.72,-6.02,-0.61,0.4296,6.0886,idle
11243,0.0796,0.0264,0.4170,0.90,-5.47,-0.87,0.4253,5.6073,idle
11263,0.0814,0.0298,0.4163,1.62,-4.56,-1.15,0.4252,4.9768,idle
11283,0.0779,0.0312,0.4127,1.74,-4.81,-1.39,0.4212,5.2998,idle
11303,0.0820,0.0308,0.4102,1.95,-4.61,-1.97,0.4194,5.3811,idle
11323,0.0852,0.0258,0.4172,2.70,-4.70,-2.03,0.4266,5.7911,idle
11343,0.0885,0.0269,0.4218,3.74,-3.53,-2.29,0.4318,5.6279,idle
11363,0.0801,0.0325,0.4149,4.43,-3.42,-2.20,0.4238,6.0109,idle
11383,0.0782,0.0338,0.4141,4.52,-3.95,-2.44,0.4227,6.4827,idle
11403,0.0754,0.0344,0.4194,3.56,-3.86,-3.01,0.4276,6.0514,idle
11423,0.0800,0.0303,0.4198,3.53,-4.50,-2.98,0.4284,6.4487,idle
11443,0.0813,0.0321,0.4211,2.72,-2.06,-3.44,0.4301,4.8408,idle
11463,0.0751,0.0326,0.4166,2.06,-0.79,-3.18,0.4246,3.8681,idle
11483,0.0709,0.0322,0.4211,2.32,-1.85,-2.49,0.4283,3.8718,idle
11503,0.0748,0.0334,0.4135,1.83,-2.60,-2.23,0.4215,3.8809,idle
11523,0.0721,0.0314,0.4186,2.46,-2.96,-1.66,0.4259,4.1933,idle
11543,0.0776,0.0300,0.4138,2.75,-3.62,-1.47,0.4221,4.7741,idle
11563,0.0825,0.0332,0.4080,2.27,-2.64,-1.60,0.4175,3.8367,idle
11583,0.0781,0.0309,0.4073,2.20,-2.63,-1.08,0.4159,3.5922,idle
11603,0.0812,0.0236,0.4148,2.23,-3.10,-1.51,0.4233,4.1059,idle
11623,0.0834,0.0326,0.4069,2.64,-3.34,-1.57,0.4166,4.5418,idle
11643,0.0830,0.0322,0.4121,2.20,-2.78,-1.94,0.4216,4.0390,idle
11663,0.0796,0.0369,0.4031,1.48,-2.95,-1.94,0.4125,3.8255,idle
11683,0.0740,0.0343,0.4034,0.82,-3.10,-1.65,0.4116,3.6061,idle
11703,0.0825,0.0386,0.4039,0.84,-3.31,-1.48,0.4141,3.7248,idle
11723,0.0814,0.0385,0.4093,0.11,-1.56,-1.24,0.4191,1.9914,idle
11743,0.0745,0.0361,0.4147,-0.27,-1.74,-0.75,0.4229,1.9143,idle
11763,0.0757,0.0306,0.4117,-0.41,-3.02,-0.75,0.4198,3.1413,idle
11783,0.0801,0.0282,0.4139,-0.61,-2.41,-0.90,0.4226,2.6463,idle
11803,0.0823,0.0281,0.4172,0.14,-1.77,-0.55,0.4262,1.8594,idle
11823,0.0768,0.0348,0.4147,0.29,-2.02,-0.08,0.4232,2.0375,idle
11843,0.0807,0.0308,0.4163,0.41,-1.51,-0.40,0.4251,1.6162,idle
11863,0.0759,0.0295,0.4188,0.46,-2.21,-0.31,0.4267,2.2812,idle
11883,0.0767,0.0312,0.4222,0.82,-3.16,0.40,0.4303,3.2901,idle
11903,0.0834,0.0314,0.4166,1.21,-3.13,0.49,0.4260,3.3895,idle
11923,0.0833,0.0327,0.4158,1.04,-2.32,0.37,0.4253,2.5685,idle
11943,0.0848,0.0342,0.4169,0.93,-1.07,-0.20,0.4268,1.4314,idle
11963,0.0737,0.0315,0.4135,0.95,-0.67,0.05,0.4212,1.1616,idle
11983,0.0768,0.0360,0.4116,1.28,0.15,0.72,0.4203,1.4774,idle
12003,0.0781,0.0309,0.4176,1.10,-1.34,0.72,0.4260,1.8784,idle
12023,0.0840,0.0327,0.4069,1.34,-1.57,0.63,0.4167,2.1609,idle
12043,0.0874,0.0361,0.4081,1.68,-0.98,0.08,0.4189,1.9445,idle
12063,0.0800,0.0354,0.4072,1.77,-1.25,0.60,0.4165,2.2490,idle
12083,0.0852,0.0353,0.4119,2.08,-2.81,0.46,0.4221,3.5231,idle
12103,0.0885,0.0389,0.4047,1.80,-2.24,0.27,0.4161,2.8910,idle
12123,0.0840,0.0358,0.4106,0.72,-1.97,-0.14,0.4207,2.1006,idle
12143,0.0847,0.0319,0.4094,0.47,-1.85,-0.40,0.4193,1.9479,idle
12163,0.0853,0.0342,0.4114,0.79,-1.89,-0.69,0.4215,2.1648,idle
12183,0.0811,0.0370,0.4132,0.31,-2.26,-0.52,0.4227,2.3384,idle
12203,0.0792,0.0370,0.4110,0.44,-3.01,-0.52,0.4202,3.0840,idle
12223,0.0890,0.0383,0.4100,0.58,-2.70,-1.19,0.4213,3.0095,idle
12243,0.0822,0.0347,0.4053,-0.12,-1.80,-1.25,0.4150,2.1972,idle
12263,0.0789,0.0331,0.4156,0.78,-2.82,-0.55,0.4244,2.9809,idle
12283,0.0836,0.0344,0.4155,1.18,-4.23,-1.02,0.4253,4.5070,idle
12303,0.0891,0.0333,0.4119,0.64,-3.22,-1.69,0.4227,3.6960,idle
12323,0.0785,0.0406,0.4124,-0.31,-2.40,-1.82,0.4217,3.0231,idle
12343,0.0848,0.0311,0.4133,-0.15,-2.70,-2.00,0.4231,3.3654,idle
12363,0.0884,0.0322,0.4155,-0.05,-0.60,-2.03,0.4260,2.1165,idle
12383,0.0795,0.0349,0.4160,0.15,0.12,-1.40,0.4250,1.4181,idle
12403,0.0752,0.0349,0.4186,0.55,-1.01,-1.11,0.4267,1.5999,idle
12423,0.0770,0.0314,0.4182,0.24,-2.49,-1.13,0.4264,2.7439,idle
12443,0.0835,0.0314,0.4194,1.05,-3.24,-1.21,0.4288,3.6111,idle
12463,0.0854,0.0277,0.4169,1.91,-2.09,-0.67,0.4264,2.9100,idle
12483,0.0764,0.0338,0.4153,2.17,-1.60,-0.66,0.4236,2.7750,idle
12503,0.0780,0.0317,0.4172,1.74,-1.77,-0.32,0.4257,2.5037,idle
12523,0.0765,0.0338,0.4130,1.83,-2.67,0.14,0.4214,3.2425,idle
12543,0.0867,0.0332,0.4111,1.44,-3.28,0.11,0.4215,3.5840,idle
12563,0.0895,0.0334,0.4105,0.82,-1.18,-0.03,0.4215,1.4362,idle
12583,0.0811,0.0332,0.4114,0.56,0.15,-0.34,0.4206,0.6747,idle
12603,0.0785,0.0354,0.4146,0.35,-0.32,-0.12,0.4234,0.4909,idle
12623,0.0790,0.0332,0.4183,0.23,-1.05,-0.05,0.4270,1.0790,idle
12643,0.0781,0.0363,0.4155,1.02,-1.68,0.43,0.4244,2.0123,idle
12663,0.0828,0.0338,0.4099,1.10,-2.20,0.26,0.4195,2.4716,idle
12683,0.0793,0.0303,0.4082,1.13,-2.89,0.35,0.4169,3.1186,idle
12703,0.0826,0.0322,0.4109,1.47,-3.77,0.41,0.4204,4.0667,idle
12723,0.0839,0.0375,0.4066,1.08,-3.50,0.47,0.4169,3.6908,idle
12743,0.0807,0.0398,0.4095,1.01,-3.42,0.35,0.4193,3.5825,idle
12763,0.0847,0.0417,0.4058,0.21,-3.36,0.60,0.4166,3.4178,idle
12783,0.0842,0.0394,0.4100,0.00,-3.15,0.32,0.4204,3.1613,idle
12803,0.0902,0.0332,0.4062,-0.05,-2.60,0.17,0.4175,2.6013,forward
12823,0.0870,0.0363,0.4106,-0.38,-2.95,-0.35,0.4213,2.9919,forward
12843,0.0852,0.0363,0.4141,-0.15,-3.48,-0.63,0.4243,3.5400,forward
12863,0.0911,0.0394,0.4117,-0.53,-2.79,-0.95,0.4235,2.9979,forward
12883,0.0863,0.0365,0.4155,-0.60,-2.44,-0.93,0.4260,2.6812,forward
12903,0.0862,0.0331,0.4103,-0.73,-2.34,-0.99,0.4205,2.6416,forward
12923,0.0826,0.0337,0.4142,-0.09,-1.80,-1.25,0.4237,2.1957,forward
12943,0.0826,0.0398,0.4227,-0.26,-2.78,-1.53,0.4326,3.1810,forward
12963,0.0867,0.0336,0.4182,-0.37,-2.52,-1.47,0.4284,2.9374,forward
12983,0.0844,0.0339,0.4224,-0.66,-1.91,-1.71,0.4320,2.6451,forward
13003,0.0851,0.0293,0.4236,0.27,-1.50,-1.59,0.4330,2.1989,forward
13023,0.0875,0.0328,0.4176,0.55,-0.69,-1.39,0.4279,1.6445,forward
13043,0.0806,0.0292,0.4218,0.61,-0.67,-0.93,0.4304,1.3006,forward
13063,0.0820,0.0261,0.4199,0.41,-1.22,-1.24,0.4287,1.7863,forward
13083,0.0818,0.0293,0.4187,0.60,-1.31,-1.31,0.4276,1.9500,forward
13103,0.0814,0.0320,0.4124,0.73,-1.24,-0.84,0.4215,1.6648,forward
13123,0.0819,0.0322,0.4126,0.61,-0.12,-0.37,0.4219,0.7226,forward
13143,0.0798,0.0342,0.4148,0.49,-0.17,-0.75,0.4238,0.9091,forward
13163,0.0822,0.0308,0.4109,0.37,-0.72,-0.56,0.4201,0.9840,forward
13183,0.0813,0.0300,0.4030,0.41,-1.60,-0.17,0.4122,1.6637,forward
13203,0.0817,0.0319,0.4037,0.23,-1.94,0.00,0.4131,1.9524,forward
13223,0.0846,0.0323,0.4047,0.03,-1.69,-0.12,0.4147,1.6993,forward
13243,0.0823,0.0347,0.4071,0.17,-1.60,-0.31,0.4168,1.6405,forward
13263,0.0808,0.0369,0.4071,-0.06,-0.93,-0.12,0.4167,0.9413,forward
13283,0.0798,0.0364,0.4095,-0.53,-0.49,-0.14,0.4188,0.7369,forward
13303,0.0747,0.0317,0.4081,-0.20,-2.66,0.55,0.4161,2.7200,forward
13323,0.0817,0.0283,0.4144,0.35,-4.61,0.44,0.4233,4.6452,forward
13343,0.0864,0.0317,0.4080,0.41,-3.53,-0.08,0.4182,3.5515,forward
13363,0.0833,0.0376,0.4081,-0.08,-3.47,-0.50,0.4182,3.5029,forward
13383,0.0857,0.0378,0.4095,-0.47,-3.89,-0.89,0.4201,4.0205,forward
13403,0.0925,0.0341,0.4154,-0.26,-2.50,-1.42,0.4269,2.8901,forward
13423,0.0825,0.0360,0.4148,-0.29,-0.61,-1.10,0.4245,1.2905,forward
13443,0.0691,0.0372,0.4225,0.09,-2.61,-0.85,0.4297,2.7486,forward
13463,0.0830,0.0347,0.4297,0.47,-4.64,-1.10,0.4390,4.7930,forward
13483,0.0940,0.0354,0.4425,1.40,-3.53,-2.02,0.4538,4.2979,forward
13503,0.0939,0.0447,0.4479,3.13,0.29,-2.72,0.4598,4.1551,forward
13523,0.0994,0.0665,0.5037,5.21,5.19,-5.19,0.5177,8.9996,forward
13543,0.1232,0.1249,0.6099,8.18,21.40,-11.83,0.6346,25.7899,forward
13563,0.1484,0.1691,0.6993,12.85,48.40,-22.29,0.7346,54.8121,forward
13583,0.1217,0.1176,0.7278,23.74,77.39,-23.16,0.7472,84.1969,forward
13603,-0.0056,0.0251,0.7721,48.03,89.47,-15.02,0.7725,102.6485,forward
13623,-0.1274,-0.0306,0.7827,81.77,58.98,-0.34,0.7936,100.8212,forward
13643,-0.1338,-0.0625,0.7335,118.96,4.20,14.84,0.7482,119.9573,forward
13663,-0.0356,-0.0792,0.6329,151.16,-39.79,19.47,0.6389,157.5160,forward
13683,0.0602,-0.0769,0.5422,173.98,-63.91,11.77,0.5510,185.7243,forward
13703,0.1115,-0.0487,0.4475,189.98,-67.69,-0.03,0.4637,201.6848,forward
13723,0.1290,-0.0383,0.3650,200.34,-57.10,-10.76,0.3890,208.5920,forward
13743,0.1294,0.0088,0.3167,209.16,-46.52,-14.24,0.3422,214.7439,forward
13763,0.0896,0.0083,0.2837,217.21,-42.96,-15.42,0.2976,221.9504,forward
13783,0.0831,0.0441,0.2279,223.10,-38.98,-14.02,0.2466,226.9117,forward
13803,0.0532,0.1005,0.1924,222.58,-38.58,-13.07,0.2235,226.2767,forward
13823,0.0466,0.1373,0.1637,219.51,-43.68,-10.64,0.2187,224.0678,forward
13843,0.0468,0.1777,0.1353,211.33,-44.84,-9.71,0.2282,216.2510,forward
13863,0.0281,0.2395,0.1063,198.06,-45.59,-7.36,0.2635,203.3730,forward
13883,0.0485,0.2548,0.0878,186.75,-50.52,-3.71,0.2738,193.4962,forward
13903,0.0939,0.2786,0.0610,171.73,-45.59,-4.40,0.3002,177.7277,forward
13923,0.0969,0.3148,0.0411,156.37,-32.79,-6.15,0.3320,159.8867,forward
13943,0.0939,0.3550,0.0012,139.57,-21.83,-6.70,0.3672,141.4286,forward
13963,0.0912,0.3939,-0.0348,121.74,-12.14,-6.58,0.4058,122.5208,forward
13983,0.0697,0.4113,-0.0557,103.62,-6.00,-2.44,0.4208,103.8206,forward
14003,0.0605,0.4186,-0.0720,86.89,-10.26,1.01,0.4290,87.4949,forward
14023,0.0343,0.4343,-0.1038,70.85,-23.88,5.91,0.4479,75.0033,forward
14043,0.1040,0.4506,-0.1721,56.90,-27.88,10.05,0.4934,64.1544,forward
14063,0.1490,0.4834,-0.1951,37.19,-15.28,9.24,0.5422,41.2556,forward
14083,0.1104,0.5476,-0.2061,15.02,-9.15,9.65,0.5954,20.0604,forward
14103,0.0724,0.5839,-0.2208,-12.56,-19.83,9.22,0.6284,25.2234,forward
14123,0.0476,0.5701,-0.2072,-36.98,-34.92,12.44,0.6084,52.3570,forward
14143,0.1375,0.5792,-0.2203,-54.61,-31.95,10.98,0.6348,64.2176,forward
14163,0.1934,0.6002,-0.2506,-78.92,-3.82,4.73,0.6786,79.1499,forward
14183,0.1387,0.6003,-0.2483,-105.24,21.10,1.80,0.6643,107.3460,forward
14203,0.0901,0.5681,-0.2086,-132.69,26.12,3.65,0.6119,135.2831,forward
14223,0.0645,0.5079,-0.1327,-155.74,20.79,2.58,0.5289,157.1437,forward
14243,0.0956,0.4569,-0.1219,-172.70,15.02,3.25,0.4825,173.3849,forward
14263,0.1124,0.4148,-0.1404,-192.53,23.16,3.73,0.4521,193.9581,forward
14283,0.0764,0.3668,-0.1255,-215.15,29.15,7.76,0.3952,217.2486,forward
14303,0.0513,0.2849,-0.0105,-230.34,33.19,12.73,0.2897,233.0630,forward
14323,0.0851,0.1865,0.0823,-231.86,43.69,14.11,0.2209,236.3652,forward
