time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
16463,0.2910,0.0878,0.3354,-0.46,0.96,-0.29,0.4527,1.1041,idle
16483,0.2758,0.0872,0.3378,-0.18,-1.42,0.26,0.4447,1.4550,idle
16503,0.2837,0.0826,0.3381,0.53,-4.70,0.70,0.4490,4.7844,idle
16523,0.2896,0.0856,0.3350,0.58,-6.15,0.67,0.4510,6.2164,idle
16543,0.2979,0.0900,0.3263,0.84,-4.53,0.56,0.4509,4.6459,idle
16563,0.2970,0.0897,0.3309,0.35,-1.92,-0.37,0.4536,1.9895,idle
16583,0.2848,0.0927,0.3317,0.14,-1.22,-0.69,0.4469,1.4081,idle
16603,0.2878,0.0911,0.3384,0.55,-2.15,0.08,0.4535,2.2230,idle
16623,0.2858,0.0898,0.3365,1.05,-2.12,0.55,0.4506,2.4321,idle
16643,0.2810,0.0898,0.3384,1.51,-3.24,0.92,0.4489,3.6877,idle
16663,0.2848,0.0930,0.3367,1.62,-4.52,0.52,0.4507,4.8281,idle
16683,0.2892,0.0967,0.3351,1.62,-4.55,0.53,0.4531,4.8583,idle
16703,0.2982,0.0925,0.3348,1.42,-2.47,0.35,0.4578,2.8734,idle
16723,0.2896,0.0925,0.3362,0.96,-0.46,0.12,0.4532,1.0723,idle
16743,0.2855,0.0933,0.3403,0.52,-1.24,0.58,0.4539,1.4613,idle
16763,0.2863,0.0919,0.3385,0.73,-1.94,0.50,0.4527,2.1331,idle
16783,0.2920,0.0928,0.3340,0.90,-1.77,0.47,0.4532,2.0425,idle
16803,0.2937,0.0911,0.3358,1.18,-1.04,0.02,0.4553,1.5684,idle
16823,0.2885,0.0924,0.3356,1.07,-1.28,-0.03,0.4521,1.6696,idle
16843,0.2903,0.0946,0.3351,0.49,-2.02,-0.06,0.4533,2.0745,idle
16863,0.2963,0.0872,0.3330,0.78,-1.79,-0.24,0.4542,1.9638,idle
16883,0.2908,0.0922,0.3314,0.78,0.09,-0.95,0.4504,1.2291,idle
16903,0.2820,0.0912,0.3337,0.99,-0.53,-0.84,0.4463,1.4055,idle
16923,0.2822,0.0862,0.3427,1.60,-2.27,-0.49,0.4522,2.8255,idle
16943,0.2919,0.0946,0.3290,1.31,-3.01,-0.06,0.4499,3.2823,idle
16963,0.2937,0.0883,0.3269,0.75,-1.37,-0.21,0.4482,1.5790,idle
16983,0.2892,0.0925,0.3293,0.66,-0.82,-0.53,0.4479,1.1816,idle
17003,0.2886,0.0941,0.3308,0.64,-0.96,-0.67,0.4490,1.3370,idle
17023,0.2893,0.0869,0.3380,0.43,-1.27,-0.69,0.4533,1.5035,idle
