time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
20863,0.0747,0.0182,0.4147,0.95,-1.82,-1.05,0.4217,2.3036,idle
20883,0.0682,0.0171,0.4169,1.10,-1.50,-0.49,0.4228,1.9198,idle
20903,0.0707,0.0154,0.4141,1.16,-1.88,-0.40,0.4203,2.2428,idle
20923,0.0725,0.0159,0.4106,0.84,-1.62,-0.66,0.4173,1.9378,idle
20943,0.0658,0.0125,0.4087,0.72,-1.59,-0.63,0.4141,1.8514,idle
20963,0.0663,0.0149,0.4126,0.67,-2.81,-0.50,0.4182,2.9320,idle
20983,0.0764,0.0125,0.4139,0.70,-2.76,-0.79,0.4211,2.9597,idle
21003,0.0771,0.0129,0.4153,0.34,-1.36,-0.38,0.4226,1.4508,idle
21023,0.0680,0.0186,0.4105,0.06,-0.76,0.15,0.4165,0.7809,idle
21043,0.0657,0.0165,0.4204,0.53,-2.52,0.09,0.4258,2.5768,idle
21063,0.0702,0.0205,0.4127,0.53,-3.86,-0.11,0.4191,3.9008,idle
21083,0.0774,0.0193,0.4130,0.26,-2.92,-0.14,0.4206,2.9308,idle
21103,0.0739,0.0161,0.4170,-0.06,-1.98,0.08,0.4238,1.9871,idle
21123,0.0745,0.0160,0.4148,0.03,-0.90,0.26,0.4217,0.9379,idle
21143,0.0731,0.0161,0.4138,-0.09,-1.42,0.05,0.4205,1.4235,idle
21163,0.0707,0.0143,0.4193,-0.21,-1.91,-0.06,0.4255,1.9213,idle
21183,0.0739,0.0142,0.4203,0.18,-2.70,-0.31,0.4270,2.7257,idle
21203,0.0732,0.0176,0.4147,0.21,-2.41,-0.66,0.4215,2.5091,idle
21223,0.0729,0.0144,0.4169,0.38,-1.66,-0.99,0.4234,1.9748,idle
21243,0.0757,0.0194,0.4144,0.55,-1.80,-1.22,0.4217,2.2448,idle
21263,0.0748,0.0166,0.4155,0.53,-1.33,-1.31,0.4225,1.9426,idle
21283,0.0660,0.0161,0.4171,0.73,-1.13,-1.40,0.4226,1.9458,idle
21303,0.0686,0.0162,0.4199,0.89,-2.27,-1.53,0.4258,2.8792,idle
21323,0.0699,0.0183,0.4139,0.82,-2.37,-1.18,0.4202,2.7680,idle
21343,0.0663,0.0175,0.4113,0.89,-2.03,-0.64,0.4169,2.3062,idle
21363,0.0732,0.0188,0.4100,0.84,-1.86,-0.64,0.4169,2.1414,idle
21383,0.0782,0.0165,0.4147,0.31,-0.64,-0.70,0.4223,0.9988,idle
21403,0.0696,0.0142,0.4153,-0.20,-0.15,-0.79,0.4213,0.8324,idle
21423,0.0676,0.0107,0.4156,-0.46,-1.51,-0.89,0.4213,1.8106,idle
21443,0.0742,0.0156,0.4139,0.55,-4.12,-1.47,0.4208,4.4093,idle
21463,0.0809,0.0148,0.4152,-0.09,-3.69,-1.98,0.4232,4.1950,idle
21483,0.0748,0.0154,0.4115,-0.32,-2.18,-1.63,0.4185,2.7455,idle
21503,0.0743,0.0116,0.4116,0.14,-1.54,-1.59,0.4184,2.2176,idle
21523,0.0660,0.0129,0.4150,0.93,-1.44,-1.65,0.4205,2.3760,idle
21543,0.0596,0.0138,0.4218,1.37,-4.43,-0.98,0.4262,4.7376,idle
