time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
24063,0.0068,0.0087,0.4083,-1.59,-4.37,2.11,0.4085,5.1015,idle
24083,0.0219,0.0006,0.4036,-1.98,-3.53,1.79,0.4042,4.4235,idle
24103,0.0240,-0.0063,0.4100,-2.12,0.82,1.73,0.4108,2.8565,idle
24123,0.0142,-0.0148,0.4126,-0.41,4.34,1.56,0.4131,4.6255,idle
24143,-0.0005,-0.0198,0.4003,0.82,4.64,2.14,0.4008,5.1758,idle
24163,0.0056,-0.0146,0.4070,2.17,5.34,2.56,0.4073,6.3112,idle
24183,0.0198,-0.0020,0.4103,2.27,7.16,1.83,0.4108,7.7331,idle
24203,0.0093,-0.0029,0.4111,1.63,11.25,3.31,0.4112,11.8427,idle
24223,0.0037,-0.0015,0.4131,0.76,10.20,3.60,0.4131,10.8431,idle
24243,0.0125,0.0055,0.4126,-0.79,7.86,4.17,0.4128,8.9343,idle
24263,0.0072,0.0040,0.4159,-2.53,7.33,3.27,0.4160,8.4143,idle
24283,-0.0024,0.0078,0.4164,-5.08,1.48,2.67,0.4165,5.9311,idle
24303,0.0087,0.0017,0.4227,-6.50,-1.28,2.12,0.4228,6.9604,idle
24323,0.0145,-0.0021,0.4237,-7.80,0.26,0.15,0.4240,7.8073,idle
24343,0.0153,-0.0037,0.4193,-8.64,2.67,-3.01,0.4196,9.5318,idle
24363,0.0020,-0.0088,0.4312,-8.79,3.92,-5.19,0.4312,10.9395,idle
24383,-0.0126,-0.0164,0.4401,-8.15,2.21,-6.79,0.4405,10.8408,idle
24403,0.0000,-0.0192,0.4299,-7.24,1.28,-7.24,0.4304,10.3142,idle
24423,-0.0057,-0.0188,0.4486,-6.78,3.37,-7.65,0.4490,10.7628,idle
24443,-0.0442,-0.0179,0.4552,-6.92,-0.70,-6.02,0.4577,9.1928,idle
24463,-0.0366,-0.0212,0.4495,-7.11,-10.67,-4.43,0.4515,13.5685,idle
24483,-0.0093,-0.0317,0.4396,-6.09,-12.63,-2.92,0.4408,14.3187,idle
24503,0.0112,-0.0209,0.4288,-4.49,-7.22,-2.44,0.4295,8.8466,idle
24523,0.0038,-0.0145,0.4294,-3.18,-2.05,-3.13,0.4297,4.9056,idle
24543,-0.0138,-0.0166,0.4561,-0.66,-3.86,-4.64,0.4566,6.0738,idle
24563,-0.0303,-0.0211,0.4459,1.33,-10.67,-4.84,0.4474,11.7929,idle
24583,0.0033,-0.0197,0.4303,3.44,-13.05,-7.07,0.4308,15.2368,idle
24603,0.0273,-0.0100,0.4283,4.58,-4.27,-8.41,0.4293,10.4889,idle
24623,0.0042,-0.0112,0.4315,5.60,3.21,-8.37,0.4317,10.5674,idle
24643,-0.0132,-0.0140,0.4241,6.75,0.32,-8.49,0.4245,10.8487,idle
24663,-0.0017,-0.0082,0.4167,7.19,-4.55,-10.02,0.4168,13.1420,idle
24683,0.0188,0.0039,0.4077,6.43,-3.34,-12.37,0.4082,14.3325,idle
24703,0.0107,0.0142,0.4089,5.88,1.08,-11.69,0.4093,13.1335,idle
24723,-0.0057,0.0017,0.4137,4.66,2.46,-9.82,0.4137,11.1398,idle
24743,-0.0162,-0.0072,0.4037,3.85,0.03,-9.19,0.4041,9.9637,idle
