time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
42423,0.1116,-0.1787,0.3958,-0.47,-2.58,-0.75,0.4483,2.7278,idle
42443,0.1172,-0.1782,0.3922,0.03,-2.63,-0.79,0.4465,2.7435,idle
42463,0.1163,-0.1716,0.3870,0.50,-1.10,-0.60,0.4390,1.3478,idle
42483,0.1093,-0.1709,0.3848,0.55,-0.38,-0.64,0.4350,0.9268,idle
42503,0.1123,-0.1686,0.3859,0.26,-1.62,-1.19,0.4358,2.0259,idle
42523,0.1166,-0.1730,0.3889,0.73,-1.92,-1.36,0.4413,2.4665,idle
42543,0.1171,-0.1697,0.3840,0.72,-0.70,-1.57,0.4359,1.8657,idle
42563,0.1117,-0.1682,0.3842,0.47,-1.31,-1.18,0.4340,1.8248,idle
42583,0.1094,-0.1663,0.3829,0.08,-1.63,-1.88,0.4316,2.4901,idle
42603,0.1052,-0.1755,0.3823,0.08,-1.33,-0.96,0.4337,1.6417,idle
42623,0.1073,-0.1746,0.3887,0.09,-1.77,-1.28,0.4394,2.1885,idle
42643,0.1116,-0.1754,0.3876,0.53,-1.37,-0.90,0.4398,1.7277,idle
42663,0.1047,-0.1729,0.3868,1.62,-1.45,-0.52,0.4365,2.2343,idle
42683,0.1135,-0.1670,0.3735,1.01,-2.17,-1.02,0.4246,2.6003,idle
42703,0.1086,-0.1724,0.3828,1.24,-1.44,-0.76,0.4337,2.0424,idle
42723,0.1101,-0.1704,0.3818,1.10,-1.42,-1.28,0.4324,2.2066,idle
42743,0.1088,-0.1708,0.3840,1.16,-0.50,-0.56,0.4341,1.3854,idle
42763,0.1091,-0.1698,0.3864,1.30,0.23,-0.50,0.4359,1.4108,idle
42783,0.1014,-0.1680,0.3828,1.05,-0.34,0.12,0.4302,1.1124,idle
42803,0.1061,-0.1733,0.3831,0.50,-2.64,-0.15,0.4336,2.6932,idle
42823,0.1115,-0.1711,0.3828,0.87,-3.07,-0.64,0.4339,3.2535,idle
42843,0.1143,-0.1666,0.3838,0.64,-1.37,-0.11,0.4337,1.5201,idle
42863,0.1123,-0.1725,0.3860,1.10,-0.46,0.44,0.4374,1.2705,idle
42883,0.1044,-0.1716,0.3862,0.93,-1.11,0.32,0.4353,1.4874,idle
42903,0.1041,-0.1732,0.3871,1.13,-2.55,-0.38,0.4367,2.8147,idle
42923,0.1182,-0.1711,0.3807,1.25,-1.73,0.05,0.4338,2.1321,idle
42943,0.1127,-0.1702,0.3816,1.36,-0.08,0.64,0.4327,1.5044,idle
42963,0.1075,-0.1746,0.3873,1.28,-1.28,0.23,0.4382,1.8280,idle
42983,0.1088,-0.1720,0.3828,0.56,-2.47,-1.02,0.4335,2.7354,idle
43003,0.1118,-0.1738,0.3837,0.56,-1.97,-0.31,0.4358,2.0715,idle
43023,0.1104,-0.1697,0.3848,0.73,-1.42,-0.49,0.4348,1.6708,idle
43043,0.1121,-0.1754,0.3865,0.89,-1.57,-0.40,0.4390,1.8478,idle
43063,0.1095,-0.1719,0.3828,1.16,-1.07,-1.01,0.4337,1.8718,idle
43083,0.1101,-0.1730,0.3842,1.42,-0.43,-0.76,0.4355,1.6678,idle
43103,0.1085,-0.1735,0.3817,0.92,-1.05,-0.76,0.4331,1.5911,idle
43123,0.1074,-0.1708,0.3851,1.19,-2.32,-0.96,0.4348,2.7800,idle
43143,0.1106,-0.1666,0.3806,0.60,-1.74,-0.55,0.4300,1.9198,idle
43163,0.1101,-0.1710,0.3812,0.17,-1.98,-0.64,0.4321,2.0925,idle
43183,0.1097,-0.1702,0.3784,0.05,-1.54,-0.75,0.4292,1.7145,idle
43203,0.1029,-0.1733,0.3885,0.34,-1.54,-0.08,0.4377,1.5800,idle
43223,0.1062,-0.1731,0.3861,0.06,-3.01,-1.01,0.4363,3.1725,idle
