time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
12223,0.1416,0.0459,0.3960,1.51,-0.84,0.38,0.4230,1.7707,idle
12243,0.1383,0.0468,0.4000,1.07,-1.42,0.15,0.4258,1.7836,idle
12263,0.1414,0.0466,0.3943,0.55,-1.85,0.49,0.4214,1.9883,idle
12283,0.1466,0.0447,0.4025,0.27,-1.33,0.44,0.4307,1.4268,idle
12303,0.1437,0.0433,0.4078,-0.11,-0.85,0.24,0.4346,0.8956,idle
12323,0.1425,0.0454,0.3982,-0.12,-1.18,0.21,0.4253,1.2011,idle
12343,0.1405,0.0408,0.4038,0.26,-0.78,-0.47,0.4295,0.9474,idle
12363,0.1405,0.0435,0.4043,0.34,-0.89,-0.53,0.4302,1.0874,idle
12383,0.1361,0.0444,0.4058,0.49,-1.97,-0.35,0.4303,2.0593,idle
12403,0.1445,0.0482,0.4045,0.38,-2.15,-0.17,0.4323,2.1927,idle
12423,0.1444,0.0474,0.4044,0.64,-1.47,-0.32,0.4320,1.6316,idle
12443,0.1442,0.0459,0.4070,0.70,-0.89,-0.18,0.4342,1.1449,idle
12463,0.1406,0.0457,0.4078,1.27,-1.45,-0.66,0.4338,2.0348,idle
12483,0.1405,0.0430,0.4076,1.36,-2.63,-0.05,0.4333,2.9570,idle
12503,0.1423,0.0452,0.4022,1.68,-3.01,0.14,0.4290,3.4475,idle
12523,0.1488,0.0450,0.4006,1.91,-2.41,-0.08,0.4297,3.0768,idle
12543,0.1385,0.0459,0.3978,1.53,-1.42,0.35,0.4238,2.1143,idle
12563,0.1354,0.0458,0.4022,0.99,-1.54,0.67,0.4269,1.9529,idle
12583,0.1409,0.0405,0.4032,1.50,-3.31,0.55,0.4290,3.6765,idle
12603,0.1442,0.0472,0.3943,1.45,-3.07,0.31,0.4225,3.4079,idle
12623,0.1445,0.0499,0.3995,1.22,-2.32,0.52,0.4278,2.6733,idle
12643,0.1373,0.0526,0.3944,-0.23,-2.02,1.11,0.4209,2.3143,idle
12663,0.1356,0.0431,0.3993,-0.96,-2.31,1.19,0.4239,2.7673,idle
12683,0.1423,0.0397,0.4049,-0.89,-3.39,0.35,0.4310,3.5206,idle
12703,0.1434,0.0457,0.4050,-0.47,-3.28,-0.32,0.4321,3.3318,idle
12723,0.1490,0.0447,0.4001,-0.73,-2.12,-0.73,0.4293,2.3617,idle
12743,0.1448,0.0375,0.4067,-0.24,-0.60,-0.87,0.4334,1.0824,idle
12763,0.1416,0.0402,0.4082,0.32,-1.01,-1.10,0.4339,1.5253,idle
12783,0.1426,0.0433,0.4064,0.78,-1.57,-1.82,0.4328,2.5258,idle
12803,0.1399,0.0472,0.4055,1.11,-2.03,-2.06,0.4316,3.1005,idle
12823,0.1401,0.0438,0.4030,1.44,-2.99,-1.69,0.4289,3.7263,idle
12843,0.1427,0.0468,0.4022,1.51,-2.46,-1.74,0.4293,3.3698,idle
12863,0.1411,0.0487,0.4003,1.31,-2.21,-1.36,0.4272,2.9105,idle
12883,0.1393,0.0491,0.3987,1.02,-2.14,-0.98,0.4252,2.5631,idle
12903,0.1389,0.0469,0.3989,0.76,-2.12,-0.18,0.4250,2.2627,idle
12923,0.1407,0.0433,0.3988,0.11,-2.27,0.12,0.4251,2.2806,idle
12943,0.1406,0.0402,0.3979,0.46,-2.02,-0.50,0.4240,2.1272,idle
12963,0.1423,0.0452,0.3999,0.31,-2.69,-0.76,0.4269,2.8100,idle
12983,0.1415,0.0480,0.4017,0.08,-2.27,-0.23,0.4286,2.2876,idle
13003,0.1504,0.0459,0.4011,0.06,-1.63,-0.49,0.4308,1.7062,idle
13023,0.1455,0.0493,0.4016,0.55,-0.58,-0.14,0.4300,0.8109,idle
13043,0.1473,0.0455,0.4044,-0.17,-1.05,-0.11,0.4328,1.0721,idle
13063,0.1469,0.0452,0.4064,0.35,-2.23,-0.26,0.4344,2.2714,idle
13083,0.1405,0.0503,0.4061,0.99,-2.78,-0.27,0.4327,2.9633,idle
13103,0.1411,0.0485,0.4053,0.15,-2.90,0.37,0.4319,2.9278,idle
13123,0.1459,0.0421,0.4004,0.41,-3.31,0.23,0.4282,3.3464,idle
13143,0.1393,0.0458,0.4041,1.04,-3.77,-0.50,0.4298,3.9436,idle
13163,0.1443,0.0463,0.4036,1.16,-4.15,-0.37,0.4311,4.3273,idle
13183,0.1477,0.0433,0.4020,1.07,-2.78,0.27,0.4304,2.9897,idle
13203,0.1509,0.0446,0.3993,1.53,-0.85,0.00,0.4292,1.7498,idle
13223,0.1377,0.0439,0.4110,1.80,-1.16,-0.52,0.4357,2.2048,idle
13243,0.1405,0.0475,0.4030,2.18,-3.71,-0.84,0.4294,4.3858,idle
13263,0.1482,0.0424,0.3988,1.86,-3.42,-1.13,0.4276,4.0548,idle
13283,0.1443,0.0458,0.4017,2.27,-1.59,-1.27,0.4293,3.0498,idle
13303,0.1393,0.0476,0.4008,2.20,-1.69,-0.41,0.4269,2.8063,idle
13323,0.1412,0.0455,0.3989,2.11,-1.57,0.03,0.4256,2.6292,idle
13343,0.1379,0.0427,0.4033,1.63,-1.45,0.11,0.4284,2.1872,idle
13363,0.1384,0.0430,0.3993,2.05,-1.62,0.06,0.4248,2.6092,idle
13383,0.1388,0.0496,0.3999,1.82,-2.03,0.58,0.4262,2.7857,idle
13403,0.1399,0.0465,0.3992,1.19,-2.76,1.05,0.4255,3.1881,idle
13423,0.1497,0.0464,0.3945,1.08,-2.93,1.01,0.4245,3.2837,idle
13443,0.1493,0.0474,0.4005,0.78,-1.86,0.44,0.4300,2.0668,idle
13463,0.1473,0.0461,0.3986,0.38,-1.62,0.24,0.4274,1.6806,idle
13483,0.1483,0.0465,0.4015,0.23,-2.87,0.12,0.4305,2.8819,idle
13503,0.1550,0.0441,0.4021,0.61,-2.76,-0.52,0.4332,2.8772,idle
13523,0.1523,0.0468,0.4031,0.72,-1.04,-1.28,0.4334,1.7993,idle
13543,0.1484,0.0441,0.3994,1.22,-0.46,-1.21,0.4284,1.7766,idle
13563,0.1412,0.0482,0.4010,1.33,-1.05,-1.85,0.4279,2.5073,idle
13583,0.1384,0.0486,0.3979,0.82,-1.85,-1.59,0.4241,2.5716,idle
13603,0.1366,0.0483,0.4004,0.50,-2.29,-1.10,0.4258,2.5897,idle
13623,0.1384,0.0507,0.3986,0.11,-1.91,-0.46,0.4249,1.9655,idle
13643,0.1421,0.0476,0.4020,0.14,-1.47,-0.50,0.4290,1.5559,idle
13663,0.1407,0.0525,0.3994,0.14,-1.66,0.02,0.4267,1.6699,idle
13683,0.1406,0.0449,0.4062,0.02,-2.00,0.50,0.4322,2.0625,idle
13703,0.1476,0.0450,0.4055,1.19,-1.48,0.41,0.4339,1.9445,idle
13723,0.1451,0.0492,0.4031,1.47,-0.64,-0.11,0.4312,1.6033,idle
13743,0.1442,0.0469,0.4064,1.53,-1.47,-0.75,0.4337,2.2447,idle
13763,0.1426,0.0469,0.4106,2.08,-2.52,-0.72,0.4372,3.3424,idle
13783,0.1454,0.0466,0.4011,2.72,-1.97,-0.56,0.4292,3.4034,idle
13803,0.1460,0.0454,0.4056,2.61,-0.61,-0.85,0.4335,2.8142,idle
13823,0.1416,0.0503,0.4053,2.27,-1.24,-1.30,0.4322,2.8962,idle
13843,0.1399,0.0504,0.4001,1.74,-2.18,-1.07,0.4269,2.9896,idle
13863,0.1394,0.0510,0.4005,1.18,-2.47,-0.31,0.4271,2.7554,idle
13883,0.1454,0.0482,0.3999,1.21,-3.07,0.11,0.4282,3.2989,idle
