time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
92803,0.1882,-0.0148,0.3970,0.52,-1.85,-0.17,0.4396,1.9262,idle
92823,0.1912,-0.0134,0.3939,0.78,-1.71,-0.32,0.4381,1.9060,idle
92843,0.1871,-0.0135,0.3956,1.11,-1.18,-0.41,0.4379,1.6715,idle
92863,0.1855,-0.0125,0.3923,1.80,-1.56,-0.46,0.4342,2.4249,idle
92883,0.1863,-0.0146,0.3971,1.47,-1.69,-0.40,0.4389,2.2754,idle
92903,0.1885,-0.0143,0.3949,1.27,-1.51,-0.40,0.4378,2.0119,idle
92923,0.1886,-0.0157,0.3932,0.92,-1.31,-0.23,0.4364,1.6172,idle
92943,0.1877,-0.0114,0.3922,0.76,-1.50,-0.12,0.4350,1.6841,idle
92963,0.1891,-0.0123,0.3890,0.76,-1.27,-0.29,0.4327,1.5075,idle
92983,0.1902,-0.0161,0.3906,0.55,-1.27,-0.12,0.4348,1.3866,idle
93003,0.1825,-0.0199,0.3918,0.73,-1.79,0.06,0.4327,1.9317,idle
93023,0.1849,-0.0178,0.3900,0.78,-2.35,0.11,0.4320,2.4790,idle
93043,0.1907,-0.0159,0.3978,0.90,-2.32,0.03,0.4414,2.4895,idle
93063,0.1842,-0.0159,0.3929,0.53,-2.05,-0.06,0.4343,2.1153,idle
93083,0.1844,-0.0131,0.3920,0.67,-2.63,-0.06,0.4334,2.7112,idle
93103,0.1851,-0.0135,0.3955,0.63,-2.64,0.12,0.4369,2.7171,idle
93123,0.1862,-0.0098,0.3901,0.31,-1.69,0.53,0.4324,1.8029,idle
93143,0.1859,-0.0121,0.3915,0.23,-1.79,0.43,0.4336,1.8509,idle
93163,0.1897,-0.0160,0.3995,0.35,-1.76,0.50,0.4426,1.8600,idle
93183,0.1879,-0.0145,0.3926,0.56,-1.76,0.14,0.4355,1.8495,idle
93203,0.1865,-0.0144,0.3938,0.72,-1.59,0.12,0.4360,1.7467,idle
93223,0.1864,-0.0157,0.3953,0.93,-1.37,-0.20,0.4373,1.6717,idle
93243,0.1865,-0.0139,0.3986,1.42,-1.63,-0.24,0.4403,2.1781,idle
93263,0.1865,-0.0135,0.3950,1.92,-2.03,-0.34,0.4371,2.8172,idle
93283,0.1858,-0.0166,0.3929,2.05,-2.14,-0.52,0.4350,3.0039,idle
93303,0.1875,-0.0099,0.3918,1.97,-1.51,-0.67,0.4345,2.5719,idle
93323,0.1868,-0.0116,0.3909,2.23,-1.76,-0.46,0.4334,2.8742,idle
93343,0.1863,-0.0114,0.3916,1.88,-1.71,-0.63,0.4338,2.6157,idle
93363,0.1840,-0.0140,0.3900,1.36,-1.69,-0.50,0.4315,2.2298,idle
93383,0.1896,-0.0109,0.3870,1.11,-1.74,-0.99,0.4310,2.2926,idle
93403,0.1890,-0.0121,0.3896,0.67,-1.10,-1.02,0.4332,1.6450,idle
93423,0.1860,-0.0095,0.3914,0.35,-0.84,-0.96,0.4334,1.3242,idle
93443,0.1835,-0.0160,0.3943,0.38,-1.66,-0.78,0.4352,1.8765,idle
93463,0.1847,-0.0139,0.3951,0.44,-1.94,-1.19,0.4364,2.3181,idle
93483,0.1864,-0.0145,0.3914,0.52,-1.80,-0.93,0.4337,2.0934,idle
93503,0.1863,-0.0187,0.3949,0.78,-2.11,-0.84,0.4370,2.3980,idle
93523,0.1866,-0.0154,0.3960,0.73,-2.24,-0.72,0.4380,2.4675,idle
93543,0.1870,-0.0144,0.3914,0.78,-2.15,-0.60,0.4340,2.3653,idle
93563,0.1869,-0.0128,0.3976,0.98,-1.83,-0.79,0.4395,2.2229,idle
93583,0.1846,-0.0151,0.3970,1.13,-2.47,-0.53,0.4380,2.7711,idle
93603,0.1859,-0.0134,0.3937,1.16,-2.67,-0.55,0.4356,2.9642,idle
93623,0.1897,-0.0148,0.3918,0.93,-1.92,-0.34,0.4356,2.1635,idle
93643,0.1871,-0.0150,0.3920,0.95,-1.05,-0.70,0.4346,1.5808,idle
93663,0.1815,-0.0137,0.3920,0.72,-1.42,-0.89,0.4322,1.8207,idle
93683,0.1830,-0.0127,0.3922,0.93,-2.20,-0.85,0.4330,2.5361,idle
93703,0.1869,-0.0155,0.3945,0.98,-1.24,-0.55,0.4368,1.6692,idle
93723,0.1858,-0.0133,0.3982,0.99,-1.28,-0.49,0.4396,1.6936,idle
93743,0.1843,-0.0112,0.3950,0.98,-1.59,-0.43,0.4361,1.9127,idle
93763,0.1866,-0.0096,0.3916,1.25,-1.65,-0.50,0.4339,2.1307,idle
93783,0.1868,-0.0118,0.3949,1.31,-1.62,-0.46,0.4370,2.1337,idle
93803,0.1869,-0.0129,0.3966,0.90,-1.15,-0.52,0.4386,1.5466,idle
93823,0.1854,-0.0132,0.3934,0.98,-1.79,-0.70,0.4351,2.1538,idle
93843,0.1860,-0.0100,0.3899,0.60,-1.83,-0.73,0.4321,2.0611,idle
93863,0.1896,-0.0146,0.3942,0.56,-1.07,-0.81,0.4376,1.4546,idle
93883,0.1875,-0.0143,0.3922,0.55,-0.95,-0.96,0.4350,1.4571,idle
93903,0.1819,-0.0145,0.3955,0.58,-0.76,-1.07,0.4356,1.4358,idle
93923,0.1884,-0.0133,0.3944,0.93,-1.30,-1.36,0.4373,2.0971,idle
93943,0.1843,-0.0142,0.3947,1.15,-1.02,-1.25,0.4358,1.9811,idle
93963,0.1855,-0.0159,0.3927,1.68,-1.82,-0.84,0.4346,2.6127,idle
93983,0.1826,-0.0112,0.3907,1.42,-1.40,-1.02,0.4315,2.2439,idle
94003,0.1835,-0.0133,0.3895,2.12,-1.82,-0.70,0.4308,2.8805,idle
94023,0.1832,-0.0118,0.3910,1.57,-1.53,-0.63,0.4320,2.2794,idle
94043,0.1854,-0.0138,0.3939,1.27,-1.50,-0.99,0.4356,2.1975,idle
94063,0.1841,-0.0128,0.3905,1.21,-1.95,-0.64,0.4319,2.3843,idle
94083,0.1837,-0.0107,0.3892,0.99,-1.92,-0.63,0.4305,2.2532,idle
94103,0.1887,-0.0112,0.3881,0.82,-1.80,-0.93,0.4317,2.1892,idle
94123,0.1864,-0.0109,0.3937,0.17,-1.60,-1.05,0.4357,1.9255,idle
94143,0.1866,-0.0129,0.3920,0.20,-1.45,-1.02,0.4343,1.7859,idle
94163,0.1875,-0.0144,0.3944,0.27,-1.65,-0.96,0.4369,1.9286,idle
94183,0.1821,-0.0115,0.3918,0.24,-1.74,-1.05,0.4323,2.0490,idle
94203,0.1832,-0.0120,0.3981,0.23,-1.85,-0.70,0.4384,1.9895,idle
94223,0.1871,-0.0133,0.3936,0.69,-2.34,-0.82,0.4360,2.5706,idle
94243,0.1814,-0.0116,0.3940,0.92,-1.88,-0.66,0.4339,2.1901,idle
94263,0.1816,-0.0120,0.4032,1.15,-1.80,-0.64,0.4424,2.2289,idle
94283,0.1829,-0.0115,0.3939,1.40,-2.02,-0.52,0.4344,2.5107,idle
94303,0.1831,-0.0131,0.3921,1.30,-1.65,-0.53,0.4329,2.1652,idle
94323,0.1862,-0.0114,0.3925,1.53,-1.27,-0.87,0.4345,2.1665,idle
94343,0.1860,-0.0116,0.3967,1.19,-1.36,-0.66,0.4383,1.9223,idle
94363,0.1849,-0.0105,0.3922,1.42,-1.24,-0.72,0.4338,2.0150,idle
94383,0.1864,-0.0104,0.3906,1.47,-1.51,-0.90,0.4329,2.2900,idle
94403,0.1842,-0.0133,0.3951,1.42,-1.19,-1.21,0.4362,2.2111,idle
94423,0.1849,-0.0137,0.3915,1.21,-1.34,-0.84,0.4332,1.9912,idle
94443,0.1836,-0.0114,0.3915,1.28,-1.60,-0.56,0.4325,2.1292,idle
94463,0.1832,-0.0128,0.3928,1.27,-2.31,-0.49,0.4336,2.6756,idle
94483,0.1826,-0.0116,0.3917,1.04,-2.31,-0.67,0.4324,2.6160,idle
94503,0.1852,-0.0123,0.3888,0.98,-2.35,-0.73,0.4308,2.6495,idle
94523,0.1838,-0.0138,0.3881,0.63,-1.73,-0.96,0.4296,2.0720,idle
94543,0.1779,-0.0103,0.3939,0.31,-2.32,-0.17,0.4323,2.3466,idle
94563,0.1830,-0.0104,0.3950,0.31,-2.11,0.06,0.4355,2.1298,idle
94583,0.1880,-0.0135,0.3942,0.27,-1.34,0.55,0.4369,1.4774,idle
94603,0.1802,-0.0159,0.3932,0.18,-1.44,0.56,0.4328,1.5531,idle
94623,0.1833,-0.0137,0.3931,0.41,-2.53,0.46,0.4339,2.6082,idle
94643,0.1852,-0.0148,0.3927,0.61,-2.21,0.24,0.4344,2.3094,idle
94663,0.1864,-0.0121,0.3987,0.66,-1.82,0.23,0.4403,1.9453,idle
94683,0.1853,-0.0117,0.3979,0.79,-2.18,0.50,0.4391,2.3771,idle
94703,0.1833,-0.0101,0.3922,1.07,-2.17,0.60,0.4331,2.4893,idle
94723,0.1876,-0.0089,0.3878,1.04,-2.23,0.69,0.4309,2.5531,idle
94743,0.1807,-0.0111,0.3931,1.02,-2.15,0.64,0.4327,2.4681,idle
94763,0.1838,-0.0083,0.3942,0.89,-2.46,0.47,0.4350,2.6552,idle
94783,0.1893,-0.0084,0.3931,0.37,-2.24,0.53,0.4364,2.3359,idle
94803,0.1813,-0.0117,0.3901,-0.23,-1.40,0.17,0.4304,1.4330,idle
94823,0.1832,-0.0076,0.3933,-0.27,-1.80,0.18,0.4340,1.8316,idle
94843,0.1862,-0.0087,0.3953,-0.46,-1.89,-0.18,0.4370,1.9563,idle
94863,0.1843,-0.0084,0.3925,-0.40,-2.11,-0.11,0.4337,2.1466,idle
94883,0.1882,-0.0093,0.3969,-0.75,-1.68,-0.35,0.4393,1.8717,idle
94903,0.1827,-0.0094,0.3943,-0.61,-2.11,-0.55,0.4347,2.2614,idle
94923,0.1836,-0.0115,0.3962,-0.05,-2.41,-0.44,0.4369,2.4529,idle
94943,0.1859,-0.0095,0.3945,0.34,-2.61,-0.34,0.4362,2.6535,idle
94963,0.1830,-0.0133,0.3944,0.63,-2.09,-0.31,0.4350,2.2045,idle
94983,0.1849,-0.0156,0.3965,0.61,-2.06,-0.15,0.4378,2.1551,idle
95003,0.1864,-0.0118,0.3964,0.76,-2.29,-0.43,0.4382,2.4515,idle
95023,0.1848,-0.0135,0.3934,0.53,-2.32,-0.60,0.4349,2.4546,idle
95043,0.1816,-0.0157,0.3943,0.53,-1.86,-0.56,0.4344,2.0184,idle
95063,0.1801,-0.0146,0.3934,0.67,-1.71,-0.41,0.4329,1.8828,idle
95083,0.1868,-0.0133,0.3917,0.50,-2.05,-0.58,0.4342,2.1853,idle
