time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
9001,0.2012,-0.0564,0.3735,1.83,-3.08,-1.63,0.4280,3.9416,idle
9021,0.2025,-0.0505,0.3752,0.17,-2.14,-1.65,0.4294,2.7047,idle
9041,0.1918,-0.0564,0.3813,-0.18,-1.53,-0.70,0.4306,1.6905,idle
9061,0.1882,-0.0613,0.3878,-0.32,-3.71,-0.84,0.4354,3.8173,idle
9081,0.1964,-0.0651,0.3889,0.03,-2.92,-1.16,0.4405,3.1385,idle
9101,0.2009,-0.0681,0.3962,0.41,-1.22,-0.38,0.4495,1.3444,idle
9121,0.1871,-0.0675,0.3909,1.44,-0.52,0.70,0.4386,1.6799,idle
9141,0.1890,-0.0640,0.3964,1.80,-1.83,0.52,0.4437,2.6213,idle
9161,0.1959,-0.0652,0.3916,2.47,-1.89,0.43,0.4427,3.1439,idle
9181,0.1997,-0.0654,0.3857,3.59,-0.87,0.81,0.4393,3.7795,idle
9201,0.1952,-0.0641,0.3801,3.51,-0.85,0.99,0.4321,3.7478,idle
9221,0.1964,-0.0619,0.3844,2.73,-0.96,0.47,0.4361,2.9355,idle
9241,0.1964,-0.0641,0.3838,1.69,-1.69,-0.21,0.4359,2.4061,idle
9261,0.1997,-0.0607,0.3838,0.38,-1.83,-0.15,0.4369,1.8776,idle
9281,0.1960,-0.0612,0.3828,-0.32,-0.95,0.44,0.4344,1.0931,idle
9301,0.1951,-0.0627,0.3853,-0.79,-1.73,1.51,0.4364,2.4271,idle
9321,0.1951,-0.0626,0.3938,-0.49,-3.25,1.63,0.4439,3.6718,idle
9341,0.2006,-0.0680,0.3821,-0.06,-5.02,2.05,0.4368,5.4239,idle
9361,0.2041,-0.0642,0.3854,0.70,-3.82,1.18,0.4408,4.0550,idle
9381,0.2046,-0.0641,0.3861,1.28,-2.61,0.55,0.4416,2.9601,idle
9401,0.2057,-0.0620,0.3877,1.53,-1.76,-0.84,0.4432,2.4736,idle
9421,0.2040,-0.0663,0.3859,1.39,-1.82,-2.27,0.4415,3.2258,idle
9441,0.2056,-0.0659,0.3813,0.82,-0.27,-3.30,0.4382,3.4103,idle
9461,0.1984,-0.0760,0.3942,1.22,1.73,-3.22,0.4478,3.8530,idle
