time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
12683,0.2384,0.0088,0.3698,0.15,-1.95,-2.11,0.4400,2.8777,idle
12703,0.2278,0.0038,0.3737,-0.27,-1.68,-1.25,0.4376,2.1126,idle
12723,0.2335,0.0023,0.3684,-0.21,-2.15,-0.46,0.4362,2.2112,idle
12743,0.2355,-0.0005,0.3721,-0.35,-1.71,-0.05,0.4403,1.7462,idle
12763,0.2410,-0.0083,0.3761,0.08,-2.11,0.35,0.4467,2.1373,idle
12783,0.2450,-0.0046,0.3719,0.72,-1.54,-0.09,0.4454,1.7032,idle
12803,0.2385,0.0002,0.3705,0.98,-2.06,-0.17,0.4406,2.2871,idle
12823,0.2277,0.0018,0.3718,1.08,-4.08,0.26,0.4360,4.2260,idle
12843,0.2358,-0.0017,0.3696,1.63,-6.58,0.93,0.4385,6.8436,idle
12863,0.2476,0.0055,0.3693,1.37,-4.75,0.41,0.4446,4.9601,idle
12883,0.2489,0.0084,0.3674,0.64,-1.95,0.60,0.4439,2.1412,idle
12903,0.2446,0.0049,0.3723,0.64,-1.33,0.72,0.4455,1.6402,idle
12923,0.2367,0.0005,0.3771,0.75,-2.29,1.04,0.4452,2.6233,idle
12943,0.2399,-0.0035,0.3757,1.57,-4.72,0.93,0.4458,5.0592,idle
12963,0.2382,-0.0010,0.3792,2.37,-7.36,1.30,0.4477,7.8381,idle
12983,0.2469,0.0048,0.3680,2.95,-9.85,1.28,0.4432,10.3584,idle
13003,0.2571,0.0106,0.3652,1.91,-7.28,0.67,0.4468,7.5583,idle
13023,0.2582,0.0106,0.3608,1.30,-3.28,0.95,0.4438,3.6544,idle
13043,0.2498,0.0051,0.3676,0.61,-0.90,0.99,0.4444,1.4728,idle
13063,0.2379,0.0024,0.3671,0.24,-1.85,1.28,0.4374,2.2621,idle
13083,0.2451,0.0034,0.3666,0.06,-2.81,0.43,0.4410,2.8422,idle
13103,0.2448,0.0031,0.3711,0.12,-3.69,0.12,0.4445,3.6987,idle
13123,0.2539,0.0029,0.3711,0.18,-2.20,0.00,0.4497,2.2061,idle
13143,0.2473,0.0057,0.3757,0.66,-0.44,0.35,0.4499,0.8662,idle
13163,0.2401,0.0024,0.3778,1.19,-1.60,0.63,0.4477,2.0928,idle
13183,0.2488,0.0028,0.3733,1.62,-3.04,0.64,0.4486,3.5015,idle
13203,0.2577,0.0039,0.3699,1.77,-1.36,-0.44,0.4508,2.2757,idle
13223,0.2537,0.0005,0.3707,1.69,-0.43,-0.95,0.4492,1.9876,idle
13243,0.2499,0.0052,0.3715,2.11,-1.02,-0.98,0.4477,2.5377,idle
13263,0.2476,0.0059,0.3743,2.53,-1.54,-1.15,0.4488,3.1799,idle
13283,0.2434,0.0068,0.3718,2.85,-2.84,-1.13,0.4445,4.1822,idle
13303,0.2510,0.0107,0.3721,3.24,-4.03,-1.37,0.4489,5.3487,idle
13323,0.2589,0.0084,0.3666,2.87,-1.86,-1.73,0.4489,3.8319,idle
13343,0.2506,0.0087,0.3667,2.67,-1.21,-1.82,0.4442,3.4487,idle
13363,0.2513,0.0043,0.3647,2.66,-1.57,-1.51,0.4430,3.4372,idle
13383,0.2493,0.0043,0.3640,2.75,-2.02,-1.97,0.4412,3.9360,idle
13403,0.2440,0.0046,0.3649,2.73,-2.64,-1.62,0.4390,4.1308,idle
13423,0.2430,0.0063,0.3636,2.64,-3.83,-0.89,0.4374,4.7376,idle
13443,0.2407,0.0076,0.3588,2.53,-4.67,-0.78,0.4321,5.3716,idle
13463,0.2478,0.0104,0.3553,2.06,-4.87,-0.50,0.4333,5.3123,idle
13483,0.2542,0.0046,0.3583,1.11,-3.94,-0.34,0.4393,4.1073,idle
13503,0.2537,0.0023,0.3605,0.46,-2.17,-0.11,0.4408,2.2184,idle
13523,0.2478,0.0021,0.3676,0.20,-1.28,-0.08,0.4433,1.3000,idle
13543,0.2361,0.0017,0.3723,0.55,-4.14,0.40,0.4409,4.1926,idle
13563,0.2371,-0.0024,0.3691,1.42,-9.05,0.93,0.4387,9.2113,idle
13583,0.2524,0.0015,0.3558,2.08,-9.74,0.90,0.4363,10.0000,idle
13603,0.2639,0.0042,0.3608,2.12,-6.11,0.75,0.4471,6.5082,idle
13623,0.2555,0.0056,0.3531,2.00,-3.95,0.69,0.4359,4.4842,idle
13643,0.2477,0.0085,0.3634,1.50,-4.79,1.18,0.4399,5.1577,idle
13663,0.2506,0.0068,0.3585,1.24,-6.15,1.02,0.4375,6.3585,idle
13683,0.2625,0.0154,0.3549,-0.34,-4.49,0.50,0.4416,4.5292,idle
13703,0.2582,0.0181,0.3645,-1.89,-2.69,-0.12,0.4470,3.2892,idle
13723,0.2521,0.0134,0.3719,-2.24,-2.29,0.08,0.4495,3.2073,idle
13743,0.2518,0.0126,0.3741,-2.24,-2.24,0.29,0.4512,3.1871,idle
13763,0.2528,0.0076,0.3770,-1.86,-2.18,0.60,0.4539,2.9309,idle
13783,0.2595,0.0085,0.3826,-1.18,-2.56,0.00,0.4624,2.8215,idle
13803,0.2601,0.0117,0.3710,-0.72,-0.58,-0.79,0.4532,1.2173,idle
13823,0.2526,0.0072,0.3752,-0.32,-0.55,-0.46,0.4524,0.7840,idle
13843,0.2543,0.0050,0.3771,0.64,-1.50,-0.06,0.4548,1.6289,idle
13863,0.2620,0.0044,0.3690,1.40,-1.85,-0.44,0.4526,2.3625,idle
13883,0.2585,0.0093,0.3771,1.54,-1.27,-1.02,0.4573,2.2427,idle
13903,0.2574,0.0067,0.3677,1.59,-1.45,-0.95,0.4489,2.3496,idle
13923,0.2518,0.0046,0.3689,1.89,-1.28,-0.64,0.4467,2.3748,idle
13943,0.2479,0.0028,0.3704,2.21,-1.82,-0.47,0.4457,2.9027,idle
13963,0.2465,0.0042,0.3621,2.75,-3.54,-0.37,0.4380,4.4980,idle
13983,0.2634,0.0043,0.3569,2.85,-3.77,-0.79,0.4436,4.7960,idle
14003,0.2607,0.0066,0.3553,1.53,-0.67,-1.05,0.4408,1.9728,idle
14023,0.2535,0.0094,0.3615,1.50,-0.05,-0.99,0.4416,1.7960,idle
14043,0.2523,0.0040,0.3663,1.11,-0.98,-0.55,0.4448,1.5808,idle
14063,0.2540,0.0032,0.3639,1.47,-1.89,-0.70,0.4438,2.4951,idle
14083,0.2555,0.0074,0.3700,1.89,-1.66,-0.69,0.4497,2.6125,idle
14103,0.2518,0.0059,0.3666,2.00,-1.51,-0.61,0.4448,2.5802,idle
14123,0.2501,0.0056,0.3601,2.29,-0.85,0.09,0.4385,2.4462,idle
14143,0.2468,0.0076,0.3635,2.21,-1.51,0.34,0.4395,2.7015,idle
14163,0.2483,0.0057,0.3644,2.24,-4.06,0.72,0.4410,4.6951,idle
14183,0.2555,0.0114,0.3639,1.76,-4.37,0.41,0.4448,4.7242,idle
14203,0.2638,0.0099,0.3624,1.31,-2.58,-0.12,0.4484,2.8976,idle
14223,0.2568,0.0114,0.3588,0.66,-0.24,-0.41,0.4414,0.8128,idle
14243,0.2495,0.0070,0.3646,0.60,-0.82,-0.37,0.4419,1.0810,idle
14263,0.2499,0.0066,0.3691,0.61,-2.52,-0.26,0.4458,2.6050,idle
14283,0.2533,0.0052,0.3633,0.40,-2.49,-0.37,0.4429,2.5465,idle
14303,0.2522,0.0085,0.3633,0.08,-1.24,-0.66,0.4423,1.4022,idle
14323,0.2521,0.0106,0.3666,0.20,-0.90,-0.41,0.4450,1.0103,idle
14343,0.2528,0.0090,0.3622,-0.02,-0.93,-0.29,0.4418,0.9755,idle
14363,0.2584,0.0076,0.3668,0.24,-0.81,-0.46,0.4488,0.9613,idle
14383,0.2627,0.0044,0.3616,0.23,-0.06,-0.85,0.4469,0.8872,idle
14403,0.2570,0.0044,0.3696,0.70,0.50,-0.99,0.4502,1.3160,idle
14423,0.2462,0.0045,0.3644,1.19,-0.99,-0.60,0.4398,1.6605,idle
14443,0.2491,0.0052,0.3679,1.19,-2.46,-0.47,0.4444,2.7720,idle
14463,0.2588,0.0068,0.3684,0.89,-2.58,-0.79,0.4503,2.8410,idle
14483,0.2577,0.0105,0.3630,0.17,-0.85,-0.93,0.4453,1.2753,idle
14503,0.2482,0.0070,0.3619,0.23,-0.26,-0.99,0.4389,1.0510,idle
14523,0.2413,0.0088,0.3658,0.43,-1.65,-0.46,0.4384,1.7639,idle
14543,0.2482,0.0074,0.3660,0.58,-2.75,-0.29,0.4422,2.8236,idle
14563,0.2561,0.0094,0.3630,0.38,-1.91,-0.40,0.4444,1.9863,idle
14583,0.2535,0.0092,0.3657,0.26,0.17,0.32,0.4451,0.4454,idle
14603,0.2498,0.0013,0.3640,0.44,-0.63,0.38,0.4415,0.8565,idle
14623,0.2472,0.0031,0.3671,0.58,-2.72,0.17,0.4425,2.7839,idle
14643,0.2562,0.0028,0.3647,0.82,-4.27,-0.05,0.4458,4.3538,idle
14663,0.2573,0.0072,0.3564,0.44,-4.08,-0.23,0.4397,4.1067,idle
14683,0.2627,0.0062,0.3615,-0.23,-2.14,-0.69,0.4469,2.2568,idle
