time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
70943,0.2113,0.0330,1.9735,-0.58,0.79,-1.47,1.9851,1.7649,idle
70963,0.2157,0.0348,1.9711,-0.37,0.61,-0.85,1.9831,1.1127,idle
70983,0.2173,0.0350,1.9772,-0.69,0.87,-0.90,1.9894,1.4285,idle
71003,0.2173,0.0323,1.9821,-0.95,0.56,-0.63,1.9942,1.2676,idle
71023,0.2145,0.0327,1.9805,-0.70,0.82,-0.15,1.9923,1.0937,idle
71043,0.2164,0.0355,1.9825,-0.43,0.12,-0.24,1.9946,0.5073,idle
71063,0.2181,0.0356,1.9800,-0.41,0.37,-0.09,1.9923,0.5591,idle
71083,0.2164,0.0317,1.9739,-0.09,0.17,-0.03,1.9860,0.1937,idle
71103,0.2142,0.0308,1.9792,0.00,0.11,-0.02,1.9910,0.1080,idle
71123,0.2142,0.0316,1.9768,0.26,0.00,0.37,1.9886,0.4490,idle
71143,0.2120,0.0325,1.9801,0.31,0.06,1.39,1.9917,1.4238,idle
71163,0.2158,0.0355,1.9728,0.17,-0.93,2.05,1.9849,2.2541,idle
71183,0.2175,0.0320,1.9703,-0.35,-0.73,2.09,1.9826,2.2439,idle
71203,0.2185,0.0294,1.9690,-0.90,-0.37,1.28,1.9813,1.6094,idle
71223,0.2145,0.0299,1.9764,-1.01,-0.44,1.02,1.9883,1.5026,idle
71243,0.2152,0.0258,1.9818,-0.29,-2.02,0.87,1.9936,2.2142,idle
71263,0.2236,0.0300,1.9679,0.23,-1.65,0.56,1.9808,1.7579,idle
71283,0.2252,0.0319,1.9635,-0.69,0.85,-0.02,1.9766,1.0969,idle
71303,0.2194,0.0319,1.9718,-1.21,3.19,-0.76,1.9842,3.4955,idle
71323,0.2091,0.0271,1.9784,-0.90,2.32,-0.98,1.9896,2.6742,idle
71343,0.2095,0.0275,1.9766,-0.06,-1.10,-0.79,1.9878,1.3573,idle
71363,0.2183,0.0275,1.9723,0.20,-1.01,-1.30,1.9845,1.6549,idle
71383,0.2205,0.0317,1.9680,0.46,0.95,-1.30,1.9806,1.6703,idle
71403,0.2130,0.0331,1.9746,-0.40,1.45,-0.27,1.9863,1.5286,idle
71423,0.2111,0.0277,1.9791,-0.82,0.60,-0.23,1.9905,1.0424,idle
71443,0.2136,0.0232,1.9808,-0.24,-0.26,-0.43,1.9925,0.5566,idle
71463,0.2162,0.0302,1.9745,-0.32,-0.09,-0.11,1.9865,0.3501,idle
71483,0.2173,0.0297,1.9749,-0.63,0.55,-0.05,1.9870,0.8343,idle
71503,0.2201,0.0337,1.9709,-0.98,1.18,-0.50,1.9835,1.6095,idle
