time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
11903,0.1254,0.0708,0.4011,0.23,-0.12,-1.30,0.4262,1.3234,idle
11923,0.1184,0.0675,0.4015,0.37,-1.28,-1.11,0.4240,1.7381,idle
11943,0.1240,0.0712,0.3976,0.52,-2.34,-0.93,0.4225,2.5677,idle
11963,0.1254,0.0676,0.4032,0.56,-3.13,-0.85,0.4276,3.2933,idle
11983,0.1277,0.0669,0.4042,0.79,-3.37,-0.82,0.4291,3.5629,idle
12003,0.1284,0.0677,0.4039,1.08,-2.73,-0.93,0.4292,3.0839,idle
12023,0.1254,0.0704,0.3987,1.37,-1.65,-0.72,0.4238,2.2631,idle
12043,0.1204,0.0685,0.4065,0.95,-1.24,-0.63,0.4294,1.6784,idle
12063,0.1259,0.0699,0.4056,0.69,-2.12,-0.41,0.4304,2.2683,idle
12083,0.1290,0.0665,0.4059,0.64,-2.03,0.05,0.4311,2.1299,idle
12103,0.1350,0.0675,0.4012,0.49,-0.89,-0.11,0.4287,1.0170,idle
12123,0.1324,0.0662,0.4027,0.35,-0.82,-0.60,0.4291,1.0759,idle
12143,0.1312,0.0663,0.4048,0.31,-1.98,-1.15,0.4307,2.3116,idle
12163,0.1320,0.0638,0.4004,0.92,-2.27,-1.36,0.4264,2.8036,idle
12183,0.1235,0.0699,0.4020,1.56,-2.31,-1.11,0.4263,2.9970,idle
12203,0.1266,0.0682,0.4044,1.91,-3.11,-0.44,0.4292,3.6794,idle
12223,0.1283,0.0657,0.4039,2.08,-4.47,-0.98,0.4289,5.0275,idle
12243,0.1318,0.0642,0.4004,2.23,-4.18,-1.30,0.4264,4.9144,idle
12263,0.1309,0.0663,0.3988,2.18,-3.83,-1.36,0.4249,4.6149,idle
12283,0.1321,0.0706,0.3976,2.35,-4.32,-1.19,0.4248,5.0610,idle
12303,0.1301,0.0707,0.3982,1.59,-4.14,-1.11,0.4248,4.5696,idle
12323,0.1304,0.0714,0.3989,1.22,-3.54,-0.72,0.4257,3.8147,idle
12343,0.1294,0.0697,0.4012,1.15,-2.79,-0.92,0.4273,3.1553,idle
12363,0.1290,0.0675,0.4027,0.76,-2.99,-0.95,0.4282,3.2300,idle
12383,0.1292,0.0651,0.4058,0.79,-3.86,-0.76,0.4308,4.0165,idle
12403,0.1329,0.0642,0.3989,0.60,-4.34,-0.61,0.4254,4.4190,idle
12423,0.1337,0.0692,0.4001,0.73,-4.78,-0.70,0.4275,4.8852,idle
12443,0.1364,0.0704,0.4036,0.14,-4.52,-1.30,0.4318,4.7037,idle
12463,0.1400,0.0674,0.4021,0.05,-1.59,-1.33,0.4311,2.0706,idle
12483,0.1288,0.0668,0.4036,-0.35,-0.20,-0.61,0.4288,0.7319,idle
12503,0.1216,0.0642,0.4127,0.63,-2.12,-0.08,0.4350,2.2138,idle
12523,0.1288,0.0673,0.4065,1.27,-4.60,-0.08,0.4317,4.7675,idle
12543,0.1340,0.0592,0.4027,1.25,-4.29,0.09,0.4285,4.4699,idle
12563,0.1309,0.0643,0.4053,1.69,-2.93,-0.12,0.4307,3.3881,idle
12583,0.1270,0.0635,0.4022,2.08,-3.97,0.08,0.4265,4.4804,idle
12603,0.1316,0.0646,0.4043,1.98,-4.37,0.15,0.4300,4.7988,idle
12623,0.1344,0.0654,0.4014,1.79,-2.99,0.09,0.4283,3.4862,idle
12643,0.1289,0.0673,0.3970,1.19,-2.78,0.46,0.4228,3.0576,idle
12663,0.1310,0.0685,0.4008,0.58,-3.22,0.56,0.4271,3.3216,idle
12683,0.1417,0.0690,0.3942,0.35,-2.20,0.29,0.4245,2.2452,idle
12703,0.1353,0.0688,0.3965,0.12,-0.84,-0.09,0.4245,0.8535,idle
12723,0.1289,0.0696,0.3954,0.29,-1.68,1.01,0.4216,1.9799,idle
12743,0.1351,0.0673,0.3987,-0.05,-3.71,1.05,0.4263,3.8569,idle
12763,0.1442,0.0677,0.3971,-0.27,-3.74,0.47,0.4279,3.7803,idle
12783,0.1431,0.0687,0.3995,-0.79,-1.50,-0.18,0.4299,1.7036,idle
12803,0.1365,0.0685,0.4036,-0.50,-1.22,-0.21,0.4315,1.3384,idle
12823,0.1400,0.0703,0.4045,0.00,-1.47,-0.24,0.4338,1.4859,idle
12843,0.1354,0.0741,0.4069,-0.05,-0.72,-0.21,0.4351,0.7501,idle
12863,0.1292,0.0734,0.4056,0.15,-1.80,-0.02,0.4320,1.8080,idle
12883,0.1376,0.0681,0.4093,0.93,-2.78,-0.44,0.4371,2.9638,idle
12903,0.1393,0.0718,0.4064,0.58,-1.85,-1.07,0.4355,2.2116,idle
12923,0.1368,0.0682,0.4044,1.02,-1.36,-0.95,0.4324,1.9464,idle
12943,0.1379,0.0671,0.4030,1.48,-1.34,-1.11,0.4312,2.2892,idle
12963,0.1366,0.0688,0.3981,1.27,-1.25,-1.04,0.4264,2.0617,idle
12983,0.1337,0.0660,0.4003,1.19,-1.40,-1.62,0.4271,2.4515,idle
13003,0.1387,0.0648,0.4060,1.71,-2.73,-2.05,0.4339,3.8180,idle
