time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
16483,0.2352,-0.0269,0.3715,-0.76,0.38,2.50,0.4405,2.6453,idle
16503,0.2328,-0.0208,0.3708,-0.43,-0.11,3.79,0.4383,3.8118,idle
16523,0.2407,-0.0237,0.3677,-0.67,-0.81,3.56,0.4401,3.7095,idle
16543,0.2474,-0.0215,0.3727,-0.72,-0.03,3.31,0.4479,3.3899,idle
16563,0.2479,-0.0216,0.3763,-1.21,1.56,3.91,0.4512,4.3767,idle
16583,0.2513,-0.0262,0.3850,-0.49,1.37,3.62,0.4605,3.9011,idle
16603,0.2479,-0.0245,0.3870,0.17,0.41,1.77,0.4602,1.8261,idle
16623,0.2520,-0.0327,0.3826,0.76,-0.31,0.55,0.4592,0.9890,idle
16643,0.2474,-0.0337,0.3772,2.20,-0.99,-1.60,0.4524,2.8962,idle
16663,0.2393,-0.0228,0.3704,2.99,-1.69,-2.69,0.4415,4.3642,idle
16683,0.2393,-0.0195,0.3713,2.05,-0.73,-2.99,0.4422,3.6982,idle
16703,0.2332,-0.0211,0.3679,1.94,0.50,-2.98,0.4361,3.5884,idle
16723,0.2246,-0.0226,0.3656,1.36,0.27,-3.04,0.4297,3.3395,idle
16743,0.2290,-0.0276,0.3701,0.70,0.31,-2.89,0.4361,2.9854,idle
16763,0.2317,-0.0210,0.3673,-0.03,0.00,-2.55,0.4348,2.5498,idle
16783,0.2347,-0.0269,0.3658,-0.73,0.96,-2.21,0.4355,2.5225,idle
16803,0.2278,-0.0293,0.3694,-1.31,3.31,-2.34,0.4350,4.2610,idle
16823,0.2229,-0.0232,0.3774,-1.59,2.52,-2.41,0.4390,3.8322,idle
16843,0.2218,-0.0265,0.3800,-1.76,1.62,-2.43,0.4408,3.4050,idle
16863,0.2241,-0.0309,0.3757,-1.83,1.63,-2.08,0.4386,3.2150,idle
16883,0.2222,-0.0316,0.3751,-2.44,4.12,-1.86,0.4371,5.1408,idle
16903,0.2178,-0.0302,0.3838,-2.66,4.92,-1.65,0.4423,5.8261,idle
16923,0.2078,-0.0234,0.3812,-2.26,3.37,-1.48,0.4348,4.3224,idle
16943,0.2145,-0.0276,0.3820,-1.91,2.85,0.32,0.4389,3.4490,idle
