time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
98903,0.1373,0.0546,1.9910,0.47,1.02,0.44,1.9964,1.2109,idle
98923,0.1404,0.0546,1.9999,0.76,-0.69,0.09,2.0056,1.0311,idle
98943,0.1371,0.0664,1.9923,0.64,-1.48,0.02,1.9981,1.6138,idle
98963,0.1432,0.0598,1.9929,0.00,-0.98,-0.81,1.9990,1.2686,idle
98983,0.1387,0.0573,1.9902,-0.49,0.29,-0.93,1.9959,1.0909,idle
99003,0.1317,0.0609,1.9943,-0.60,0.99,-0.49,1.9995,1.2562,idle
99023,0.1274,0.0603,1.9999,-0.85,-0.24,0.82,2.0049,1.2126,idle
99043,0.1346,0.0548,1.9999,-0.46,-1.79,0.35,2.0052,1.8772,idle
99063,0.1340,0.0583,1.9962,-0.21,-1.05,-0.31,2.0016,1.1174,idle
99083,0.1274,0.0588,1.9965,-0.26,-1.51,0.26,2.0014,1.5554,idle
99103,0.1311,0.0520,1.9973,0.02,-2.75,1.21,2.0023,3.0012,idle
99123,0.1338,0.0609,1.9940,0.37,-2.20,1.22,1.9994,2.5415,idle
99143,0.1401,0.0564,1.9935,-0.41,-1.07,1.15,1.9992,1.6196,idle
99163,0.1367,0.0558,1.9885,-1.34,0.43,1.27,1.9940,1.8957,idle
99183,0.1390,0.0510,1.9941,-1.40,0.03,1.36,1.9996,1.9545,idle
99203,0.1360,0.0559,1.9937,-1.33,-0.26,1.27,1.9991,1.8540,idle
99223,0.1406,0.0571,1.9928,-1.15,-0.43,0.60,1.9986,1.3596,idle
99243,0.1382,0.0586,1.9912,-1.07,-0.35,0.05,1.9969,1.1258,idle
99263,0.1332,0.0535,1.9955,-0.89,0.02,-0.52,2.0006,1.0265,idle
99283,0.1304,0.0551,1.9901,-0.43,-0.78,-0.49,1.9951,1.0137,idle
99303,0.1306,0.0564,1.9968,-0.50,-1.48,-0.53,2.0019,1.6530,idle
99323,0.1354,0.0555,1.9963,-0.09,-1.82,-0.35,2.0017,1.8527,idle
99343,0.1376,0.0577,1.9858,0.20,-0.66,0.03,1.9914,0.6865,idle
99363,0.1375,0.0548,1.9922,0.06,0.58,0.31,1.9977,0.6584,idle
99383,0.1332,0.0562,1.9906,-0.05,0.95,0.18,1.9958,0.9652,idle
99403,0.1361,0.0537,1.9962,0.17,-0.15,-0.03,2.0016,0.2290,idle
99423,0.1355,0.0563,1.9933,0.53,-0.81,-0.18,1.9987,0.9868,idle
99443,0.1385,0.0573,1.9871,0.34,-1.01,-0.32,1.9927,1.1095,idle
99463,0.1447,0.0594,1.9857,0.17,0.61,0.14,1.9919,0.6481,idle
99483,0.1428,0.0603,1.9937,-1.01,4.31,0.75,1.9997,4.4845,idle
99503,0.1375,0.0568,1.9965,-1.68,6.69,1.68,2.0020,7.0963,idle
99523,0.1270,0.0525,1.9999,-1.22,6.89,1.25,2.0047,7.1042,idle
99543,0.1239,0.0514,1.9999,0.05,4.43,0.03,2.0044,4.4278,idle
99563,0.1229,0.0521,1.9999,1.05,0.46,-0.41,2.0044,1.2204,idle
99583,0.1267,0.0579,1.9969,1.11,-2.20,-0.56,2.0018,2.5287,idle
99603,0.1311,0.0601,1.9983,0.47,-3.68,-1.13,2.0035,3.8779,idle
99623,0.1360,0.0558,1.9921,-0.38,-2.43,-1.15,1.9975,2.7110,idle
99643,0.1351,0.0532,1.9935,-1.24,-0.79,-0.21,1.9988,1.4850,idle
99663,0.1370,0.0546,1.9960,-1.65,-0.29,0.32,2.0014,1.7046,idle
99683,0.1379,0.0576,1.9973,-1.36,0.92,0.09,2.0029,1.6413,idle
99703,0.1320,0.0513,1.9999,-1.18,1.66,-0.43,2.0049,2.0818,idle
99723,0.1266,0.0479,1.9988,-0.11,1.18,-0.87,2.0034,1.4665,idle
99743,0.1184,0.0497,1.9999,0.87,-1.73,0.27,2.0041,1.9517,idle
99763,0.1293,0.0618,1.9968,1.02,-3.62,1.77,2.0020,4.1563,idle
99783,0.1421,0.0573,1.9899,0.82,-2.81,1.82,1.9958,3.4455,idle
99803,0.1396,0.0577,1.9983,0.14,-0.56,0.85,2.0040,1.0339,idle
99823,0.1318,0.0635,1.9922,-0.52,-0.55,0.98,1.9976,1.2354,idle
99843,0.1351,0.0597,1.9941,-1.51,-2.73,1.45,1.9996,3.4433,idle
99863,0.1394,0.0522,1.9927,-1.16,-2.24,1.19,1.9982,2.7931,idle
99883,0.1412,0.0541,1.9971,-0.55,-1.33,0.35,2.0028,1.4797,idle
99903,0.1372,0.0519,1.9999,0.15,-0.78,-0.14,2.0053,0.8053,idle
99923,0.1342,0.0507,1.9954,0.70,-1.36,-0.84,2.0005,1.7449,idle
99943,0.1401,0.0477,1.9987,1.04,-1.40,-1.19,2.0041,2.1139,idle
99963,0.1373,0.0481,1.9955,1.62,-0.89,-1.57,2.0008,2.4240,idle
99983,0.1349,0.0500,1.9907,1.36,0.11,-1.22,1.9959,1.8302,idle
100003,0.1354,0.0507,1.9915,1.77,-0.38,-0.69,1.9967,1.9375,idle
100023,0.1379,0.0521,1.9869,1.33,-0.11,-1.31,1.9924,1.8707,idle
100043,0.1328,0.0570,1.9944,0.41,0.27,-1.86,1.9996,1.9274,idle
100063,0.1296,0.0602,1.9890,-0.09,-0.75,-1.10,1.9941,1.3328,idle
100083,0.1395,0.0585,1.9894,-0.64,-0.79,-0.64,1.9951,1.2052,idle
100103,0.1399,0.0624,1.9911,-1.11,1.33,-0.34,1.9970,1.7661,idle
100123,0.1370,0.0603,1.9968,-2.53,1.86,0.44,2.0024,3.1762,idle
100143,0.1331,0.0537,1.9999,-2.27,0.11,0.75,2.0051,2.3970,idle
100163,0.1332,0.0552,1.9999,-1.24,-1.04,0.72,2.0051,1.7669,idle
100183,0.1307,0.0552,1.9999,-1.05,-2.02,1.60,2.0050,2.7822,idle
100203,0.1414,0.0481,1.9996,-0.55,-2.67,1.60,2.0052,3.1639,idle
100223,0.1486,0.0508,1.9999,0.24,-3.11,0.00,2.0061,3.1241,idle
