time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
93423,0.1796,0.0109,0.3960,0.67,-2.41,0.27,0.4349,2.5190,idle
93443,0.1841,0.0101,0.3932,1.07,-2.26,0.26,0.4343,2.5130,idle
93463,0.1826,0.0139,0.3925,0.66,-2.21,0.11,0.4331,2.3115,idle
93483,0.1844,0.0161,0.3945,0.56,-2.12,0.27,0.4358,2.2132,idle
93503,0.1848,0.0126,0.3920,0.49,-1.69,0.23,0.4335,1.7785,idle
93523,0.1824,0.0131,0.3940,0.56,-0.82,0.31,0.4344,1.0450,idle
93543,0.1831,0.0104,0.3983,0.64,-1.83,0.35,0.4385,1.9725,idle
93563,0.1816,0.0103,0.3939,0.66,-2.20,-0.15,0.4339,2.2995,idle
93583,0.1833,0.0137,0.3915,0.56,-2.21,-0.12,0.4325,2.2879,idle
93603,0.1880,0.0117,0.3944,0.27,-1.95,-0.11,0.4371,1.9763,idle
93623,0.1819,0.0120,0.3953,0.35,-1.69,-0.34,0.4353,1.7629,idle
93643,0.1807,0.0106,0.3948,0.52,-2.15,-0.34,0.4343,2.2397,idle
93663,0.1848,0.0151,0.3910,0.50,-2.90,-0.26,0.4327,2.9556,idle
93683,0.1853,0.0112,0.3879,0.70,-2.12,-0.29,0.4301,2.2541,idle
93703,0.1797,0.0117,0.3948,0.63,-1.45,-0.26,0.4339,1.6009,idle
93723,0.1774,0.0123,0.3925,0.50,-2.75,-0.50,0.4309,2.8390,idle
93743,0.1838,0.0101,0.3954,0.34,-3.21,-0.27,0.4362,3.2353,idle
93763,0.1869,0.0099,0.4003,0.52,-1.37,-0.26,0.4419,1.4916,idle
93783,0.1808,0.0112,0.3950,0.50,-1.34,-0.08,0.4346,1.4369,idle
93803,0.1826,0.0110,0.3984,0.37,-1.54,-0.40,0.4384,1.6339,idle
93823,0.1869,0.0118,0.3960,0.58,-1.56,-0.20,0.4380,1.6736,idle
93843,0.1785,0.0132,0.3948,0.98,-1.28,0.21,0.4334,1.6264,idle
93863,0.1816,0.0126,0.3990,1.40,-1.68,0.23,0.4386,2.2013,idle
93883,0.1848,0.0125,0.3892,1.71,-1.44,0.49,0.4310,2.2852,idle
93903,0.1831,0.0131,0.3938,1.59,-1.37,0.64,0.4345,2.1955,idle
