time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
12083,-0.0112,0.0476,0.4164,-2.64,-3.80,-0.31,0.4192,4.6391,idle
12103,-0.0164,0.0453,0.4186,-3.22,-2.23,1.21,0.4213,4.0988,idle
12123,-0.0262,0.0494,0.4231,-3.21,-2.61,2.24,0.4268,4.7044,idle
12143,-0.0282,0.0433,0.4254,-2.64,-5.95,2.61,0.4285,7.0174,idle
12163,-0.0233,0.0381,0.4232,-2.66,-8.85,2.00,0.4256,9.4587,idle
12183,-0.0203,0.0321,0.4240,-2.37,-10.81,1.85,0.4256,11.2183,idle
12203,-0.0117,0.0262,0.4115,-2.72,-10.49,1.85,0.4125,10.9912,idle
12223,-0.0013,0.0236,0.4039,-3.16,-6.15,0.87,0.4046,6.9714,idle
12243,-0.0055,0.0242,0.4067,-2.89,-1.24,0.06,0.4075,3.1399,idle
12263,-0.0272,0.0288,0.4098,-2.75,-0.35,-0.23,0.4117,2.7799,idle
12283,-0.0364,0.0261,0.4159,-1.54,-4.15,0.81,0.4183,4.5030,idle
12303,-0.0150,0.0260,0.4149,-0.27,-6.09,0.75,0.4160,6.1435,idle
12323,-0.0176,0.0254,0.4069,-0.06,-4.37,-0.26,0.4080,4.3745,idle
12343,-0.0117,0.0222,0.4132,-0.05,-2.12,-0.44,0.4140,2.1683,idle
12363,-0.0161,0.0221,0.4198,-0.21,1.11,-1.54,0.4207,1.9146,idle
12383,-0.0303,0.0247,0.4219,0.27,1.76,-1.66,0.4237,2.4346,idle
12403,-0.0402,0.0284,0.4277,1.15,-0.89,-0.90,0.4306,1.7049,idle
12423,-0.0258,0.0265,0.4213,1.68,-3.68,-0.87,0.4229,4.1371,idle
12443,-0.0082,0.0242,0.4204,2.21,-2.29,-1.63,0.4212,3.5796,idle
12463,-0.0122,0.0299,0.4165,2.82,0.90,-2.29,0.4178,3.7461,idle
12483,-0.0234,0.0314,0.4169,3.01,1.21,-1.74,0.4187,3.6783,idle
12503,-0.0291,0.0326,0.4149,2.31,-1.31,-0.23,0.4172,2.6629,idle
12523,-0.0162,0.0300,0.4133,1.98,-2.93,0.78,0.4147,3.6246,idle
12543,-0.0122,0.0253,0.4135,2.35,-2.98,0.35,0.4144,3.8098,idle
12563,-0.0167,0.0271,0.4011,2.20,-3.44,0.41,0.4024,4.0992,idle
12583,-0.0187,0.0233,0.4006,2.15,-3.16,0.46,0.4017,3.8511,idle
12603,-0.0189,0.0211,0.4084,1.15,-2.26,-1.10,0.4094,2.7613,idle
12623,-0.0123,0.0293,0.4048,1.25,-0.23,-2.12,0.4060,2.4745,idle
12643,-0.0277,0.0250,0.4089,0.55,2.05,-2.95,0.4106,3.6290,idle
12663,-0.0416,0.0297,0.4113,0.55,-0.63,-1.76,0.4144,1.9433,idle
12683,-0.0354,0.0298,0.4110,0.31,-3.66,-0.63,0.4136,3.7297,idle
12703,-0.0237,0.0249,0.4075,0.08,-3.88,0.21,0.4089,3.8845,idle
12723,-0.0139,0.0302,0.4104,-0.06,-2.73,-0.12,0.4117,2.7362,idle
12743,-0.0120,0.0280,0.4104,-0.27,-0.99,-0.49,0.4115,1.1397,idle
12763,-0.0170,0.0271,0.4144,-0.35,-0.08,-0.84,0.4157,0.9134,idle
12783,-0.0212,0.0342,0.4071,-0.46,-0.89,-0.60,0.4091,1.1612,idle
12803,-0.0148,0.0319,0.3999,-1.48,-2.18,0.06,0.4014,2.6388,idle
12823,-0.0200,0.0227,0.4050,-2.14,-3.25,0.20,0.4062,3.8965,idle
12843,-0.0193,0.0232,0.4098,-2.56,-2.99,-0.38,0.4109,3.9596,idle
12863,-0.0188,0.0259,0.4209,-2.38,-2.26,-0.66,0.4221,3.3480,idle
12883,-0.0305,0.0229,0.4250,-1.95,-1.30,0.15,0.4268,2.3508,idle
12903,-0.0302,0.0289,0.4143,-1.83,-3.98,1.11,0.4164,4.5251,idle
12923,-0.0254,0.0234,0.4137,-1.68,-6.11,1.08,0.4151,6.4257,idle
12943,-0.0197,0.0210,0.4133,-1.85,-6.17,1.34,0.4143,6.5773,idle
12963,-0.0127,0.0211,0.4126,-1.82,-5.07,1.82,0.4133,5.6827,idle
12983,-0.0088,0.0229,0.4052,-2.23,-2.38,1.05,0.4059,3.4279,idle
13003,-0.0133,0.0229,0.4114,-2.37,-0.50,0.31,0.4122,2.4386,idle
13023,-0.0271,0.0229,0.4178,-2.61,-1.63,-0.78,0.4194,3.1766,idle
13043,-0.0234,0.0210,0.4064,-2.27,-5.01,-0.34,0.4076,5.5104,idle
13063,-0.0166,0.0228,0.4064,-1.48,-5.47,-0.89,0.4074,5.7315,idle
13083,-0.0110,0.0195,0.4176,-1.60,-3.59,-0.08,0.4182,3.9304,idle
13103,-0.0076,0.0189,0.4192,-2.20,0.11,-0.20,0.4197,2.2100,idle
13123,-0.0232,0.0156,0.4237,-1.82,1.11,0.50,0.4246,2.1901,idle
13143,-0.0264,0.0162,0.4174,-1.24,-0.73,0.79,0.4185,1.6421,idle
13163,-0.0205,0.0187,0.4191,-0.72,-2.72,0.64,0.4200,2.8829,idle
13183,-0.0142,0.0177,0.4176,-0.21,-3.15,-0.09,0.4182,3.1536,idle
13203,-0.0093,0.0231,0.4194,0.34,-2.69,-0.92,0.4202,2.8587,idle
13223,-0.0120,0.0210,0.4169,0.23,-1.31,-1.48,0.4176,1.9924,idle
13243,-0.0159,0.0164,0.4163,0.76,-1.25,-1.54,0.4169,2.1278,idle
13263,-0.0189,0.0151,0.4165,0.90,-2.43,-1.76,0.4172,3.1284,idle
13283,-0.0138,0.0194,0.4087,1.11,-2.96,-2.23,0.4094,3.8708,idle
13303,-0.0106,0.0200,0.4091,0.44,-1.39,-2.18,0.4097,2.6254,idle
13323,-0.0166,0.0168,0.4115,0.12,-0.12,-2.55,0.4122,2.5555,idle
13343,-0.0216,0.0221,0.4169,0.05,-0.12,-1.54,0.4180,1.5475,idle
13363,-0.0237,0.0225,0.4203,-0.31,-0.85,-0.56,0.4216,1.0692,idle
13383,-0.0205,0.0216,0.4133,-0.46,-1.79,-0.15,0.4144,1.8504,idle
13403,-0.0135,0.0201,0.4093,-0.17,-2.75,-0.89,0.4100,2.8921,idle
13423,-0.0156,0.0150,0.4163,0.60,-2.84,-1.47,0.4168,3.2506,idle
13443,-0.0253,0.0111,0.4174,1.62,-3.59,-1.98,0.4183,4.4080,idle
13463,-0.0162,0.0112,0.4193,2.55,-3.27,-1.42,0.4198,4.3807,idle
13483,-0.0154,0.0201,0.4161,2.40,-0.69,-1.48,0.4169,2.9001,idle
13503,-0.0266,0.0211,0.4132,1.89,-0.15,-0.64,0.4146,2.0046,idle
13523,-0.0217,0.0217,0.4075,1.01,-1.07,0.26,0.4086,1.4916,idle
13543,-0.0153,0.0253,0.4019,0.55,-1.76,0.56,0.4029,1.9245,idle
13563,-0.0243,0.0247,0.4164,-0.03,-2.41,0.34,0.4178,2.4357,idle
13583,-0.0161,0.0201,0.4108,-0.37,-3.02,0.11,0.4116,3.0469,idle
13603,-0.0250,0.0193,0.4172,-0.18,-3.83,0.06,0.4184,3.8369,idle
13623,-0.0151,0.0148,0.4115,0.15,-4.92,0.38,0.4120,4.9332,idle
13643,-0.0049,0.0181,0.4097,0.08,-2.90,-0.03,0.4101,2.9019,idle
13663,-0.0078,0.0156,0.4116,-0.09,-0.09,-0.76,0.4120,0.7743,idle
13683,-0.0175,0.0181,0.4232,0.56,1.01,-0.60,0.4240,1.2996,idle
13703,-0.0204,0.0167,0.4167,1.04,0.82,-0.75,0.4176,1.5222,idle
13723,-0.0240,0.0205,0.4108,1.18,-0.34,-0.34,0.4120,1.2679,idle
13743,-0.0247,0.0193,0.4077,1.07,-1.68,-0.21,0.4089,2.0020,idle
13763,-0.0203,0.0201,0.4053,0.52,-3.15,-0.02,0.4063,3.1876,idle
13783,-0.0161,0.0155,0.4009,-0.27,-3.16,0.00,0.4015,3.1722,idle
13803,-0.0170,0.0182,0.4108,-0.63,-3.36,0.27,0.4115,3.4276,idle
13823,-0.0153,0.0182,0.4130,-1.44,-3.05,0.02,0.4136,3.3739,idle
13843,-0.0139,0.0193,0.4115,-2.05,-2.78,-0.06,0.4122,3.4511,idle
13863,-0.0197,0.0128,0.4083,-1.97,-2.67,0.15,0.4090,3.3227,idle
13883,-0.0211,0.0134,0.4139,-2.06,-4.08,0.15,0.4147,4.5703,idle
13903,-0.0155,0.0111,0.4111,-1.36,-3.39,-0.37,0.4116,3.6699,idle
13923,-0.0149,0.0125,0.4078,-1.08,-1.33,-0.26,0.4083,1.7340,idle
13943,-0.0188,0.0137,0.4115,-1.34,-0.63,-0.40,0.4122,1.5344,idle
13963,-0.0156,0.0125,0.4142,-1.18,-0.24,-0.52,0.4147,1.3081,idle
13983,-0.0137,0.0134,0.4182,-0.92,-0.23,-0.56,0.4187,1.1003,idle
14003,-0.0177,0.0146,0.4156,-0.92,-0.17,-0.64,0.4163,1.1307,idle
14023,-0.0242,0.0145,0.4236,-0.64,-1.59,0.00,0.4245,1.7124,idle
14043,-0.0177,0.0177,0.4200,-0.40,-2.76,0.29,0.4208,2.8068,idle
14063,-0.0159,0.0184,0.4170,-0.66,-2.76,0.40,0.4177,2.8679,idle
