time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
32383,0.1184,0.0509,0.4052,0.03,-2.52,-0.61,0.4252,2.5922,idle
32403,0.1147,0.0508,0.4073,0.50,-2.03,-0.95,0.4262,2.2963,idle
32423,0.1088,0.0527,0.4047,0.92,-2.31,-0.35,0.4223,2.5054,idle
32443,0.1101,0.0529,0.4126,1.47,-4.00,0.44,0.4303,4.2830,idle
32463,0.1198,0.0509,0.4091,1.65,-5.04,0.02,0.4293,5.3011,idle
32483,0.1266,0.0538,0.4054,1.45,-3.98,-0.84,0.4281,4.3228,idle
32503,0.1228,0.0585,0.4017,1.07,-2.17,-0.79,0.4241,2.5441,idle
32523,0.1111,0.0529,0.4067,0.98,-2.41,-0.53,0.4249,2.6569,idle
32543,0.1201,0.0526,0.4067,1.73,-3.47,-0.37,0.4274,3.8886,idle
32563,0.1195,0.0526,0.4017,1.25,-2.75,-0.76,0.4224,3.1148,idle
32583,0.1151,0.0553,0.4043,0.90,-2.87,-0.87,0.4240,3.1316,idle
32603,0.1190,0.0521,0.4054,0.90,-3.30,-0.61,0.4257,3.4726,idle
32623,0.1146,0.0526,0.4037,0.52,-3.54,-0.46,0.4229,3.6090,idle
32643,0.1205,0.0479,0.4050,0.79,-4.21,-0.38,0.4253,4.3048,idle
32663,0.1267,0.0515,0.4086,0.98,-3.56,-0.43,0.4309,3.7137,idle
32683,0.1243,0.0559,0.4059,0.50,-2.14,-0.72,0.4281,2.3102,idle
32703,0.1237,0.0535,0.4076,0.52,-2.06,-1.01,0.4293,2.3522,idle
32723,0.1270,0.0504,0.4115,0.53,-1.68,-1.73,0.4336,2.4662,idle
32743,0.1169,0.0504,0.4078,0.26,-1.47,-1.36,0.4273,2.0154,idle
32763,0.1118,0.0515,0.4065,0.53,-2.15,-1.22,0.4247,2.5321,idle
32783,0.1136,0.0547,0.4047,0.70,-4.55,-0.89,0.4239,4.6879,idle
32803,0.1201,0.0549,0.3989,0.69,-4.99,-0.79,0.4202,5.1016,idle
32823,0.1239,0.0569,0.4019,0.56,-2.98,-0.67,0.4244,3.1038,idle
32843,0.1169,0.0570,0.4060,0.27,-1.91,-0.60,0.4263,2.0179,idle
32863,0.1155,0.0552,0.4028,0.31,-2.00,-0.21,0.4227,2.0344,idle
32883,0.1228,0.0544,0.4070,0.15,-2.82,-0.23,0.4286,2.8378,idle
32903,0.1224,0.0533,0.4084,0.24,-2.29,0.02,0.4297,2.3031,idle
32923,0.1235,0.0555,0.4032,0.66,-2.17,-0.49,0.4253,2.3172,idle
32943,0.1251,0.0535,0.4025,0.92,-2.85,-0.70,0.4248,3.0795,idle
32963,0.1265,0.0527,0.4075,1.50,-3.04,-0.90,0.4299,3.5043,idle
32983,0.1276,0.0546,0.4037,1.15,-2.76,-1.37,0.4269,3.2917,idle
33003,0.1239,0.0554,0.4055,0.81,-2.31,-2.02,0.4276,3.1671,idle
33023,0.1224,0.0547,0.4080,0.61,-2.41,-2.08,0.4294,3.2408,idle
33043,0.1224,0.0558,0.4069,0.17,-1.54,-2.18,0.4285,2.6781,idle
33063,0.1215,0.0560,0.4109,0.06,-0.53,-2.17,0.4321,2.2337,idle
33083,0.1198,0.0535,0.4059,-0.20,0.11,-1.92,0.4265,1.9368,idle
33103,0.1139,0.0519,0.4144,0.26,-0.41,-1.39,0.4329,1.4722,idle
33123,0.1166,0.0479,0.4099,0.35,-1.68,-1.37,0.4288,2.1981,idle
33143,0.1173,0.0515,0.4030,0.26,-2.43,-1.04,0.4228,2.6529,idle
33163,0.1204,0.0486,0.3977,0.08,-3.30,-0.76,0.4183,3.3858,idle
33183,0.1201,0.0475,0.4019,0.17,-3.28,-0.52,0.4221,3.3275,idle
33203,0.1271,0.0530,0.4003,0.50,-2.73,-0.70,0.4233,2.8662,idle
33223,0.1237,0.0536,0.4077,0.67,-2.31,-0.81,0.4294,2.5339,idle
33243,0.1229,0.0521,0.4021,0.41,-2.23,-0.55,0.4237,2.3325,idle
33263,0.1187,0.0507,0.4025,-0.32,-3.31,-0.78,0.4226,3.4183,idle
33283,0.1230,0.0504,0.4047,-0.50,-3.66,-0.76,0.4260,3.7766,idle
33303,0.1216,0.0510,0.4052,-0.67,-1.22,-1.18,0.4261,1.8235,idle
33323,0.1156,0.0502,0.4095,-0.56,0.02,-1.37,0.4285,1.4857,idle
33343,0.1158,0.0480,0.4088,-0.12,-0.75,-1.60,0.4276,1.7732,idle
33363,0.1144,0.0511,0.4054,-0.26,0.17,-1.28,0.4243,1.3192,idle
33383,0.1160,0.0524,0.4106,-0.26,-0.21,-1.21,0.4299,1.2521,idle
33403,0.1147,0.0568,0.4125,-0.18,-0.82,-1.88,0.4319,2.0590,idle
33423,0.1151,0.0524,0.4128,0.00,-1.04,-1.22,0.4318,1.6030,idle
33443,0.1191,0.0546,0.4143,0.46,-0.84,-1.39,0.4345,1.6867,idle
33463,0.1233,0.0515,0.4167,1.07,-0.58,-1.19,0.4376,1.7020,idle
33483,0.1213,0.0493,0.4105,1.50,0.41,-1.74,0.4309,2.3319,idle
33503,0.1210,0.0513,0.4100,2.11,1.04,-2.38,0.4306,3.3450,idle
