time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
11283,0.1318,0.0009,0.4030,3.77,-1.57,-1.16,0.4240,4.2473,idle
11303,0.1213,0.0045,0.4056,3.21,-1.24,-0.90,0.4234,3.5524,idle
11323,0.1163,0.0032,0.4098,2.73,-2.31,-0.03,0.4260,3.5755,idle
11343,0.1255,-0.0004,0.4052,2.40,-1.92,-0.15,0.4241,3.0772,idle
11363,0.1250,-0.0018,0.4056,2.76,-0.92,-0.43,0.4245,2.9424,idle
11383,0.1199,0.0037,0.4073,2.72,-1.59,0.29,0.4246,3.1607,idle
11403,0.1244,0.0035,0.4086,2.35,-2.73,0.96,0.4271,3.7311,idle
11423,0.1255,0.0020,0.4032,2.24,-3.56,0.93,0.4223,4.3079,idle
11443,0.1317,0.0031,0.4034,1.42,-3.80,0.76,0.4244,4.1292,idle
11463,0.1332,0.0024,0.4071,1.50,-3.02,0.47,0.4283,3.4059,idle
11483,0.1295,-0.0040,0.4089,1.94,-2.93,0.15,0.4290,3.5179,idle
11503,0.1313,0.0017,0.4121,2.38,-3.10,-0.64,0.4325,3.9609,idle
11523,0.1287,0.0015,0.4093,2.47,-2.35,-0.89,0.4291,3.5255,idle
11543,0.1268,0.0088,0.4025,2.55,-2.27,-0.85,0.4221,3.5223,idle
11563,0.1304,0.0055,0.4089,2.34,-1.39,-0.29,0.4292,2.7333,idle
11583,0.1252,0.0032,0.4103,2.02,-1.42,0.17,0.4290,2.4709,idle
11603,0.1208,-0.0005,0.4077,2.02,-2.27,-0.14,0.4252,3.0422,idle
11623,0.1257,0.0022,0.4109,1.66,-3.48,0.20,0.4297,3.8633,idle
11643,0.1339,0.0048,0.4070,0.92,-3.59,0.38,0.4285,3.7225,idle
11663,0.1310,0.0051,0.4016,0.52,-1.77,0.43,0.4225,1.8944,idle
11683,0.1204,0.0057,0.4069,-0.31,-1.39,1.28,0.4243,1.9152,idle
11703,0.1235,0.0050,0.4093,-0.60,-2.98,2.09,0.4276,3.6868,idle
11723,0.1283,0.0022,0.4055,-1.05,-3.76,2.11,0.4253,4.4333,idle
11743,0.1305,0.0020,0.4127,-0.95,-4.00,2.47,0.4329,4.7972,idle
11763,0.1337,0.0013,0.4128,-0.23,-4.40,2.26,0.4339,4.9488,idle
11783,0.1378,0.0016,0.4106,0.32,-3.19,0.90,0.4332,3.3310,idle
11803,0.1345,-0.0004,0.4116,1.11,-2.29,0.17,0.4330,2.5524,idle
11823,0.1344,0.0029,0.4033,1.68,-1.94,0.02,0.4251,2.5652,idle
11843,0.1290,0.0045,0.4027,1.42,-1.98,-0.27,0.4229,2.4557,idle
11863,0.1327,0.0026,0.4087,1.44,-1.47,-0.24,0.4297,2.0658,idle
11883,0.1284,-0.0007,0.4095,1.73,-0.85,-1.30,0.4292,2.3219,idle
11903,0.1251,0.0063,0.4117,1.45,-1.45,-1.28,0.4304,2.4191,idle
11923,0.1298,-0.0022,0.4126,1.79,-2.58,-1.15,0.4325,3.3405,idle
11943,0.1268,0.0023,0.4087,2.38,-2.53,-1.07,0.4279,3.6383,idle
11963,0.1292,0.0116,0.4059,2.03,-1.73,-0.52,0.4261,2.7146,idle
11983,0.1230,0.0040,0.4041,1.04,-2.02,0.79,0.4224,2.4019,idle
12003,0.1252,0.0048,0.4098,0.47,-2.15,1.21,0.4285,2.5125,idle
12023,0.1294,0.0039,0.4105,0.14,-3.28,1.28,0.4304,3.5268,idle
12043,0.1324,0.0004,0.4131,0.15,-4.08,1.48,0.4338,4.3397,idle
12063,0.1354,-0.0004,0.4109,0.99,-3.85,1.18,0.4326,4.1435,idle
12083,0.1356,-0.0024,0.4052,1.24,-2.98,0.23,0.4273,3.2318,idle
12103,0.1357,0.0054,0.4071,1.80,-2.06,-0.27,0.4292,2.7512,idle
12123,0.1293,0.0062,0.4098,1.40,-1.40,0.44,0.4297,2.0351,idle
12143,0.1328,0.0035,0.4026,1.21,-0.90,0.60,0.4239,1.6188,idle
12163,0.1204,0.0042,0.4038,1.74,-1.15,0.26,0.4214,2.0994,idle
12183,0.1227,0.0056,0.4050,1.34,-2.56,0.66,0.4232,2.9689,idle
12203,0.1310,0.0034,0.4001,1.56,-2.92,0.92,0.4211,3.4304,idle
12223,0.1344,0.0016,0.4054,1.16,-1.22,0.27,0.4271,1.7069,idle
12243,0.1259,0.0052,0.4080,0.98,-0.37,0.67,0.4270,1.2411,idle
12263,0.1263,0.0001,0.4103,1.05,-1.95,1.24,0.4293,2.5412,idle
12283,0.1316,0.0031,0.4088,1.24,-2.24,0.73,0.4295,2.6652,idle
12303,0.1327,0.0032,0.4075,1.02,-2.32,0.32,0.4285,2.5562,idle
