time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
59843,0.2042,0.0092,0.3831,-0.06,-2.00,0.11,0.4342,2.0038,idle
59863,0.2054,0.0068,0.3910,0.15,0.08,-0.20,0.4417,0.2618,idle
59883,0.1960,0.0093,0.3859,0.47,-0.17,0.11,0.4329,0.5134,idle
59903,0.2006,0.0076,0.3861,0.66,-0.63,-0.05,0.4352,0.9082,idle
59923,0.1989,0.0051,0.3920,1.63,-2.32,-0.23,0.4396,2.8472,idle
59943,0.2052,0.0059,0.3794,1.80,-2.98,-0.02,0.4314,3.4798,idle
59963,0.2085,0.0044,0.3829,1.91,-2.12,0.23,0.4360,2.8632,idle
59983,0.2050,0.0079,0.3868,1.86,-1.74,-0.08,0.4379,2.5503,idle
60003,0.2024,0.0071,0.3807,1.92,-2.52,-0.09,0.4312,3.1709,idle
60023,0.2026,0.0071,0.3835,1.48,-2.56,-0.44,0.4338,2.9946,idle
60043,0.1986,0.0077,0.3809,0.90,-3.40,-0.73,0.4296,3.5972,idle
60063,0.2037,0.0070,0.3787,0.14,-2.52,-0.32,0.4300,2.5431,idle
60083,0.2045,0.0034,0.3806,-0.44,-0.90,0.55,0.4321,1.1443,idle
60103,0.1949,0.0022,0.3855,-1.10,-1.01,0.75,0.4320,1.6683,idle
60123,0.1901,0.0012,0.3851,-1.98,-3.04,0.73,0.4295,3.7023,idle
60143,0.1934,0.0072,0.3892,-1.71,-3.69,1.25,0.4346,4.2593,idle
60163,0.2075,0.0100,0.3866,-1.40,-2.38,2.06,0.4389,3.4487,idle
60183,0.1990,0.0088,0.3892,-0.96,-0.26,2.24,0.4372,2.4555,idle
60203,0.1998,0.0061,0.3923,-0.09,-1.77,2.20,0.4403,2.8246,idle
60223,0.2023,0.0056,0.3939,0.17,-2.44,2.09,0.4429,3.2203,idle
60243,0.2115,0.0068,0.3916,0.76,-3.07,1.34,0.4451,3.4358,idle
60263,0.2131,0.0082,0.3898,1.04,-2.89,1.07,0.4443,3.2475,idle
60283,0.2098,0.0078,0.3833,1.04,-1.62,0.90,0.4371,2.1232,idle
60303,0.2051,0.0082,0.3892,1.07,-1.74,0.02,0.4400,2.0424,idle
60323,0.2067,0.0081,0.3934,1.25,-3.21,-0.49,0.4445,3.4764,idle
60343,0.2118,0.0090,0.3851,1.57,-2.37,-0.43,0.4396,2.8732,idle
60363,0.2065,0.0109,0.3850,1.34,-1.02,-0.98,0.4370,1.9509,idle
60383,0.1978,0.0132,0.3889,0.73,-1.28,-0.84,0.4365,1.6991,idle
60403,0.2079,0.0070,0.3884,0.90,-2.11,-1.74,0.4406,2.8774,idle
60423,0.2096,0.0116,0.3839,0.84,-1.33,-1.50,0.4376,2.1698,idle
60443,0.2028,0.0095,0.3842,0.64,-0.72,-1.53,0.4345,1.8047,idle
60463,0.2031,0.0120,0.3864,0.61,-0.61,-1.53,0.4367,1.7541,idle
60483,0.2036,0.0093,0.3883,0.58,-1.25,-2.00,0.4385,2.4298,idle
60503,0.2064,0.0128,0.3866,0.72,-2.08,-2.06,0.4384,3.0123,idle
60523,0.2086,0.0101,0.3840,0.58,-1.40,-2.12,0.4372,2.6102,idle
60543,0.2039,0.0056,0.3824,0.73,-0.78,-2.12,0.4334,2.3763,idle
60563,0.2039,0.0062,0.3866,0.31,-1.01,-2.64,0.4371,2.8433,idle
60583,0.2032,0.0048,0.3903,0.26,-1.86,-2.20,0.4400,2.8931,idle
60603,0.2025,0.0037,0.3861,-0.27,-1.42,-2.40,0.4360,2.7994,idle
60623,0.2031,0.0079,0.3850,-0.21,-1.13,-2.37,0.4354,2.6310,idle
60643,0.2004,0.0057,0.3867,-0.78,-0.89,-2.67,0.4356,2.9204,idle
60663,0.2041,-0.0015,0.3927,-1.11,-1.19,-2.73,0.4426,3.1825,idle
60683,0.1986,0.0081,0.3889,-0.99,-0.87,-2.38,0.4368,2.7230,idle
60703,0.1980,-0.0004,0.3912,-0.81,-1.27,-2.11,0.4385,2.5883,idle
60723,0.1975,0.0010,0.3898,-0.27,-1.36,-2.00,0.4370,2.4335,idle
60743,0.1932,0.0033,0.3885,-0.44,-1.68,-1.74,0.4340,2.4588,idle
60763,0.2018,0.0044,0.3861,0.44,-1.60,-0.84,0.4357,1.8630,idle
60783,0.1967,0.0037,0.3882,0.53,-1.10,-0.49,0.4352,1.3163,idle
60803,0.1942,0.0040,0.3865,1.04,-1.88,-0.37,0.4325,2.1768,idle
60823,0.1980,0.0056,0.3849,0.99,-2.64,0.18,0.4329,2.8274,idle
60843,0.2039,0.0042,0.3872,0.82,-1.71,0.20,0.4376,1.9086,idle
60863,0.2031,0.0051,0.3883,0.52,-1.33,0.34,0.4383,1.4651,idle
60883,0.1996,0.0035,0.3895,0.23,-1.42,-0.31,0.4377,1.4703,idle
60903,0.1989,0.0076,0.3845,0.12,-1.85,-0.02,0.4330,1.8514,idle
60923,0.1998,0.0081,0.3881,-0.06,-1.66,0.03,0.4366,1.6655,idle
60943,0.2018,0.0044,0.3875,-0.37,-1.79,-0.18,0.4369,1.8326,idle
60963,0.2020,0.0029,0.3835,-0.03,-2.09,-0.27,0.4335,2.1098,idle
60983,0.2039,0.0096,0.3861,0.11,-1.54,-0.37,0.4367,1.5885,idle
61003,0.2029,0.0028,0.3838,0.31,-2.12,-0.09,0.4341,2.1459,idle
61023,0.1975,0.0017,0.3901,0.41,-2.72,-0.46,0.4373,2.7865,forward
61043,0.2009,0.0033,0.3904,1.18,-4.08,-1.69,0.4391,4.5684,forward
61063,0.2092,0.0052,0.3868,1.10,-5.04,-1.47,0.4398,5.3609,forward
61083,0.2124,0.0035,0.3911,0.60,-4.34,-2.15,0.4451,4.8773,forward
61103,0.2102,0.0044,0.3885,0.40,-4.11,-3.04,0.4418,5.1239,forward
61123,0.2057,0.0050,0.3859,0.70,-3.34,-3.89,0.4373,5.1796,forward
61143,0.2000,0.0072,0.3889,0.61,-2.92,-3.08,0.4374,4.2880,forward
61163,0.1965,0.0089,0.3878,0.73,-3.18,-2.69,0.4349,4.2239,forward
61183,0.2003,0.0085,0.3942,1.02,-2.81,-2.93,0.4422,4.1869,forward
61203,0.1984,0.0079,0.3961,1.37,-1.47,-1.85,0.4431,2.7292,forward
61223,0.1912,0.0045,0.3939,1.53,-1.51,-1.13,0.4379,2.4273,forward
61243,0.1978,0.0046,0.3960,1.42,-2.32,-0.89,0.4427,2.8610,forward
61263,0.2017,0.0100,0.3859,1.21,-0.70,-0.73,0.4355,1.5764,forward
61283,0.2017,0.0101,0.3929,1.21,0.72,-0.55,0.4418,1.5072,forward
61303,0.2031,0.0205,0.3873,0.34,0.21,-1.42,0.4378,1.4746,forward
61323,0.2106,0.0195,0.3867,-0.29,0.84,-1.97,0.4408,2.1606,forward
61343,0.2164,0.0120,0.3878,-0.40,2.72,-3.28,0.4443,4.2798,forward
61363,0.2076,0.0065,0.3951,-0.09,2.82,-4.11,0.4464,4.9852,forward
61383,0.2019,0.0039,0.3899,0.21,0.78,-4.05,0.4391,4.1256,forward
61403,0.2025,0.0021,0.3892,1.15,-1.44,-4.15,0.4387,4.5404,forward
61423,0.2020,-0.0020,0.3856,1.60,-2.60,-3.71,0.4353,4.8031,forward
61443,0.1989,0.0035,0.3809,2.00,-3.13,-3.76,0.4297,5.2821,forward
61463,0.1991,0.0055,0.3766,1.91,-3.11,-3.01,0.4260,4.7316,forward
61483,0.1976,0.0081,0.3765,0.24,-2.17,-2.53,0.4253,3.3440,forward
61503,0.1932,0.0055,0.3853,0.31,-1.53,-2.03,0.4310,2.5587,forward
61523,0.1904,0.0077,0.3870,0.09,-1.34,-1.80,0.4314,2.2492,forward
61543,0.1927,0.0070,0.3949,0.18,-1.73,-0.64,0.4395,1.8496,forward
61563,0.1952,0.0051,0.3904,-0.11,-2.06,-0.64,0.4365,2.1612,forward
61583,0.2015,0.0017,0.3914,0.63,-1.51,-0.60,0.4402,1.7409,forward
61603,0.2036,0.0021,0.3940,1.39,-1.05,-0.34,0.4435,1.7756,forward
61623,0.2001,0.0039,0.4042,2.38,-1.62,-0.11,0.4510,2.8815,forward
61643,0.2001,0.0022,0.4017,3.74,-3.02,-0.61,0.4488,4.8479,forward
61663,0.2018,0.0079,0.3932,5.30,-3.69,-0.55,0.4420,6.4822,forward
61683,0.2046,0.0081,0.3967,6.61,-3.82,0.03,0.4464,7.6335,forward
61703,0.2008,0.0125,0.3970,6.63,-2.67,-0.34,0.4450,7.1522,forward
61723,0.2046,0.0181,0.4021,6.73,-1.36,-1.30,0.4515,6.9901,forward
61743,0.2089,0.0144,0.4005,6.47,-1.11,-1.44,0.4519,6.7235,forward
61763,0.2051,0.0126,0.3998,6.58,-0.75,-1.79,0.4495,6.8592,forward
61783,0.2032,0.0106,0.3948,6.50,-0.26,-2.38,0.4442,6.9310,forward
61803,0.1973,0.0128,0.3895,5.94,-1.07,-2.34,0.4368,6.4707,forward
61823,0.1963,0.0156,0.3768,5.01,-3.02,-1.86,0.4252,6.1387,forward
61843,0.1897,0.0216,0.3756,4.18,-5.54,-1.10,0.4213,7.0300,forward
61863,0.1921,0.0273,0.3699,3.15,-6.75,-0.52,0.4177,7.4631,forward
61883,0.1879,0.0200,0.3795,1.85,-8.50,-0.08,0.4239,8.7025,forward
61903,0.2068,0.0111,0.4187,3.82,-9.83,-0.96,0.4671,10.5907,forward
61923,0.2319,0.0065,0.4850,10.38,-11.37,-1.59,0.5376,15.4813,forward
61943,0.2379,-0.0110,0.5940,23.08,-15.65,-7.18,0.6400,28.7966,forward
61963,0.2349,-0.0583,0.6915,46.93,-36.56,-18.11,0.7327,62.1884,forward
61983,0.3295,-0.0630,0.6195,77.04,-54.14,-27.95,0.7045,98.2200,forward
62003,0.5386,-0.0604,0.6235,111.53,-10.27,-41.85,0.8261,119.5616,forward
62023,0.5239,-0.0813,0.6871,150.95,51.50,-56.11,0.8679,169.0701,forward
62043,0.3407,-0.0958,0.6704,193.11,73.15,-64.34,0.7581,216.2926,forward
62063,0.2452,-0.0774,0.5605,233.94,72.92,-65.30,0.6167,253.5901,forward
62083,0.1583,-0.0216,0.4877,265.02,60.29,-63.62,0.5132,279.1403,forward
62103,0.1758,0.0436,0.3643,279.66,37.16,-58.76,0.4068,288.1771,forward
62123,0.1370,0.0521,0.3009,283.48,28.93,-64.84,0.3347,292.2373,forward
62143,0.1128,0.0771,0.2134,282.49,21.73,-70.46,0.2534,291.9522,forward
62163,0.1899,0.1189,0.0146,273.45,40.21,-72.76,0.2246,285.8090,forward
62183,0.1122,0.2296,-0.0873,251.08,75.19,-65.01,0.2700,270.0422,forward
62203,-0.0443,0.3206,-0.0315,218.55,57.94,-56.05,0.3251,232.9420,forward
62223,-0.0189,0.3745,-0.0518,182.09,19.30,-60.92,0.3785,192.9780,forward
62243,0.0741,0.4004,-0.1597,142.17,11.44,-65.69,0.4374,157.0295,forward
62263,0.0394,0.4402,-0.2347,102.84,36.14,-55.21,0.5004,122.1869,forward
62283,-0.0146,0.4653,-0.2511,63.62,54.67,-43.57,0.5290,94.5244,forward
62303,-0.0490,0.5012,-0.2220,26.76,45.71,-35.39,0.5504,63.7030,forward
62323,-0.0499,0.4944,-0.1667,-4.55,30.99,-27.21,0.5241,41.4897,forward
62343,-0.0469,0.4608,-0.1056,-25.97,15.89,-19.42,0.4751,36.1128,forward
62363,-0.0199,0.4413,-0.0809,-40.00,6.43,-10.21,0.4491,41.7808,forward
62383,-0.0369,0.4497,-0.0739,-51.04,4.27,-0.99,0.4572,51.2265,forward
62403,-0.0459,0.4554,-0.0548,-62.06,-9.83,5.88,0.4610,63.1094,forward
62423,-0.0835,0.4431,-0.0404,-74.44,-32.96,10.27,0.4527,82.0596,forward
62443,-0.0731,0.4653,-0.0405,-89.76,-65.02,18.53,0.4728,112.3726,forward
62463,0.0077,0.4340,-0.0463,-106.29,-76.49,24.37,0.4365,133.1983,forward
62483,0.0306,0.3966,-0.0149,-121.36,-64.56,31.50,0.3981,141.0269,forward
62503,-0.0002,0.3864,-0.0039,-137.57,-54.96,39.66,0.3864,153.3631,forward
62523,-0.0557,0.3707,-0.0411,-158.96,-60.49,52.90,0.3771,178.1186,forward
62543,0.0023,0.2963,-0.0175,-181.79,-71.60,66.76,0.2968,206.4718,forward
62563,0.0553,0.2023,0.1089,-196.67,-62.72,70.43,0.2363,218.1131,forward
62583,0.0326,0.2010,0.1078,-215.27,-68.60,69.62,0.2304,236.4149,forward
62603,0.1163,0.1442,0.1490,-226.63,-71.95,77.05,0.2378,249.9479,forward
62623,0.2129,0.0494,0.2416,-229.01,-36.93,82.11,0.3258,246.0690,forward
