time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
15743,0.0088,0.0348,0.4113,-0.08,-0.93,1.39,0.4128,1.6743,idle
15763,0.0140,0.0319,0.4127,0.00,-4.60,2.53,0.4142,5.2479,idle
15783,0.0276,0.0261,0.4137,-0.47,-4.99,2.89,0.4154,5.7857,idle
15803,0.0328,0.0326,0.4147,-0.89,-3.94,2.72,0.4172,4.8667,idle
15823,0.0382,0.0262,0.4174,-1.13,-1.11,2.78,0.4199,3.1999,idle
15843,0.0300,0.0261,0.4216,-0.46,-0.09,3.08,0.4235,3.1191,idle
15863,0.0304,0.0288,0.4229,-0.35,-0.15,2.96,0.4249,2.9865,idle
15883,0.0327,0.0289,0.4298,0.44,-0.20,2.12,0.4320,2.1769,idle
15903,0.0256,0.0280,0.4244,1.08,-0.96,1.50,0.4261,2.0829,idle
15923,0.0216,0.0283,0.4248,1.76,-2.81,1.59,0.4263,3.6736,idle
15943,0.0228,0.0229,0.4221,2.09,-4.18,2.03,0.4234,5.0987,idle
15963,0.0195,0.0271,0.4172,2.24,-4.84,2.14,0.4186,5.7470,idle
15983,0.0294,0.0281,0.4126,2.31,-4.23,2.24,0.4146,5.3137,idle
16003,0.0298,0.0281,0.4092,1.97,-3.18,1.71,0.4112,4.1094,idle
16023,0.0315,0.0291,0.4132,1.66,-1.95,0.75,0.4154,2.6735,idle
16043,0.0225,0.0281,0.4170,1.69,-2.15,0.29,0.4185,2.7550,idle
16063,0.0220,0.0229,0.4191,1.76,-4.52,0.66,0.4203,4.8924,idle
16083,0.0254,0.0253,0.4158,1.63,-5.05,0.60,0.4173,5.3442,idle
16103,0.0375,0.0272,0.4102,0.99,-3.39,0.76,0.4128,3.6132,idle
16123,0.0327,0.0317,0.4127,0.27,-1.13,0.27,0.4152,1.1947,idle
16143,0.0330,0.0282,0.4154,0.05,0.61,-0.32,0.4177,0.6913,idle
16163,0.0245,0.0240,0.4203,0.27,-0.05,-0.40,0.4217,0.4850,idle
16183,0.0145,0.0266,0.4216,0.64,-3.10,-0.43,0.4227,3.1936,idle
16203,0.0248,0.0273,0.4139,1.05,-4.72,-0.23,0.4156,4.8392,idle
16223,0.0344,0.0305,0.4186,1.36,-3.69,-0.38,0.4211,3.9551,idle
16243,0.0341,0.0312,0.4097,0.98,-1.22,-0.75,0.4123,1.7338,idle
16263,0.0248,0.0316,0.4174,0.02,-0.84,-1.39,0.4193,1.6234,idle
16283,0.0178,0.0309,0.4170,0.26,-2.43,-1.18,0.4185,2.7096,idle
16303,0.0247,0.0259,0.4117,0.73,-3.63,-0.53,0.4133,3.7451,idle
16323,0.0327,0.0283,0.4097,0.60,-2.23,-0.27,0.4119,2.3235,idle
16343,0.0304,0.0300,0.4103,0.32,0.40,-0.78,0.4125,0.9309,idle
16363,0.0232,0.0295,0.4130,0.32,1.83,-1.07,0.4147,2.1451,idle
16383,0.0183,0.0308,0.4095,0.02,1.16,-1.19,0.4111,1.6627,idle
16403,0.0195,0.0286,0.4139,0.21,0.69,-1.07,0.4154,1.2883,idle
16423,0.0151,0.0302,0.4119,0.17,-0.18,-0.41,0.4132,0.4813,idle
16443,0.0186,0.0327,0.4133,0.03,-0.85,-0.06,0.4150,0.8577,idle
16463,0.0193,0.0271,0.4207,-0.38,-1.42,0.29,0.4220,1.4986,idle
16483,0.0199,0.0262,0.4143,-0.02,-2.02,0.69,0.4156,2.1292,idle
16503,0.0276,0.0300,0.4122,-0.17,-1.83,0.37,0.4142,1.8759,idle
16523,0.0221,0.0270,0.4148,-0.31,-2.05,-0.08,0.4163,2.0699,idle
16543,0.0204,0.0283,0.4164,-0.69,-3.25,0.09,0.4178,3.3250,idle
16563,0.0142,0.0245,0.4198,-0.08,-5.42,0.76,0.4208,5.4739,idle
16583,0.0189,0.0276,0.4187,-0.32,-7.74,1.34,0.4200,7.8627,idle
16603,0.0338,0.0204,0.4116,0.18,-6.34,0.64,0.4135,6.3709,idle
16623,0.0382,0.0231,0.4165,0.11,-2.05,0.12,0.4189,2.0522,idle
16643,0.0333,0.0254,0.4164,-0.11,2.56,-0.72,0.4185,2.6655,idle
16663,0.0173,0.0240,0.4196,0.58,2.72,-1.01,0.4206,2.9558,idle
16683,0.0135,0.0236,0.4229,0.55,-0.35,-0.17,0.4237,0.6735,idle
16703,0.0175,0.0292,0.4176,0.58,-3.18,0.18,0.4190,3.2333,idle
16723,0.0267,0.0271,0.4163,0.31,-3.86,0.79,0.4180,3.9551,idle
16743,0.0315,0.0287,0.4136,-0.24,-2.47,0.89,0.4158,2.6384,idle
16763,0.0211,0.0250,0.4189,-0.41,-2.00,1.01,0.4202,2.2771,idle
16783,0.0243,0.0254,0.4170,-0.18,-1.95,0.78,0.4185,2.1116,idle
16803,0.0291,0.0260,0.4178,-0.08,-2.40,0.32,0.4197,2.4195,idle
16823,0.0244,0.0258,0.4176,0.27,-2.84,-0.05,0.4191,2.8533,idle
16843,0.0289,0.0251,0.4240,0.84,-2.75,-0.14,0.4257,2.8768,idle
16863,0.0266,0.0242,0.4159,0.98,-2.12,-0.05,0.4174,2.3367,idle
16883,0.0303,0.0227,0.4133,1.01,-0.64,-0.20,0.4151,1.2107,idle
16903,0.0261,0.0287,0.4170,0.85,0.44,-0.37,0.4188,1.0302,idle
16923,0.0251,0.0269,0.4132,0.98,0.52,-0.17,0.4148,1.1191,idle
16943,0.0194,0.0266,0.4178,0.87,-0.99,0.02,0.4191,1.3200,idle
16963,0.0198,0.0232,0.4204,1.15,-2.89,0.14,0.4215,3.1074,idle
16983,0.0232,0.0228,0.4137,1.31,-4.15,0.21,0.4150,4.3605,idle
17003,0.0319,0.0231,0.4182,1.25,-2.72,-0.20,0.4201,2.9986,idle
17023,0.0330,0.0271,0.4131,1.10,-0.14,-0.61,0.4153,1.2650,idle
17043,0.0248,0.0276,0.4100,0.67,0.89,-0.64,0.4117,1.2832,idle
17063,0.0156,0.0254,0.4164,1.05,0.06,-0.32,0.4174,1.1028,idle
17083,0.0146,0.0234,0.4137,0.85,-2.52,-0.41,0.4146,2.6920,idle
17103,0.0249,0.0271,0.4138,0.53,-3.33,0.20,0.4155,3.3767,idle
17123,0.0347,0.0276,0.4137,0.37,-1.53,-0.11,0.4161,1.5737,idle
17143,0.0292,0.0244,0.4165,0.14,-0.69,-0.47,0.4182,0.8455,idle
17163,0.0270,0.0219,0.4159,0.34,-0.72,-0.76,0.4173,1.1002,idle
17183,0.0237,0.0215,0.4142,0.61,-0.89,-1.30,0.4154,1.6856,idle
17203,0.0205,0.0231,0.4169,0.61,-1.28,-1.25,0.4180,1.8934,idle
17223,0.0226,0.0264,0.4146,0.46,-1.42,-0.93,0.4160,1.7587,idle
17243,0.0220,0.0269,0.4160,0.44,-1.79,-0.66,0.4175,1.9539,idle
17263,0.0271,0.0261,0.4169,0.29,-1.60,-0.69,0.4186,1.7680,idle
17283,0.0266,0.0248,0.4138,0.53,-0.72,-1.22,0.4154,1.5140,idle
17303,0.0233,0.0277,0.4210,0.78,-0.56,-1.40,0.4226,1.7024,idle
17323,0.0118,0.0256,0.4227,0.52,-2.05,-0.76,0.4237,2.2444,idle
17343,0.0165,0.0258,0.4171,0.56,-3.16,0.00,0.4182,3.2104,idle
17363,0.0248,0.0244,0.4177,0.89,-3.56,0.21,0.4192,3.6720,idle
17383,0.0287,0.0251,0.4172,0.58,-2.20,0.12,0.4190,2.2770,idle
17403,0.0273,0.0264,0.4169,0.44,-0.82,-0.02,0.4186,0.9359,idle
17423,0.0220,0.0254,0.4160,0.72,-0.67,-0.05,0.4174,0.9840,idle
17443,0.0222,0.0231,0.4147,0.95,-1.80,0.02,0.4159,2.0351,idle
17463,0.0240,0.0232,0.4149,0.78,-2.61,-0.41,0.4163,2.7553,idle
17483,0.0251,0.0270,0.4110,0.55,-2.75,-0.47,0.4127,2.8422,idle
17503,0.0227,0.0217,0.4176,0.64,-2.44,-0.90,0.4188,2.6813,idle
17523,0.0216,0.0234,0.4147,0.66,-2.55,-0.21,0.4159,2.6414,idle
17543,0.0303,0.0228,0.4125,0.78,-0.95,-0.46,0.4142,1.3084,forward
17563,0.0222,0.0288,0.4200,0.73,-0.40,-0.93,0.4216,1.2498,forward
17583,0.0173,0.0262,0.4164,0.78,-1.45,-0.20,0.4176,1.6581,forward
17603,0.0204,0.0238,0.4113,0.44,-3.47,0.31,0.4124,3.5071,forward
17623,0.0271,0.0225,0.4143,1.08,-3.02,-0.40,0.4158,3.2358,forward
17643,0.0275,0.0259,0.4161,1.01,-1.94,-0.60,0.4178,2.2648,forward
