time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
44123,0.1080,0.0118,0.4181,-1.44,-0.35,0.31,0.4320,1.5087,idle
44143,0.1077,0.0104,0.4174,-1.01,-0.66,0.21,0.4311,1.2215,idle
44163,0.1097,0.0110,0.4200,0.06,-1.16,-0.73,0.4343,1.3737,idle
44183,0.1112,0.0117,0.4152,1.50,-0.98,-1.36,0.4300,2.2449,idle
44203,0.1084,0.0114,0.4166,2.34,-0.76,-1.71,0.4306,2.9938,idle
44223,0.1075,0.0112,0.4121,2.82,-0.87,-1.83,0.4261,3.4772,idle
44243,0.1058,0.0117,0.4171,3.21,-1.11,-1.51,0.4305,3.7156,idle
44263,0.1022,0.0156,0.4138,2.72,-1.85,-0.84,0.4265,3.3916,idle
44283,0.1071,0.0125,0.4188,2.78,-2.34,-0.32,0.4325,3.6442,idle
44303,0.1089,0.0159,0.4105,2.53,-2.41,-0.14,0.4250,3.5015,idle
44323,0.1115,0.0132,0.4087,2.23,-2.26,-0.31,0.4238,3.1886,idle
44343,0.1083,0.0138,0.4126,2.03,-2.81,-0.11,0.4268,3.4678,idle
44363,0.1055,0.0183,0.4135,1.56,-3.57,0.00,0.4271,3.8972,idle
44383,0.1111,0.0199,0.4098,1.47,-4.35,0.40,0.4250,4.6085,idle
44403,0.1102,0.0168,0.4043,1.31,-2.79,0.09,0.4194,3.0884,idle
44423,0.1045,0.0204,0.4106,1.05,-2.95,-0.18,0.4242,3.1346,idle
44443,0.1017,0.0159,0.4070,0.60,-3.62,0.09,0.4198,3.6681,idle
44463,0.1078,0.0121,0.4121,0.53,-3.91,0.23,0.4261,3.9514,idle
44483,0.1042,0.0151,0.4167,0.96,-4.03,0.21,0.4299,4.1492,idle
44503,0.1106,0.0142,0.4153,0.90,-4.35,0.41,0.4300,4.4625,idle
44523,0.1122,0.0060,0.4142,1.45,-3.89,0.09,0.4291,4.1555,idle
44543,0.1133,0.0127,0.4050,2.08,-2.49,-0.46,0.4208,3.2732,idle
