time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
84221,0.1732,0.0193,0.3903,2.50,-4.17,2.78,0.4274,5.6001,idle
84241,0.1709,0.0251,0.3901,1.88,-3.68,2.90,0.4267,5.0476,idle
84261,0.1710,0.0199,0.3943,2.34,-3.79,3.18,0.4302,5.4659,idle
84281,0.1733,0.0171,0.3965,2.96,-4.31,2.73,0.4331,5.8972,idle
84301,0.1820,0.0203,0.4073,3.16,-2.99,1.89,0.4466,4.7461,idle
84321,0.1820,0.0192,0.4052,3.33,-0.32,2.05,0.4446,3.9199,idle
84341,0.1665,0.0146,0.4012,3.73,-0.18,1.88,0.4347,4.1758,idle
84361,0.1533,0.0137,0.4175,4.52,-7.71,1.57,0.4450,9.0740,idle
84381,0.1776,0.0157,0.4093,5.68,-13.28,0.98,0.4465,14.4787,idle
84401,0.2008,0.0197,0.3984,5.51,-9.50,-0.85,0.4466,11.0129,idle
84421,0.1957,0.0167,0.4001,5.15,-2.52,-1.22,0.4457,5.8574,idle
84441,0.1798,0.0155,0.4087,5.82,0.14,-0.52,0.4468,5.8415,idle
84461,0.1697,0.0204,0.3964,6.29,-1.04,-0.27,0.4316,6.3811,idle
84481,0.1653,0.0249,0.3995,5.50,-4.92,-1.10,0.4331,7.4554,idle
84501,0.1757,0.0220,0.3961,5.65,-8.08,-0.95,0.4339,9.9011,idle
84521,0.1906,0.0228,0.3907,5.39,-6.49,-1.45,0.4353,8.5586,idle
84541,0.1881,0.0280,0.3889,4.70,-2.47,-1.40,0.4329,5.4956,idle
84561,0.1810,0.0282,0.3910,3.69,-0.38,-0.76,0.4318,3.7919,idle
84581,0.1819,0.0271,0.3868,2.75,-0.46,-0.40,0.4283,2.8141,idle
84601,0.1788,0.0276,0.3870,1.33,-0.44,-0.85,0.4272,1.6405,idle
84621,0.1772,0.0259,0.3959,0.87,-1.65,-0.98,0.4345,2.1049,idle
84641,0.1812,0.0232,0.3906,0.58,-0.72,-1.11,0.4312,1.4469,idle
84661,0.1833,0.0242,0.3854,0.32,1.83,-1.48,0.4275,2.3775,idle
84681,0.1729,0.0259,0.3901,0.27,2.63,-1.07,0.4275,2.8484,idle
84701,0.1715,0.0281,0.3961,0.58,1.59,0.15,0.4326,1.6973,idle
84721,0.1748,0.0233,0.3879,0.61,1.37,-0.29,0.4261,1.5314,idle
84741,0.1791,0.0219,0.3936,0.37,1.85,-1.37,0.4329,2.3313,idle
84761,0.1652,0.0286,0.3959,-0.27,1.62,-0.87,0.4299,1.8579,idle
84781,0.1631,0.0254,0.3961,0.70,-1.74,0.31,0.4291,1.9015,idle
84801,0.1729,0.0258,0.3931,0.60,-4.09,-0.37,0.4302,4.1509,idle
84821,0.1802,0.0273,0.3948,0.58,-3.28,-1.07,0.4348,3.5004,idle
84841,0.1807,0.0293,0.3948,0.70,-0.87,-1.04,0.4351,1.5259,idle
84861,0.1768,0.0265,0.3950,0.82,0.70,-0.69,0.4336,1.2825,idle
84881,0.1711,0.0199,0.3995,0.79,0.40,-0.52,0.4351,1.0282,idle
84901,0.1613,0.0256,0.3945,0.78,-2.89,-0.55,0.4270,3.0388,idle
84921,0.1744,0.0247,0.3967,1.30,-5.83,-0.66,0.4341,6.0107,idle
84941,0.1819,0.0253,0.3940,1.21,-5.01,-0.93,0.4347,5.2343,idle
84961,0.1873,0.0206,0.3901,1.88,-3.07,-1.34,0.4332,3.8404,idle
84981,0.1786,0.0214,0.3953,1.54,-1.44,-1.08,0.4343,2.3690,idle
85001,0.1702,0.0205,0.3931,1.98,-2.18,-0.44,0.4288,2.9836,idle
85021,0.1704,0.0232,0.3961,1.91,-3.59,-0.95,0.4318,4.1726,idle
85041,0.1736,0.0247,0.3959,1.88,-4.75,-1.18,0.4330,5.2395,idle
85061,0.1760,0.0234,0.3942,2.09,-4.49,-0.78,0.4323,5.0128,idle
85081,0.1802,0.0256,0.3932,2.11,-3.40,-1.19,0.4333,4.1771,idle
85101,0.1797,0.0242,0.3942,1.79,-3.02,-0.87,0.4339,3.6175,idle
85121,0.1780,0.0272,0.3912,2.05,-2.90,-0.69,0.4307,3.6155,idle
85141,0.1807,0.0276,0.3976,1.80,-2.82,-0.96,0.4376,3.4854,idle
85161,0.1760,0.0261,0.3977,1.74,-2.52,-0.49,0.4357,3.1006,idle
85181,0.1782,0.0291,0.3915,1.51,-1.73,-0.53,0.4311,2.3551,idle
85201,0.1714,0.0239,0.3999,1.19,-2.24,-0.03,0.4357,2.5408,idle
85221,0.1740,0.0251,0.3961,1.30,-3.44,-0.06,0.4334,3.6726,idle
85241,0.1803,0.0244,0.3925,1.47,-2.67,0.49,0.4326,3.0863,idle
85261,0.1761,0.0281,0.3954,1.11,-1.98,0.27,0.4338,2.2928,idle
85281,0.1732,0.0266,0.3958,0.93,-2.95,0.26,0.4328,3.1011,idle
85301,0.1804,0.0288,0.3921,1.05,-2.05,0.14,0.4326,2.3052,idle
85321,0.1818,0.0322,0.3940,0.60,-0.26,0.26,0.4351,0.6995,idle
85341,0.1746,0.0309,0.3951,0.47,0.09,0.31,0.4331,0.5706,idle
85361,0.1713,0.0278,0.3988,0.44,-1.36,0.95,0.4349,1.7141,idle
85381,0.1711,0.0304,0.3948,0.58,-3.27,0.43,0.4313,3.3457,idle
85401,0.1782,0.0258,0.3969,1.21,-4.90,0.12,0.4358,5.0485,idle
85421,0.1846,0.0259,0.3899,1.25,-3.44,0.53,0.4321,3.6950,idle
85441,0.1823,0.0288,0.3967,0.99,-0.26,0.24,0.4375,1.0544,idle
85461,0.1774,0.0280,0.3969,1.33,0.46,-0.11,0.4356,1.4091,idle
85481,0.1735,0.0265,0.3975,1.16,-0.85,-0.11,0.4345,1.4452,idle
85501,0.1722,0.0299,0.3973,1.60,-2.47,0.31,0.4341,2.9631,idle
85521,0.1786,0.0315,0.4015,1.62,-3.30,-0.14,0.4405,3.6760,idle
85541,0.1841,0.0291,0.3960,1.88,-2.35,-0.09,0.4377,3.0104,idle
85561,0.1816,0.0282,0.3947,1.31,-0.96,-0.35,0.4354,1.6650,idle
85581,0.1746,0.0229,0.3970,1.59,-1.59,-0.34,0.4343,2.2705,idle
85601,0.1729,0.0298,0.3944,1.39,-3.08,-0.44,0.4317,3.4113,idle
85621,0.1814,0.0238,0.3940,1.80,-3.33,-0.40,0.4344,3.8053,idle
85641,0.1826,0.0265,0.3942,2.17,-1.79,-0.14,0.4352,2.8124,idle
85661,0.1761,0.0294,0.3931,2.06,-1.74,-0.44,0.4317,2.7337,idle
85681,0.1740,0.0277,0.3939,1.92,-2.95,-0.14,0.4315,3.5216,idle
85701,0.1820,0.0264,0.3940,1.62,-3.27,-0.26,0.4348,3.6552,idle
85721,0.1846,0.0267,0.3899,1.33,-1.42,-0.40,0.4322,1.9844,idle
85741,0.1747,0.0276,0.3916,1.05,-0.66,-0.26,0.4297,1.2681,idle
85761,0.1703,0.0294,0.3962,1.27,-2.49,0.15,0.4323,2.7968,idle
85781,0.1742,0.0302,0.3938,1.57,-3.79,0.46,0.4317,4.1253,idle
85801,0.1821,0.0269,0.3903,0.81,-3.51,0.67,0.4315,3.6656,idle
85821,0.1823,0.0282,0.3937,0.92,-1.91,0.26,0.4347,2.1327,idle
85841,0.1777,0.0283,0.3912,0.55,-1.62,-0.31,0.4306,1.7362,idle
85861,0.1714,0.0302,0.3940,1.13,-3.08,-0.02,0.4308,3.2844,idle
85881,0.1752,0.0280,0.3934,1.86,-3.68,0.81,0.4316,4.2026,idle
85901,0.1760,0.0248,0.3878,2.49,-4.41,0.87,0.4266,5.1398,idle
85921,0.1782,0.0276,0.3905,2.46,-5.44,0.70,0.4301,6.0063,idle
85941,0.1835,0.0228,0.3911,2.26,-5.68,0.31,0.4326,6.1200,idle
85961,0.1827,0.0265,0.3885,2.18,-4.87,-0.09,0.4302,5.3380,forward
85981,0.1769,0.0300,0.3884,2.55,-5.02,0.50,0.4279,5.6554,forward
86001,0.1791,0.0294,0.3956,2.29,-6.02,0.58,0.4353,6.4625,forward
86021,0.1831,0.0322,0.3909,2.11,-5.45,0.26,0.4328,5.8492,forward
86041,0.1848,0.0333,0.3916,1.94,-4.00,0.37,0.4343,4.4602,forward
86061,0.1788,0.0317,0.3997,1.53,-3.13,0.81,0.4390,3.5751,forward
86081,0.1815,0.0295,0.3933,2.27,-4.53,1.02,0.4342,5.1751,forward
86101,0.1870,0.0347,0.3950,2.09,-5.45,0.84,0.4384,5.8980,forward
86121,0.1873,0.0350,0.3940,1.83,-5.47,0.73,0.4377,5.8109,forward
86141,0.1924,0.0349,0.3928,1.83,-5.74,0.27,0.4388,6.0320,forward
86161,0.1931,0.0376,0.3877,1.31,-4.95,-0.11,0.4348,5.1190,forward
86181,0.1884,0.0343,0.3876,1.40,-4.34,-0.21,0.4323,4.5627,forward
86201,0.1863,0.0345,0.3843,1.54,-5.40,-0.18,0.4284,5.6232,forward
86221,0.1927,0.0391,0.3878,1.71,-5.92,-0.34,0.4348,6.1747,forward
86241,0.1932,0.0409,0.3864,2.02,-6.06,-1.02,0.4339,6.4687,forward
86261,0.1912,0.0374,0.3909,2.58,-6.12,-1.25,0.4367,6.7605,forward
86281,0.1915,0.0404,0.3943,2.85,-7.47,-1.71,0.4402,8.1738,forward
86301,0.2019,0.0378,0.3989,3.18,-7.40,-2.06,0.4487,8.3163,forward
86321,0.2084,0.0387,0.4113,3.50,-4.41,-2.20,0.4627,6.0435,forward
86341,0.2023,0.0325,0.4453,4.18,-3.11,-3.21,0.4902,6.1220,forward
86361,0.1963,0.0238,0.5085,9.10,-4.61,-3.80,0.5456,10.8861,forward
86381,0.2206,0.0060,0.5823,21.45,-5.33,-3.77,0.6227,22.4216,forward
86401,0.2467,0.0045,0.6117,36.49,2.21,-7.15,0.6596,37.2474,forward
86421,0.2332,0.0200,0.6069,51.73,14.95,-9.53,0.6505,54.6777,forward
86441,0.1949,0.0261,0.6248,68.58,16.82,-7.76,0.6550,71.0384,forward
86461,0.1896,0.0269,0.6385,87.50,10.69,-7.79,0.6666,88.4897,forward
86481,0.2200,0.0303,0.6152,106.38,8.84,-9.71,0.6541,107.1890,forward
86501,0.2456,0.0385,0.5864,124.63,18.35,-12.61,0.6369,126.5995,forward
86521,0.2570,0.0477,0.5804,147.42,35.30,-16.73,0.6366,152.5075,forward
86541,0.2209,0.0710,0.5621,169.28,48.85,-18.46,0.6082,177.1554,forward
86561,0.1602,0.0952,0.5292,188.53,46.46,-15.01,0.5610,194.7531,forward
86581,0.1016,0.1113,0.4880,202.76,24.12,-10.00,0.5108,204.4379,forward
86601,0.0728,0.1475,0.4064,210.85,-16.02,-8.82,0.4384,211.6463,forward
86621,0.1238,0.1727,0.3126,211.16,-51.65,-12.85,0.3780,217.7648,forward
86641,0.2830,0.1541,0.2212,210.52,-55.74,-28.03,0.3908,219.5700,forward
86661,0.4343,0.1604,0.1184,206.18,-8.66,-48.61,0.4779,212.0129,forward
86681,0.4108,0.2230,0.0300,191.57,62.84,-58.47,0.4684,209.9238,forward
86701,0.1941,0.2668,0.0333,170.26,106.61,-51.82,0.3316,207.4587,forward
86721,0.0018,0.3091,0.0580,151.42,81.79,-34.40,0.3145,175.4996,forward
86741,-0.0543,0.3566,0.0621,132.21,27.53,-22.76,0.3660,136.9539,forward
86761,-0.0315,0.3752,0.0522,111.98,-25.40,-23.83,0.3802,117.2772,forward
86781,0.0068,0.3688,0.0442,93.68,-66.75,-22.00,0.3715,117.1116,forward
86801,0.0730,0.3627,0.0132,80.60,-84.27,-19.39,0.3702,118.2109,forward
86821,0.1437,0.3340,-0.0088,69.34,-78.05,-26.90,0.3637,107.8115,forward
86841,0.2347,0.3030,-0.0687,62.34,-39.16,-33.65,0.3894,80.9416,forward
86861,0.2062,0.2799,-0.1018,50.61,16.93,-34.63,0.3622,63.6166,forward
86881,0.0648,0.2885,-0.0935,37.66,41.68,-24.87,0.3101,61.4352,forward
86901,-0.0510,0.3403,-0.0966,23.54,21.24,-16.76,0.3574,35.8641,forward
86921,-0.0814,0.3680,-0.1240,2.69,-18.64,-7.25,0.3968,20.1818,forward
86941,-0.0078,0.3522,-0.1372,-14.37,-45.37,-6.09,0.3780,47.9823,forward
86961,0.0856,0.3594,-0.1459,-32.78,-43.85,-9.18,0.3972,55.5087,forward
86981,0.0878,0.3778,-0.1532,-51.65,-25.48,-8.89,0.4170,58.2738,forward
87001,0.0277,0.3751,-0.1674,-71.85,-21.95,-3.24,0.4117,75.1964,forward
87021,-0.0400,0.4077,-0.1530,-91.16,-28.60,11.89,0.4373,96.2774,forward
87041,-0.0731,0.4547,-0.0912,-109.60,-50.58,26.32,0.4695,123.5474,forward
87061,-0.0431,0.4552,-0.0654,-128.14,-66.90,39.22,0.4619,149.7772,forward
87081,0.0417,0.4381,-0.0688,-148.31,-63.02,49.92,0.4454,168.6972,forward
87101,0.0973,0.4371,-0.0400,-171.44,-34.60,59.40,0.4496,184.7045,forward
87121,0.0879,0.4240,0.0248,-195.68,-9.74,69.05,0.4337,207.7346,forward
87141,0.0627,0.3636,0.0677,-218.11,0.50,76.73,0.3752,231.2116,forward
87161,0.1261,0.2803,0.2070,-227.10,13.19,79.42,0.3706,240.9473,forward
87181,0.2139,0.2068,0.3081,-225.73,34.23,72.84,0.4283,239.6437,forward
87201,0.3193,0.1555,0.2870,-227.01,61.89,58.43,0.4566,242.4397,forward
87221,0.3058,0.1102,0.2289,-238.76,83.28,43.19,0.3975,256.5333,forward
87241,0.1625,0.0205,0.4233,-226.14,94.37,44.23,0.4539,248.9967,forward
87261,0.1035,-0.0632,0.6978,-185.73,77.01,39.80,0.7082,204.9590,forward
87281,0.1278,-0.0609,0.6339,-156.41,43.77,26.17,0.6495,164.5158,forward
87301,0.0814,-0.0022,0.5623,-138.95,17.82,23.94,0.5681,142.1149,forward
87321,0.0265,0.0134,0.6155,-116.24,-4.72,28.44,0.6162,119.7663,forward
87341,0.1604,-0.0394,0.6682,-86.78,-15.04,17.50,0.6883,89.7931,forward
87361,0.2343,-0.0687,0.6267,-61.94,-3.27,8.17,0.6726,62.5605,forward
87381,0.1401,-0.0538,0.6014,-40.67,1.94,9.33,0.6199,41.7728,forward
87401,0.0504,-0.0305,0.6036,-21.24,-27.08,15.10,0.6065,37.5835,forward
87421,0.1399,-0.0200,0.5885,-4.37,-55.30,13.13,0.6052,57.0026,forward
87441,0.2598,-0.0103,0.5106,3.68,-46.26,3.65,0.5730,46.5489,forward
87461,0.2629,0.0032,0.4814,6.79,-19.86,-2.70,0.5486,21.1656,forward
87481,0.1824,0.0100,0.4784,10.34,-3.11,-1.39,0.5121,10.8840,forward
87501,0.1367,0.0234,0.4703,12.60,-6.95,1.50,0.4904,14.4616,forward
87521,0.1565,0.0232,0.4558,14.55,-14.03,0.64,0.4825,20.2227,forward
87541,0.1742,0.0231,0.4291,14.47,-12.61,-1.27,0.4637,19.2383,forward
87561,0.1691,0.0310,0.4073,13.95,-8.23,-1.21,0.4421,16.2447,forward
87581,0.1674,0.0387,0.3951,13.05,-3.88,-0.21,0.4309,13.6189,forward
87601,0.1561,0.0367,0.3862,11.40,-2.56,0.72,0.4182,11.7114,forward
87621,0.1577,0.0298,0.3901,11.59,-4.63,0.81,0.4219,12.5032,forward
87641,0.1727,0.0358,0.3773,11.79,-4.27,0.17,0.4165,12.5387,left
87661,0.1774,0.0457,0.3674,9.39,-1.11,-0.06,0.4105,9.4554,left
87681,0.1610,0.0518,0.3623,5.98,-0.17,-0.26,0.3998,5.9927,left
87701,0.1453,0.0465,0.3785,4.67,-4.38,-0.34,0.4081,6.4138,left
