time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
12103,0.2180,0.0294,0.3835,1.48,-2.17,-1.36,0.4422,2.9562,idle
12123,0.2274,0.0344,0.3781,1.98,-2.58,-0.67,0.4425,3.3238,idle
12143,0.2280,0.0349,0.3716,2.56,-2.12,-0.96,0.4374,3.4651,idle
12163,0.2328,0.0358,0.3687,2.63,-1.86,-1.39,0.4375,3.5064,idle
12183,0.2289,0.0385,0.3708,2.34,-1.18,-1.66,0.4375,3.0996,idle
12203,0.2189,0.0396,0.3751,1.97,-3.01,-0.90,0.4361,3.7062,idle
12223,0.2179,0.0391,0.3727,1.86,-5.37,0.50,0.4335,5.7099,idle
12243,0.2397,0.0322,0.3634,2.14,-5.73,-0.18,0.4366,6.1139,idle
12263,0.2371,0.0413,0.3612,1.18,-2.46,-1.42,0.4340,3.0724,idle
12283,0.2240,0.0406,0.3662,0.85,-2.75,-1.10,0.4312,3.0808,idle
12303,0.2253,0.0463,0.3719,0.21,-2.73,-0.12,0.4373,2.7439,idle
12323,0.2262,0.0406,0.3741,-0.27,-3.24,0.95,0.4391,3.3834,idle
12343,0.2272,0.0483,0.3762,-0.81,-3.95,1.04,0.4421,4.1675,idle
12363,0.2241,0.0385,0.3992,-0.29,-6.49,1.88,0.4594,6.7610,idle
12383,0.2113,0.0314,0.3928,-0.37,-14.26,1.97,0.4471,14.3996,idle
12403,0.2683,0.0273,0.3580,0.63,-15.77,0.26,0.4482,15.7855,idle
12423,0.2887,0.0377,0.3462,-0.70,-0.84,-3.30,0.4523,3.4746,idle
12443,0.2339,0.0350,0.3754,-0.12,5.16,-3.10,0.4437,6.0207,idle
12463,0.2175,0.0358,0.3823,1.47,1.91,-0.44,0.4413,2.4467,idle
12483,0.2306,0.0343,0.3730,2.37,0.81,-0.58,0.4399,2.5673,idle
12503,0.2260,0.0415,0.3751,3.08,-0.24,-1.82,0.4399,3.5877,idle
12523,0.2332,0.0428,0.3719,2.87,-1.15,-1.08,0.4411,3.2748,idle
12543,0.2450,0.0432,0.3722,2.35,0.78,-1.28,0.4477,2.7891,idle
12563,0.2460,0.0406,0.3698,1.66,3.39,-2.05,0.4459,4.2944,idle
12583,0.2350,0.0355,0.3684,1.04,6.12,-2.55,0.4384,6.7126,idle
12603,0.2192,0.0409,0.3688,0.73,5.66,-2.11,0.4310,6.0875,idle
12623,0.2280,0.0397,0.3730,1.28,6.73,-1.85,0.4390,7.0985,idle
12643,0.2150,0.0494,0.3795,0.70,6.31,-1.04,0.4390,6.4287,idle
12663,0.2003,0.0394,0.3914,1.04,0.00,0.79,0.4414,1.3069,idle
12683,0.2213,0.0378,0.3779,1.40,-6.15,0.41,0.4396,6.3244,idle
12703,0.2401,0.0402,0.3640,0.47,-3.60,-0.56,0.4379,3.6776,idle
12723,0.2317,0.0405,0.3705,0.08,-0.38,-1.22,0.4388,1.2819,idle
12743,0.2211,0.0405,0.3795,0.21,-1.02,-0.11,0.4411,1.0504,idle
12763,0.2253,0.0366,0.3801,0.55,-3.71,0.67,0.4434,3.8101,idle
12783,0.2335,0.0364,0.3680,0.47,-3.92,0.26,0.4374,3.9606,idle
12803,0.2289,0.0374,0.3740,0.37,-2.95,-0.29,0.4401,2.9834,idle
12823,0.2371,0.0428,0.3743,0.64,-2.32,-0.66,0.4451,2.4955,idle
12843,0.2379,0.0381,0.3715,0.60,-1.11,-1.45,0.4428,1.9236,idle
12863,0.2299,0.0436,0.3715,0.70,-0.50,-2.15,0.4390,2.3197,idle
12883,0.2299,0.0436,0.3708,0.79,-0.64,-1.80,0.4385,2.0705,idle
12903,0.2224,0.0433,0.3815,0.43,-0.78,-1.95,0.4437,2.1466,idle
12923,0.2251,0.0411,0.3757,0.49,-3.57,-1.45,0.4399,3.8865,idle
12943,0.2323,0.0408,0.3693,0.26,-2.99,-2.00,0.4382,3.6085,idle
12963,0.2271,0.0414,0.3806,0.24,-1.80,-1.97,0.4451,2.6803,idle
12983,0.2319,0.0408,0.3738,0.24,-0.73,-1.68,0.4418,1.8485,idle
13003,0.2219,0.0375,0.3820,0.72,-0.96,-2.17,0.4433,2.4779,idle
13023,0.2255,0.0343,0.3795,1.16,-2.63,-1.98,0.4428,3.4901,idle
13043,0.2258,0.0414,0.3779,1.39,-2.90,-1.69,0.4422,3.6354,idle
13063,0.2262,0.0469,0.3732,0.84,-2.89,-1.08,0.4389,3.1947,idle
13083,0.2271,0.0420,0.3737,0.75,-1.21,-0.70,0.4392,1.5835,idle
13103,0.2258,0.0359,0.3772,1.15,-1.05,-0.66,0.4411,1.6887,idle
13123,0.2281,0.0352,0.3741,1.31,-0.72,-0.63,0.4396,1.6219,idle
13143,0.2258,0.0366,0.3718,1.47,-0.11,-0.64,0.4366,1.6033,idle
13163,0.2261,0.0404,0.3767,0.84,-0.56,-1.31,0.4412,1.6577,idle
13183,0.2198,0.0404,0.3746,0.23,-1.82,-0.60,0.4363,1.9255,idle
13203,0.2238,0.0403,0.3738,0.46,-4.31,-0.08,0.4375,4.3303,idle
13223,0.2305,0.0372,0.3680,0.26,-3.44,-0.43,0.4358,3.4713,idle
13243,0.2290,0.0396,0.3711,0.47,-2.03,-0.60,0.4379,2.1683,idle
13263,0.2295,0.0408,0.3771,0.00,-1.97,-0.55,0.4433,2.0447,idle
13283,0.2285,0.0385,0.3719,0.21,-2.72,-0.35,0.4382,2.7485,idle
13303,0.2284,0.0365,0.3719,-0.06,-2.61,-0.44,0.4380,2.6487,idle
13323,0.2321,0.0367,0.3699,-0.03,-2.56,-1.13,0.4382,2.8028,idle
