time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
228721,0.1530,-0.0972,0.3984,-0.56,-1.76,0.76,0.4377,1.9961,idle
228741,0.1527,-0.1042,0.4008,0.58,-3.16,0.79,0.4414,3.3097,idle
228761,0.1515,-0.1001,0.3931,0.67,-2.98,0.66,0.4330,3.1218,idle
228781,0.1556,-0.0992,0.3917,1.36,-2.29,0.78,0.4330,2.7743,idle
228801,0.1523,-0.1057,0.3960,1.79,-2.56,0.81,0.4373,3.2286,idle
228821,0.1592,-0.0986,0.3884,1.47,-3.39,-0.17,0.4312,3.6965,idle
228841,0.1641,-0.0956,0.3870,0.85,-1.02,-0.15,0.4310,1.3419,idle
228861,0.1542,-0.0988,0.3918,0.49,-0.50,0.61,0.4325,0.9303,idle
228881,0.1554,-0.0977,0.3934,0.09,-1.25,-0.14,0.4341,1.2628,idle
228901,0.1603,-0.1003,0.3970,0.09,-2.52,-0.27,0.4397,2.5357,idle
228921,0.1593,-0.0936,0.3911,-0.11,-2.49,-0.40,0.4326,2.5223,idle
228941,0.1562,-0.0966,0.3942,-0.27,-2.92,-0.40,0.4349,2.9557,idle
228961,0.1654,-0.0933,0.3942,-0.69,-2.08,-1.02,0.4375,2.4144,idle
228981,0.1520,-0.0962,0.3971,-0.66,-0.87,0.20,0.4359,1.1080,idle
229001,0.1462,-0.1000,0.4067,-0.34,-2.60,0.40,0.4436,2.6470,idle
229021,0.1542,-0.0953,0.3978,-0.27,-5.18,-0.34,0.4372,5.1937,idle
229041,0.1627,-0.1002,0.4041,0.61,-3.08,0.73,0.4470,3.2281,idle
229061,0.1545,-0.1002,0.4080,1.27,-3.10,0.67,0.4476,3.4150,idle
229081,0.1604,-0.0958,0.4038,2.58,-4.06,-0.23,0.4449,4.8168,idle
229101,0.1605,-0.0900,0.3905,2.56,-4.34,-0.31,0.4317,5.0470,idle
229121,0.1642,-0.0911,0.3918,1.54,-4.02,-0.82,0.4345,4.3795,idle
229141,0.1643,-0.0922,0.3878,1.28,-2.96,-0.75,0.4312,3.3131,idle
229161,0.1512,-0.0958,0.3984,1.57,-1.71,-0.32,0.4368,2.3451,idle
229181,0.1476,-0.0964,0.3931,1.40,-5.30,-0.85,0.4308,5.5470,idle
229201,0.1576,-0.0979,0.3899,1.07,-6.38,-0.96,0.4318,6.5416,idle
229221,0.1626,-0.0990,0.3898,1.07,-3.60,1.07,0.4338,3.9072,idle
229241,0.1486,-0.0973,0.3955,1.01,-5.79,2.47,0.4335,6.3729,idle
229261,0.1621,-0.0941,0.3824,0.56,-8.35,0.75,0.4259,8.4036,idle
229281,0.1637,-0.0909,0.3877,0.20,-6.14,0.78,0.4306,6.1898,idle
229301,0.1630,-0.0974,0.3831,-0.93,-4.60,1.07,0.4275,4.8091,idle
229321,0.1584,-0.0967,0.3877,-1.21,-3.48,0.37,0.4298,3.7021,idle
229341,0.1571,-0.1002,0.3915,-0.84,-5.25,-0.69,0.4336,5.3628,idle
229361,0.1652,-0.0980,0.3870,-0.26,-3.66,-1.05,0.4320,3.8214,idle
