time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
11361,0.0250,0.0111,0.4209,0.32,1.59,-0.84,0.4218,1.8245,idle
11381,0.0258,0.0128,0.4243,0.34,-0.17,0.12,0.4253,0.3949,idle
11401,0.0336,0.0193,0.4138,0.23,-1.02,0.18,0.4156,1.0641,idle
11421,0.0288,0.0216,0.4187,-0.60,-1.28,-0.03,0.4202,1.4143,idle
11441,0.0260,0.0211,0.4235,-0.96,-2.26,-0.11,0.4248,2.4581,idle
11461,0.0256,0.0221,0.4180,-0.93,-3.34,0.37,0.4193,3.4901,idle
11481,0.0273,0.0201,0.4218,-0.60,-4.14,0.35,0.4231,4.1948,idle
11501,0.0314,0.0177,0.4108,-0.14,-3.82,0.61,0.4123,3.8678,idle
11521,0.0358,0.0166,0.4176,-0.23,-2.23,0.20,0.4195,2.2495,idle
11541,0.0356,0.0164,0.4125,-0.02,0.87,0.05,0.4143,0.8716,idle
11561,0.0309,0.0194,0.4133,-0.23,2.52,-0.21,0.4149,2.5385,idle
11581,0.0200,0.0173,0.4183,-0.23,1.18,-0.29,0.4192,1.2323,idle
11601,0.0200,0.0188,0.4181,0.11,-1.42,0.44,0.4190,1.4911,idle
11621,0.0326,0.0140,0.4144,0.40,-2.03,1.42,0.4159,2.5093,idle
11641,0.0433,0.0182,0.4077,0.58,-0.98,1.04,0.4104,1.5392,idle
11661,0.0455,0.0168,0.4175,0.37,2.03,-0.69,0.4203,2.1747,idle
11681,0.0282,0.0138,0.4224,-0.12,2.64,-1.42,0.4235,3.0012,idle
11701,0.0212,0.0150,0.4213,-0.14,-0.35,-0.81,0.4221,0.8927,idle
11721,0.0219,0.0187,0.4203,-0.21,-4.52,0.38,0.4213,4.5402,idle
11741,0.0425,0.0154,0.4154,-1.22,-5.89,1.07,0.4179,6.1125,idle
11761,0.0410,0.0168,0.4115,-2.00,-3.05,0.82,0.4139,3.7421,idle
11781,0.0358,0.0117,0.4202,-2.46,-2.32,0.05,0.4218,3.3807,idle
11801,0.0253,0.0070,0.4252,-2.09,-3.18,-0.18,0.4260,3.8069,idle
11821,0.0281,0.0139,0.4275,-1.40,-5.04,0.31,0.4286,5.2392,idle
11841,0.0297,0.0134,0.4241,-0.64,-5.15,-0.46,0.4253,5.2050,idle
11861,0.0334,0.0167,0.4191,-0.53,-5.25,-0.85,0.4207,5.3478,idle
11881,0.0354,0.0109,0.4132,0.02,-4.58,-1.44,0.4149,4.7997,idle
11901,0.0366,0.0073,0.4124,0.27,-2.61,-2.38,0.4140,3.5445,idle
11921,0.0337,0.0087,0.4205,1.25,-0.78,-2.93,0.4220,3.2812,idle
11941,0.0244,0.0150,0.4193,1.59,-0.41,-2.49,0.4203,2.9806,idle
11961,0.0231,0.0197,0.4193,1.82,-1.37,-2.43,0.4204,3.3289,idle
11981,0.0240,0.0182,0.4131,1.30,-2.35,-1.80,0.4142,3.2338,idle
12001,0.0302,0.0194,0.4130,0.81,-2.72,-1.45,0.4145,3.1849,idle
12021,0.0317,0.0170,0.4128,0.26,-1.95,-1.28,0.4144,2.3518,idle
12041,0.0353,0.0131,0.4204,0.05,-0.23,-0.87,0.4221,0.9010,idle
12061,0.0209,0.0120,0.4197,-0.11,-0.11,-0.64,0.4204,0.6588,idle
12081,0.0248,0.0198,0.4196,0.12,-2.24,-0.05,0.4208,2.2481,idle
12101,0.0262,0.0145,0.4202,0.27,-3.44,0.63,0.4212,3.5025,idle
12121,0.0331,0.0131,0.4185,0.49,-4.14,1.13,0.4200,4.3166,idle
12141,0.0382,0.0122,0.4180,0.37,-2.98,1.28,0.4199,3.2622,idle
12161,0.0394,0.0149,0.4117,0.02,-1.51,0.06,0.4139,1.5128,idle
12181,0.0378,0.0133,0.4163,0.46,-0.55,-0.96,0.4182,1.1987,idle
12201,0.0243,0.0145,0.4177,0.55,-2.50,-0.53,0.4187,2.6185,idle
12221,0.0282,0.0151,0.4187,0.49,-4.50,-0.21,0.4199,4.5353,idle
12241,0.0376,0.0153,0.4130,0.63,-4.26,-0.43,0.4150,4.3265,idle
12261,0.0377,0.0109,0.4125,-0.08,-2.78,-0.35,0.4143,2.8018,idle
12281,0.0344,0.0139,0.4113,0.18,-1.62,-0.26,0.4129,1.6492,idle
12301,0.0327,0.0142,0.4172,-0.09,-1.33,-0.96,0.4188,1.6425,idle
12321,0.0255,0.0177,0.4153,0.09,-3.10,-0.96,0.4164,3.2463,idle
12341,0.0277,0.0155,0.4155,-0.43,-5.24,-0.60,0.4167,5.2877,idle
12361,0.0386,0.0133,0.4149,-0.23,-3.83,-0.46,0.4169,3.8661,idle
12381,0.0391,0.0138,0.4139,-0.76,-1.47,-0.11,0.4160,1.6560,idle
12401,0.0242,0.0098,0.4250,-0.50,-1.30,0.31,0.4258,1.4252,idle
12421,0.0366,0.0061,0.4203,0.09,-2.50,0.47,0.4219,2.5498,idle
12441,0.0403,0.0095,0.4176,-0.08,-0.31,-0.58,0.4196,0.6600,idle
12461,0.0291,0.0099,0.4213,0.26,0.60,-0.63,0.4224,0.9021,idle
