time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
70483,0.0869,-0.0311,0.4138,0.96,-2.81,-1.21,0.4240,3.2049,idle
70503,0.0931,-0.0320,0.4136,0.92,0.08,-0.21,0.4251,0.9437,idle
70523,0.0752,-0.0374,0.4180,0.93,0.84,-0.02,0.4263,1.2540,idle
70543,0.0759,-0.0347,0.4176,2.18,-1.69,0.34,0.4259,2.7841,idle
70563,0.0852,-0.0348,0.4061,2.40,-3.04,0.78,0.4164,3.9474,idle
70583,0.0764,-0.0332,0.4108,3.25,-4.05,0.70,0.4191,5.2380,idle
70603,0.0852,-0.0314,0.4119,2.70,-5.22,0.49,0.4218,5.8995,idle
70623,0.0914,-0.0248,0.4103,1.79,-5.01,1.02,0.4211,5.4142,idle
70643,0.0963,-0.0308,0.3926,0.63,0.96,0.82,0.4054,1.4130,idle
70663,0.0773,-0.0243,0.4081,-0.24,-0.70,1.65,0.4160,1.8088,idle
70683,0.0751,-0.0278,0.4048,-0.70,-4.14,0.12,0.4126,4.1984,idle
70703,0.0999,-0.0304,0.4094,-1.45,-4.06,-1.42,0.4225,4.5400,idle
70723,0.0952,-0.0272,0.4098,-2.41,-1.47,-0.73,0.4216,2.9162,idle
70743,0.0869,-0.0276,0.4178,-3.05,1.59,-0.60,0.4277,3.4927,idle
70763,0.0815,-0.0305,0.4202,-3.39,0.31,-0.46,0.4291,3.4337,idle
70783,0.0873,-0.0283,0.4104,-3.25,0.96,-0.38,0.4205,3.4126,idle
70803,0.0685,-0.0353,0.4189,-2.34,2.12,0.00,0.4260,3.1559,idle
70823,0.0782,-0.0369,0.4248,-1.62,-2.95,0.37,0.4335,3.3816,idle
70843,0.0790,-0.0339,0.4242,-0.12,-3.73,0.40,0.4328,3.7483,idle
70863,0.0963,-0.0372,0.4247,0.18,-3.16,0.05,0.4371,3.1659,idle
70883,0.0847,-0.0354,0.4175,0.58,-3.01,0.49,0.4275,3.1018,idle
70903,0.0828,-0.0347,0.4109,1.27,-1.13,0.12,0.4206,1.7021,idle
70923,0.0826,-0.0353,0.4153,2.03,-3.82,-0.69,0.4249,4.3776,idle
70943,0.0802,-0.0361,0.4238,2.34,-7.02,-0.89,0.4329,7.4540,idle
70963,0.0997,-0.0309,0.4115,2.00,-4.17,-1.36,0.4245,4.8185,idle
70983,0.0907,-0.0287,0.4147,0.93,-0.69,-0.09,0.4254,1.1609,idle
71003,0.0870,-0.0311,0.4092,0.08,1.91,0.55,0.4195,1.9874,idle
71023,0.0757,-0.0342,0.4133,0.08,-0.60,-0.18,0.4216,0.6276,idle
71043,0.0819,-0.0328,0.4192,0.53,-4.00,-0.64,0.4284,4.0862,idle
71063,0.1007,-0.0327,0.4155,0.21,-2.64,-1.33,0.4288,2.9641,idle
71083,0.0894,-0.0376,0.4191,0.23,0.78,0.23,0.4301,0.8433,idle
71103,0.0785,-0.0352,0.4167,0.52,0.95,-0.53,0.4255,1.2046,idle
71123,0.0817,-0.0327,0.4156,0.60,-0.69,-0.81,0.4249,1.2171,idle
