time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
72221,0.0083,-0.1002,0.4091,2.41,0.52,-2.66,0.4212,3.6256,idle
72241,0.0060,-0.1005,0.4106,2.17,-1.92,-2.35,0.4228,3.7321,idle
72261,0.0186,-0.1028,0.4102,2.43,-3.50,-2.93,0.4232,5.1680,idle
72281,0.0270,-0.0986,0.4097,1.95,0.15,-3.44,0.4222,3.9550,idle
72301,0.0164,-0.0934,0.4104,2.27,3.39,-3.76,0.4212,5.5469,idle
72321,0.0049,-0.0967,0.4083,2.12,2.61,-3.50,0.4196,4.8521,idle
72341,0.0045,-0.1044,0.4078,1.89,1.30,-2.81,0.4210,3.6276,idle
72361,0.0104,-0.0997,0.4080,1.34,0.53,-2.03,0.4201,2.4927,idle
72381,0.0071,-0.0977,0.4044,1.21,0.35,-0.93,0.4161,1.5637,idle
72401,0.0033,-0.0952,0.4060,0.73,-0.70,-1.07,0.4170,1.4739,idle
72421,0.0070,-0.0958,0.4075,-0.35,-2.08,-0.61,0.4186,2.1926,idle
72441,0.0133,-0.0952,0.4037,-0.60,-2.41,-0.32,0.4150,2.5052,idle
72461,0.0100,-0.0953,0.4103,-0.26,-0.87,-0.06,0.4213,0.9102,idle
72481,0.0035,-0.0969,0.4135,-0.26,-2.67,-0.46,0.4247,2.7231,idle
72501,0.0096,-0.1013,0.4075,0.40,-3.69,-0.43,0.4200,3.7404,idle
72521,0.0111,-0.1008,0.4087,1.13,-1.95,-0.17,0.4211,2.2635,idle
72541,0.0139,-0.1021,0.4115,1.47,-0.41,-0.67,0.4242,1.6641,idle
72561,0.0101,-0.1025,0.4170,2.60,0.32,-0.78,0.4295,2.7286,idle
72581,0.0145,-0.0999,0.4141,3.21,0.00,-1.02,0.4262,3.3653,idle
72601,0.0142,-0.1011,0.4038,3.71,0.96,-1.47,0.4165,4.1033,idle
72621,0.0128,-0.0970,0.4138,3.69,1.54,-1.76,0.4252,4.3716,idle
72641,0.0073,-0.1017,0.4175,4.35,0.29,-1.18,0.4297,4.5165,idle
72661,0.0181,-0.0981,0.4041,4.56,0.14,-0.21,0.4162,4.5720,idle
72681,0.0115,-0.0972,0.4109,3.69,1.42,-0.31,0.4224,3.9698,idle
