time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,label
12263,0.2732,0.0289,0.3462,0.24,-0.09,-0.26,0.4420,0.3680,idle
12283,0.2769,0.0320,0.3507,0.14,-0.08,-0.63,0.4480,0.6454,idle
12303,0.2679,0.0254,0.3467,-0.05,-0.69,-0.50,0.4389,0.8532,idle
12323,0.2732,0.0292,0.3453,0.40,-2.06,-0.75,0.4413,2.2283,idle
12343,0.2758,0.0294,0.3503,0.32,-2.24,-0.63,0.4468,2.3519,idle
12363,0.2734,0.0358,0.3541,0.12,-1.31,-0.14,0.4488,1.3258,idle
12383,0.2759,0.0311,0.3483,0.93,-2.32,0.15,0.4454,2.5052,idle
12403,0.2800,0.0328,0.3503,1.28,-2.43,-0.56,0.4497,2.8029,idle
12423,0.2799,0.0337,0.3534,1.02,-2.37,-0.69,0.4521,2.6680,idle
12443,0.2809,0.0305,0.3473,0.99,-1.80,-0.23,0.4477,2.0695,idle
12463,0.2863,0.0300,0.3483,0.76,-0.84,-0.24,0.4518,1.1608,idle
12483,0.2743,0.0338,0.3500,0.69,0.52,-0.03,0.4459,0.8616,idle
12503,0.2788,0.0317,0.3513,1.33,-1.79,-0.21,0.4496,2.2362,idle
12523,0.2847,0.0284,0.3508,0.73,-2.69,-0.75,0.4527,2.8839,idle
12543,0.2788,0.0319,0.3466,0.21,-2.05,-0.79,0.4459,2.2048,idle
12563,0.2859,0.0310,0.3439,0.40,-1.18,-0.89,0.4483,1.5243,idle
12583,0.2783,0.0348,0.3521,0.08,1.33,-1.13,0.4501,1.7454,idle
12603,0.2679,0.0289,0.3557,0.96,-0.78,-0.58,0.4463,1.3667,idle
12623,0.2714,0.0297,0.3583,1.47,-3.60,-0.35,0.4504,3.9056,idle
12643,0.2802,0.0332,0.3512,1.83,-3.36,-0.75,0.4505,3.8984,idle
12663,0.2773,0.0319,0.3447,1.56,-1.98,-0.61,0.4436,2.5956,idle
12683,0.2736,0.0327,0.3514,1.45,-2.47,-0.32,0.4466,2.8851,idle
12703,0.2799,0.0297,0.3521,1.04,-3.39,-0.21,0.4507,3.5512,idle
12723,0.2850,0.0282,0.3470,1.19,-1.79,-0.29,0.4500,2.1663,idle
12743,0.2755,0.0254,0.3507,1.45,-1.36,0.11,0.4467,1.9903,idle
12763,0.2769,0.0286,0.3462,1.19,-2.70,0.09,0.4442,2.9545,idle
12783,0.2892,0.0280,0.3394,0.85,-2.61,-0.09,0.4467,2.7486,idle
12803,0.2805,0.0330,0.3447,-0.43,-0.44,-0.75,0.4457,0.9687,idle
12823,0.2782,0.0283,0.3503,-0.23,-1.71,-0.15,0.4483,1.7319,idle
12843,0.2802,0.0312,0.3525,-0.18,-1.62,-0.29,0.4514,1.6543,idle
12863,0.2731,0.0311,0.3551,0.35,-1.86,0.49,0.4490,1.9574,idle
12883,0.2738,0.0309,0.3484,0.78,-3.07,-0.02,0.4442,3.1660,idle
12903,0.2761,0.0328,0.3475,1.08,-3.19,-0.05,0.4451,3.3702,idle
12923,0.2799,0.0348,0.3505,0.95,-2.32,0.05,0.4499,2.5067,idle
12943,0.2806,0.0336,0.3459,0.69,-2.08,-0.11,0.4467,2.1897,idle
12963,0.2795,0.0360,0.3531,0.31,-1.74,-0.06,0.4518,1.7681,idle
12983,0.2806,0.0354,0.3499,-0.34,-2.31,-0.09,0.4499,2.3315,idle
13003,0.2850,0.0320,0.3527,-0.21,-2.15,-0.17,0.4546,2.1698,idle
13023,0.2819,0.0327,0.3527,-0.37,-0.93,-0.03,0.4526,1.0013,idle
13043,0.2727,0.0330,0.3516,0.14,-0.87,0.81,0.4462,1.1962,idle
13063,0.2750,0.0322,0.3501,0.47,-1.88,0.84,0.4464,2.1108,idle
13083,0.2820,0.0369,0.3495,0.61,-2.49,0.34,0.4506,2.5843,idle
13103,0.2896,0.0250,0.3533,0.64,-1.51,-0.26,0.4575,1.6622,idle
13123,0.2765,0.0251,0.3479,1.21,-1.62,-0.50,0.4451,2.0803,idle
13143,0.2793,0.0248,0.3464,1.18,-2.72,-0.35,0.4457,2.9817,idle
13163,0.2782,0.0269,0.3485,1.08,-3.15,-0.53,0.4467,3.3692,idle
13183,0.2837,0.0316,0.3458,0.63,-3.77,-0.75,0.4484,3.8951,idle
13203,0.2833,0.0319,0.3474,0.12,-2.76,-0.73,0.4494,2.8615,idle
13223,0.2797,0.0343,0.3536,-0.15,-1.10,-0.75,0.4522,1.3384,idle
13243,0.2755,0.0337,0.3506,-0.05,-0.37,-0.58,0.4472,0.6877,idle
13263,0.2677,0.0300,0.3530,0.53,-1.39,-0.08,0.4441,1.4905,idle
13283,0.2729,0.0262,0.3528,1.04,-3.24,0.23,0.4468,3.4068,idle
13303,0.2820,0.0265,0.3497,1.19,-3.74,0.23,0.4500,3.9321,idle
13323,0.2881,0.0308,0.3527,0.76,-3.07,-0.24,0.4564,3.1716,idle
13343,0.2861,0.0291,0.3489,0.46,-1.66,0.02,0.4521,1.7261,idle
13363,0.2811,0.0314,0.3485,0.66,-0.40,-0.27,0.4489,0.8149,idle
13383,0.2720,0.0297,0.3567,1.07,-1.77,-0.18,0.4495,2.0766,idle
13403,0.2792,0.0270,0.3512,1.60,-3.31,-0.26,0.4494,3.6896,idle
13423,0.2877,0.0314,0.3463,1.27,-3.07,-0.34,0.4513,3.3370,idle
13443,0.2845,0.0375,0.3458,0.32,-0.38,-0.12,0.4494,0.5132,idle
13463,0.2748,0.0353,0.3479,0.31,1.18,0.06,0.4447,1.2161,idle
13483,0.2711,0.0247,0.3604,0.95,-0.43,-0.12,0.4516,1.0458,idle
13503,0.2751,0.0232,0.3536,1.68,-3.10,-0.20,0.4487,3.5306,idle
13523,0.2831,0.0293,0.3481,1.28,-3.88,-0.12,0.4497,4.0862,idle
13543,0.2859,0.0283,0.3475,0.92,-3.40,-0.46,0.4509,3.5553,idle
13563,0.2820,0.0323,0.3402,0.84,-2.18,-0.18,0.4431,2.3463,idle
13583,0.2821,0.0271,0.3479,1.18,-0.79,-0.26,0.4487,1.4421,idle
13603,0.2804,0.0282,0.3448,0.81,-1.04,-0.26,0.4454,1.3416,idle
13623,0.2789,0.0292,0.3474,0.58,-0.84,-1.07,0.4465,1.4778,idle
13643,0.2748,0.0251,0.3481,0.60,-1.63,-0.95,0.4442,1.9797,idle
13663,0.2734,0.0344,0.3531,-0.11,-3.16,-0.60,0.4480,3.2177,idle
13683,0.2892,0.0314,0.3492,0.11,-2.24,-0.49,0.4545,2.2993,idle
13703,0.2831,0.0247,0.3506,0.21,-0.41,-0.53,0.4513,0.7079,idle
13723,0.2764,0.0272,0.3561,0.84,-0.27,-0.37,0.4516,0.9565,idle
13743,0.2728,0.0322,0.3536,0.76,-2.66,-0.75,0.4478,2.8634,idle
13763,0.2775,0.0310,0.3552,1.50,-4.00,-0.82,0.4518,4.3495,idle
13783,0.2853,0.0325,0.3453,1.16,-2.44,-0.76,0.4491,2.8100,idle
13803,0.2793,0.0298,0.3505,1.51,0.11,-0.73,0.4491,1.6831,idle
13823,0.2710,0.0354,0.3584,2.00,-1.04,-0.46,0.4507,2.2995,idle
13843,0.2769,0.0363,0.3481,2.09,-1.62,-0.32,0.4463,2.6639,idle
13863,0.2871,0.0299,0.3539,1.88,-0.78,-0.34,0.4567,2.0604,idle
13883,0.2823,0.0292,0.3501,1.57,-0.29,-0.41,0.4507,1.6513,idle
13903,0.2800,0.0310,0.3524,1.65,-1.04,-0.73,0.4512,2.0817,idle
13923,0.2805,0.0289,0.3547,1.36,-3.01,-1.02,0.4532,3.4552,idle
13943,0.2913,0.0248,0.3506,1.53,-2.49,-1.40,0.4565,3.2398,idle
13963,0.2859,0.0282,0.3455,1.48,0.34,-1.89,0.4493,2.4269,forward
13983,0.2734,0.0298,0.3540,1.86,-0.31,-1.65,0.4483,2.5062,forward
14003,0.2731,0.0310,0.3492,1.86,-2.85,-1.25,0.4444,3.6314,forward
14023,0.2823,0.0317,0.3456,1.66,-3.71,-1.54,0.4474,4.3486,forward
14043,0.2876,0.0336,0.3435,1.04,-1.65,-2.34,0.4493,3.0418,forward
14063,0.2849,0.0312,0.3497,0.02,0.08,-2.49,0.4522,2.4898,forward
14083,0.2726,0.0293,0.3553,0.55,0.82,-2.66,0.4488,2.8353,forward
14103,0.2686,0.0314,0.3588,1.97,-1.01,-1.92,0.4492,2.9317,forward
14123,0.2687,0.0314,0.3512,2.06,-3.19,-1.42,0.4433,4.0553,forward
14143,0.2753,0.0345,0.3461,2.14,-3.66,-1.13,0.4435,4.3898,forward
14163,0.2820,0.0309,0.3409,1.51,-1.15,-1.27,0.4435,2.2806,forward
14183,0.2729,0.0302,0.3448,1.18,-0.17,-0.85,0.4408,1.4633,forward
14203,0.2678,0.0321,0.3475,0.75,-1.62,-0.84,0.4399,1.9707,forward
14223,0.2754,0.0302,0.3478,0.38,-2.35,-0.61,0.4446,2.4590,forward
14243,0.2834,0.0321,0.3423,-0.05,-1.45,-0.69,0.4456,1.6055,forward
14263,0.2797,0.0332,0.3440,-0.24,0.66,-0.53,0.4446,0.8810,forward
14283,0.2661,0.0350,0.3495,-0.38,-0.11,-0.76,0.4407,0.8601,forward
14303,0.2695,0.0286,0.3474,0.12,-2.26,-0.18,0.4406,2.2702,forward
14323,0.2690,0.0287,0.3516,0.58,-4.05,0.05,0.4436,4.0874,forward
14343,0.2821,0.0294,0.3496,0.38,-3.39,-0.20,0.4502,3.4165,forward
14363,0.2823,0.0302,0.3477,0.64,0.12,-0.41,0.4489,0.7720,forward
14383,0.2688,0.0377,0.3483,0.49,0.95,-0.08,0.4415,1.0679,forward
14403,0.2612,0.0383,0.3572,-0.24,-2.69,0.18,0.4442,2.7043,forward
14423,0.2827,0.0385,0.3536,-0.89,-3.74,0.38,0.4544,3.8627,forward
14443,0.2843,0.0333,0.3528,-1.11,-1.73,0.24,0.4543,2.0684,forward
14463,0.2827,0.0317,0.3525,-1.24,-0.89,-0.15,0.4530,1.5286,forward
14483,0.2793,0.0314,0.3540,-1.11,0.12,-0.21,0.4520,1.1414,forward
14503,0.2721,0.0314,0.3577,-0.75,-0.90,-0.49,0.4505,1.2687,forward
14523,0.2758,0.0319,0.3567,-0.76,-1.80,-0.43,0.4520,2.0027,forward
14543,0.2770,0.0278,0.3583,0.11,-1.08,-0.56,0.4537,1.2270,forward
14563,0.2802,0.0291,0.3539,1.25,-0.55,-0.37,0.4523,1.4155,forward
14583,0.2738,0.0321,0.3531,1.47,-0.89,-0.44,0.4480,1.7687,forward
14603,0.2728,0.0353,0.3490,1.10,-3.53,-0.58,0.4444,3.7393,forward
14623,0.2877,0.0338,0.3502,0.60,-2.20,-0.78,0.4545,2.4071,forward
14643,0.2886,0.0291,0.3606,0.99,0.26,-1.62,0.4628,1.9160,forward
14663,0.3044,0.0249,0.3833,2.60,2.79,-2.90,0.4901,4.7913,forward
14683,0.3562,0.0004,0.4514,8.96,12.46,-7.62,0.5750,17.1335,forward
14703,0.3729,-0.0127,0.5033,21.73,24.43,-15.13,0.6265,36.0222,forward
14723,0.2881,0.0254,0.5475,35.37,28.64,-19.04,0.6192,49.3365,forward
14743,0.2856,0.0220,0.5789,53.02,14.84,-23.01,0.6459,59.6741,forward
14763,0.3322,0.0231,0.5679,69.15,5.60,-28.92,0.6583,75.1570,forward
14783,0.3862,0.0135,0.5754,85.48,6.00,-36.26,0.6932,93.0470,forward
14803,0.3853,0.0215,0.5754,100.89,10.46,-46.12,0.6928,111.4204,forward
14823,0.3418,0.0376,0.5646,116.00,6.24,-53.76,0.6610,128.0026,forward
14843,0.3329,0.0470,0.5200,130.95,-2.56,-61.47,0.6192,144.6776,forward
14863,0.3260,0.0703,0.4500,141.98,-3.33,-69.02,0.5601,157.9079,forward
14883,0.2783,0.1040,0.3887,149.59,-2.11,-73.21,0.4892,166.5535,forward
14903,0.2264,0.1277,0.3425,155.15,-5.69,-74.12,0.4300,172.0363,forward
14923,0.2281,0.1411,0.2905,158.52,-7.79,-75.89,0.3954,175.9224,forward
14943,0.2330,0.1613,0.2439,158.81,-2.55,-76.03,0.3739,176.0894,forward
14963,0.2390,0.1700,0.2180,156.85,2.61,-78.29,0.3655,175.3272,forward
14983,0.2657,0.1744,0.1896,155.19,10.44,-80.49,0.3701,175.1332,forward
15003,0.1957,0.1997,0.1519,149.10,22.12,-80.43,0.3182,170.8466,forward
15023,0.1248,0.2318,0.1479,144.75,15.73,-75.50,0.3020,164.0090,forward
15043,0.1390,0.2363,0.1372,142.92,5.15,-75.77,0.3066,161.8416,forward
15063,0.1440,0.2648,0.0985,138.84,0.23,-74.44,0.3171,157.5380,forward
15083,0.1292,0.2961,0.0566,131.57,2.37,-71.69,0.3280,149.8568,forward
15103,0.0930,0.3336,0.0176,122.87,8.08,-62.92,0.3468,138.2778,forward
15123,0.0350,0.3743,-0.0197,110.37,11.33,-59.71,0.3764,125.9934,forward
15143,-0.0115,0.4001,-0.0497,98.12,3.82,-50.24,0.4034,110.3042,forward
15163,-0.0145,0.4315,-0.0907,83.27,-4.23,-40.66,0.4412,92.7591,forward
15183,0.0011,0.4552,-0.1031,66.44,-4.34,-31.40,0.4667,73.6185,forward
15203,0.0072,0.4624,-0.1089,48.99,-1.59,-21.69,0.4751,53.6044,forward
15223,0.0145,0.4651,-0.1030,32.63,-0.12,-12.84,0.4766,35.0617,forward
15243,0.0133,0.4672,-0.1042,15.47,1.48,-5.11,0.4788,16.3566,forward
15263,0.0099,0.4762,-0.1261,-2.55,3.24,3.25,0.4927,5.2489,forward
15283,-0.0161,0.4685,-0.1167,-20.24,4.15,12.24,0.4831,24.0208,forward
15303,-0.0358,0.4487,-0.0935,-35.01,-0.99,22.50,0.4598,41.6286,forward
15323,-0.0380,0.4417,-0.0531,-47.62,-9.91,31.40,0.4464,57.8958,forward
15343,-0.0188,0.4325,-0.0237,-56.34,-20.95,42.35,0.4336,73.5262,forward
15363,-0.0190,0.4264,0.0131,-64.02,-29.40,53.71,0.4270,88.5852,forward
15383,0.0492,0.4038,0.0114,-71.01,-34.40,61.11,0.4070,99.8009,forward
15403,0.1415,0.3827,0.0085,-76.55,-27.05,64.15,0.4081,103.4761,forward
15423,0.1259,0.3778,-0.0002,-87.68,-18.66,67.85,0.3982,112.4233,forward
15443,0.1147,0.3756,-0.0007,-96.12,-22.40,73.82,0.3927,123.2477,forward
15463,0.1605,0.3676,0.0110,-108.31,-20.67,74.09,0.4012,132.8418,forward
15483,0.1493,0.3448,0.0703,-117.60,-18.14,75.60,0.3823,140.9797,forward
15503,0.1965,0.3025,0.1028,-122.50,-25.98,78.44,0.3751,147.7689,forward
15523,0.2419,0.2837,0.0706,-130.05,-20.46,80.29,0.3795,154.1977,forward
15543,0.2212,0.2640,0.0647,-141.63,-4.34,80.98,0.3505,163.2059,forward
15563,0.2500,0.2179,0.1439,-146.82,3.57,79.79,0.3615,167.1407,forward
15583,0.2560,0.1985,0.1768,-152.11,3.56,75.62,0.3690,169.9037,forward
15603,0.2401,0.1678,0.2290,-154.27,-3.77,76.43,0.3718,172.2095,forward
15623,0.2987,0.1350,0.2509,-153.76,-6.85,74.93,0.4128,171.1798,forward
15643,0.2948,0.1168,0.3040,-153.10,4.06,72.31,0.4393,169.3633,forward
15663,0.3210,0.0844,0.3344,-149.10,8.78,67.65,0.4711,163.9635,forward
15683,0.3098,0.0378,0.4236,-138.70,15.62,67.85,0.5262,155.1951,forward
15703,0.3026,-0.0013,0.4998,-120.82,16.31,68.55,0.5842,139.8694,forward
15723,0.2583,-0.0062,0.5428,-99.83,7.40,69.44,0.6012,121.8298,forward
